observation_id,grain,season,source_record_id,source_player_id,source_match_id,source_team_id,fixture_attachment_status,fixture_entity_id,home_team_attachment_status,home_team_entity_id,away_team_attachment_status,away_team_entity_id,source_player_identity_status,player_attachment_status,player_entity_id,player_source_identity_ref,team_attachment_status,team_season_id,attachment_basis_player
player_season/2218,player_season,2023-24,,465920,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,465920,UNRESOLVED,,no existing verified Player Research closure
player_season/2219,player_season,2023-24,,503714,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,503714,UNRESOLVED,,no existing verified Player Research closure
player_season/2220,player_season,2023-24,,478912,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,478912,UNRESOLVED,,no existing verified Player Research closure
player_season/2221,player_season,2023-24,,244851,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,244851,UNRESOLVED,,no existing verified Player Research closure
player_season/2222,player_season,2023-24,,232787,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,232787,UNRESOLVED,,no existing verified Player Research closure
player_season/2223,player_season,2023-24,,486672,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,486672,UNRESOLVED,,no existing verified Player Research closure
player_season/2224,player_season,2023-24,,505187,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,505187,UNRESOLVED,,no existing verified Player Research closure
player_season/2225,player_season,2023-24,,559963,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,559963,UNRESOLVED,,no existing verified Player Research closure
player_season/2226,player_season,2023-24,,514356,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,514356,UNRESOLVED,,no existing verified Player Research closure
player_season/2227,player_season,2023-24,,514277,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,514277,UNRESOLVED,,no existing verified Player Research closure
player_season/2228,player_season,2023-24,,517995,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,517995,UNRESOLVED,,no existing verified Player Research closure
player_season/2229,player_season,2023-24,,487838,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,487838,UNRESOLVED,,no existing verified Player Research closure
player_season/2230,player_season,2023-24,,597983,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,597983,UNRESOLVED,,no existing verified Player Research closure
player_season/2231,player_season,2023-24,,103955,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,103955,UNRESOLVED,,no existing verified Player Research closure
player_season/2232,player_season,2023-24,,534392,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,534392,UNRESOLVED,,no existing verified Player Research closure
player_season/2233,player_season,2023-24,,520295,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,520295,UNRESOLVED,,no existing verified Player Research closure
player_season/2234,player_season,2023-24,,248857,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,248857,UNRESOLVED,,no existing verified Player Research closure
player_season/2235,player_season,2023-24,,517052,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,517052,UNRESOLVED,,no existing verified Player Research closure
player_season/2236,player_season,2023-24,,213198,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,213198,UNRESOLVED,,no existing verified Player Research closure
player_season/2237,player_season,2023-24,,440323,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,440323,UNRESOLVED,,no existing verified Player Research closure
player_season/2238,player_season,2023-24,,550615,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,550615,UNRESOLVED,,no existing verified Player Research closure
player_season/2239,player_season,2023-24,,617054,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,617054,UNRESOLVED,,no existing verified Player Research closure
player_season/2240,player_season,2023-24,,491011,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,491011,UNRESOLVED,,no existing verified Player Research closure
player_season/2241,player_season,2023-24,,519198,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,519198,UNRESOLVED,,no existing verified Player Research closure
player_season/2242,player_season,2023-24,,517996,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,517996,UNRESOLVED,,no existing verified Player Research closure
player_season/2243,player_season,2023-24,,111234,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,111234,UNRESOLVED,,no existing verified Player Research closure
player_season/2244,player_season,2023-24,,222627,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,222627,UNRESOLVED,,no existing verified Player Research closure
player_season/2245,player_season,2023-24,,11948,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,11948,UNRESOLVED,,no existing verified Player Research closure
player_season/2246,player_season,2023-24,,438405,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,438405,UNRESOLVED,,no existing verified Player Research closure
player_season/2247,player_season,2023-24,,243571,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,243571,UNRESOLVED,,no existing verified Player Research closure
player_season/2248,player_season,2023-24,,194164,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,194164,UNRESOLVED,,no existing verified Player Research closure
player_season/2249,player_season,2023-24,,106611,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,106611,UNRESOLVED,,no existing verified Player Research closure
player_season/2250,player_season,2023-24,,17761,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,17761,UNRESOLVED,,no existing verified Player Research closure
player_season/2251,player_season,2023-24,,18892,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,18892,UNRESOLVED,,no existing verified Player Research closure
player_season/2252,player_season,2023-24,,224967,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,224967,UNRESOLVED,,no existing verified Player Research closure
player_season/2253,player_season,2023-24,,198826,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,198826,UNRESOLVED,,no existing verified Player Research closure
player_season/2254,player_season,2023-24,,59949,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,59949,UNRESOLVED,,no existing verified Player Research closure
player_season/2255,player_season,2023-24,,480455,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,480455,UNRESOLVED,,no existing verified Player Research closure
player_season/2256,player_season,2023-24,,491745,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,491745,UNRESOLVED,,no existing verified Player Research closure
player_season/2257,player_season,2023-24,,449871,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,449871,UNRESOLVED,,no existing verified Player Research closure
player_season/2258,player_season,2023-24,,121599,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,121599,UNRESOLVED,,no existing verified Player Research closure
player_season/2259,player_season,2023-24,,120250,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,120250,UNRESOLVED,,no existing verified Player Research closure
player_season/2260,player_season,2023-24,,80801,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,80801,UNRESOLVED,,no existing verified Player Research closure
player_season/2261,player_season,2023-24,,232928,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,232928,UNRESOLVED,,no existing verified Player Research closure
player_season/2262,player_season,2023-24,,491557,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,491557,UNRESOLVED,,no existing verified Player Research closure
player_season/2263,player_season,2023-24,,461453,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,461453,UNRESOLVED,,no existing verified Player Research closure
player_season/2264,player_season,2023-24,,447261,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,447261,UNRESOLVED,,no existing verified Player Research closure
player_season/2265,player_season,2023-24,,461446,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,461446,UNRESOLVED,,no existing verified Player Research closure
player_season/2266,player_season,2023-24,,433154,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,433154,UNRESOLVED,,no existing verified Player Research closure
player_season/2267,player_season,2023-24,,177815,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,177815,UNRESOLVED,,no existing verified Player Research closure
player_season/2268,player_season,2023-24,,220307,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,220307,UNRESOLVED,,no existing verified Player Research closure
player_season/2269,player_season,2023-24,,221399,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,221399,UNRESOLVED,,no existing verified Player Research closure
player_season/2270,player_season,2023-24,,486385,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,486385,UNRESOLVED,,no existing verified Player Research closure
player_season/2271,player_season,2023-24,,491012,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,491012,UNRESOLVED,,no existing verified Player Research closure
player_season/2272,player_season,2023-24,,115382,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,115382,UNRESOLVED,,no existing verified Player Research closure
player_season/2273,player_season,2023-24,,461421,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,461421,UNRESOLVED,,no existing verified Player Research closure
player_season/2274,player_season,2023-24,,80201,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,80201,UNRESOLVED,,no existing verified Player Research closure
player_season/2275,player_season,2023-24,,155529,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,155529,UNRESOLVED,,no existing verified Player Research closure
player_season/2276,player_season,2023-24,,120721,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,120721,UNRESOLVED,,no existing verified Player Research closure
player_season/2277,player_season,2023-24,,167074,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,167074,UNRESOLVED,,no existing verified Player Research closure
player_season/2278,player_season,2023-24,,232892,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,232892,UNRESOLVED,,no existing verified Player Research closure
player_season/2279,player_season,2023-24,,109646,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,109646,UNRESOLVED,,no existing verified Player Research closure
player_season/2280,player_season,2023-24,,225897,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,225897,UNRESOLVED,,no existing verified Player Research closure
player_season/2281,player_season,2023-24,,82514,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,82514,UNRESOLVED,,no existing verified Player Research closure
player_season/2282,player_season,2023-24,,166477,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,166477,UNRESOLVED,,no existing verified Player Research closure
player_season/2283,player_season,2023-24,,219924,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,219924,UNRESOLVED,,no existing verified Player Research closure
player_season/2284,player_season,2023-24,,169528,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,169528,UNRESOLVED,,no existing verified Player Research closure
player_season/2285,player_season,2023-24,,487693,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,487693,UNRESOLVED,,no existing verified Player Research closure
player_season/2286,player_season,2023-24,,547686,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,547686,UNRESOLVED,,no existing verified Player Research closure
player_season/2287,player_season,2023-24,,153366,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,153366,UNRESOLVED,,no existing verified Player Research closure
player_season/2288,player_season,2023-24,,153682,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,153682,UNRESOLVED,,no existing verified Player Research closure
player_season/2289,player_season,2023-24,,76357,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,76357,UNRESOLVED,,no existing verified Player Research closure
player_season/2290,player_season,2023-24,,156689,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,156689,UNRESOLVED,,no existing verified Player Research closure
player_season/2291,player_season,2023-24,,212314,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,212314,UNRESOLVED,,no existing verified Player Research closure
player_season/2292,player_season,2023-24,,577725,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,577725,UNRESOLVED,,no existing verified Player Research closure
player_season/2293,player_season,2023-24,,154296,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,154296,UNRESOLVED,,no existing verified Player Research closure
player_season/2294,player_season,2023-24,,432931,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,432931,UNRESOLVED,,no existing verified Player Research closure
player_season/2295,player_season,2023-24,,515024,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,515024,UNRESOLVED,,no existing verified Player Research closure
player_season/2296,player_season,2023-24,,515023,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,515023,UNRESOLVED,,no existing verified Player Research closure
player_season/2297,player_season,2023-24,,511504,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,511504,UNRESOLVED,,no existing verified Player Research closure
player_season/2298,player_season,2023-24,,102057,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,102057,UNRESOLVED,,no existing verified Player Research closure
player_season/2299,player_season,2023-24,,244042,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,244042,UNRESOLVED,,no existing verified Player Research closure
player_season/2300,player_season,2023-24,,440323,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,440323,UNRESOLVED,,no existing verified Player Research closure
player_season/2301,player_season,2023-24,,159533,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,159533,UNRESOLVED,,no existing verified Player Research closure
player_season/2302,player_season,2023-24,,245824,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,245824,UNRESOLVED,,no existing verified Player Research closure
player_season/2303,player_season,2023-24,,96994,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,96994,UNRESOLVED,,no existing verified Player Research closure
player_season/2304,player_season,2023-24,,153133,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,153133,UNRESOLVED,,no existing verified Player Research closure
player_season/2305,player_season,2023-24,,47431,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,47431,UNRESOLVED,,no existing verified Player Research closure
player_season/2306,player_season,2023-24,,490146,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,490146,UNRESOLVED,,no existing verified Player Research closure
player_season/2307,player_season,2023-24,,116535,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,116535,UNRESOLVED,,no existing verified Player Research closure
player_season/2308,player_season,2023-24,,60706,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,60706,UNRESOLVED,,no existing verified Player Research closure
player_season/2309,player_season,2023-24,,200720,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,200720,UNRESOLVED,,no existing verified Player Research closure
player_season/2310,player_season,2023-24,,518199,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,518199,UNRESOLVED,,no existing verified Player Research closure
player_season/2311,player_season,2023-24,,171287,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,171287,UNRESOLVED,,no existing verified Player Research closure
player_season/2312,player_season,2023-24,,97032,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,97032,UNRESOLVED,,no existing verified Player Research closure
player_season/2313,player_season,2023-24,,204716,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,204716,UNRESOLVED,,no existing verified Player Research closure
player_season/2314,player_season,2023-24,,214285,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,214285,UNRESOLVED,,no existing verified Player Research closure
player_season/2315,player_season,2023-24,,122798,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,122798,UNRESOLVED,,no existing verified Player Research closure
player_season/2316,player_season,2023-24,,60914,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,60914,UNRESOLVED,,no existing verified Player Research closure
player_season/2317,player_season,2023-24,,462491,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,462491,UNRESOLVED,,no existing verified Player Research closure
player_season/2318,player_season,2023-24,,519328,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,519328,UNRESOLVED,,no existing verified Player Research closure
player_season/2319,player_season,2023-24,,430992,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,430992,UNRESOLVED,,no existing verified Player Research closure
player_season/2320,player_season,2023-24,,611926,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,611926,UNRESOLVED,,no existing verified Player Research closure
player_season/2321,player_season,2023-24,,169187,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,169187,UNRESOLVED,,no existing verified Player Research closure
player_season/2322,player_season,2023-24,,441428,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,441428,UNRESOLVED,,no existing verified Player Research closure
player_season/2323,player_season,2023-24,,492777,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,492777,UNRESOLVED,,no existing verified Player Research closure
player_season/2324,player_season,2023-24,,158983,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,158983,UNRESOLVED,,no existing verified Player Research closure
player_season/2325,player_season,2023-24,,61558,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,61558,UNRESOLVED,,no existing verified Player Research closure
player_season/2326,player_season,2023-24,,424876,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,424876,UNRESOLVED,,no existing verified Player Research closure
player_season/2327,player_season,2023-24,,243016,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,243016,UNRESOLVED,,no existing verified Player Research closure
player_season/2328,player_season,2023-24,,206915,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,206915,UNRESOLVED,,no existing verified Player Research closure
player_season/2329,player_season,2023-24,,444884,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,444884,UNRESOLVED,,no existing verified Player Research closure
player_season/2330,player_season,2023-24,,441266,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,441266,UNRESOLVED,,no existing verified Player Research closure
player_season/2331,player_season,2023-24,,491970,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,491970,UNRESOLVED,,no existing verified Player Research closure
player_season/2332,player_season,2023-24,,535928,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,535928,UNRESOLVED,,no existing verified Player Research closure
player_season/2333,player_season,2023-24,,491501,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,491501,UNRESOLVED,,no existing verified Player Research closure
player_season/2334,player_season,2023-24,,591386,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,591386,UNRESOLVED,,no existing verified Player Research closure
player_season/2335,player_season,2023-24,,244731,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,244731,UNRESOLVED,,no existing verified Player Research closure
player_season/2336,player_season,2023-24,,447203,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,447203,UNRESOLVED,,no existing verified Player Research closure
player_season/2337,player_season,2023-24,,118748,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,118748,UNRESOLVED,,no existing verified Player Research closure
player_season/2338,player_season,2023-24,,243298,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,243298,UNRESOLVED,,no existing verified Player Research closure
player_season/2339,player_season,2023-24,,194634,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,194634,UNRESOLVED,,no existing verified Player Research closure
player_season/2340,player_season,2023-24,,496185,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,496185,UNRESOLVED,,no existing verified Player Research closure
player_season/2341,player_season,2023-24,,496208,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,496208,UNRESOLVED,,no existing verified Player Research closure
player_season/2342,player_season,2023-24,,514514,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,514514,UNRESOLVED,,no existing verified Player Research closure
player_season/2343,player_season,2023-24,,500058,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,500058,UNRESOLVED,,no existing verified Player Research closure
player_season/2344,player_season,2023-24,,77818,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,77818,UNRESOLVED,,no existing verified Player Research closure
player_season/2345,player_season,2023-24,,20480,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,20480,UNRESOLVED,,no existing verified Player Research closure
player_season/2346,player_season,2023-24,,54738,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,54738,UNRESOLVED,,no existing verified Player Research closure
player_season/2347,player_season,2023-24,,199056,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,199056,UNRESOLVED,,no existing verified Player Research closure
player_season/2348,player_season,2023-24,,108411,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,108411,UNRESOLVED,,no existing verified Player Research closure
player_season/2349,player_season,2023-24,,165183,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,165183,UNRESOLVED,,no existing verified Player Research closure
player_season/2350,player_season,2023-24,,108796,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,108796,UNRESOLVED,,no existing verified Player Research closure
player_season/2351,player_season,2023-24,,208904,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,208904,UNRESOLVED,,no existing verified Player Research closure
