observation_id,grain,season,source_record_id,source_player_id,source_match_id,source_team_id,fixture_attachment_status,fixture_entity_id,home_team_attachment_status,home_team_entity_id,away_team_attachment_status,away_team_entity_id,player_attachment_status,player_entity_id,team_attachment_status,team_season_id
team_match/6182,team_match,2024-25,2444520,,2444520,17,VERIFIED,52,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:20
team_match/6183,team_match,2024-25,2444522,,2444522,4,VERIFIED,53,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:94
team_match/6184,team_match,2024-25,2444522,,2444522,19,VERIFIED,53,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:21
team_match/6185,team_match,2024-25,2444523,,2444523,6,VERIFIED,54,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:8
team_match/6186,team_match,2024-25,2444523,,2444523,5,VERIFIED,54,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:36
team_match/6187,team_match,2024-25,2444524,,2444524,8,VERIFIED,55,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:11
team_match/6188,team_match,2024-25,2444524,,2444524,7,VERIFIED,55,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:31
team_match/6189,team_match,2024-25,2444525,,2444525,10,VERIFIED,56,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:40
team_match/6190,team_match,2024-25,2444525,,2444525,2,VERIFIED,56,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:7
team_match/6191,team_match,2024-25,2444526,,2444526,14,VERIFIED,57,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:1
team_match/6192,team_match,2024-25,2444526,,2444526,18,VERIFIED,57,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:6
team_match/6193,team_match,2024-25,2444527,,2444527,15,VERIFIED,58,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:4
team_match/6194,team_match,2024-25,2444527,,2444527,13,VERIFIED,58,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:43
team_match/6195,team_match,2024-25,2444528,,2444528,16,VERIFIED,59,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:17
team_match/6196,team_match,2024-25,2444528,,2444528,9,VERIFIED,59,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2024-25:54
