season,fixture_id,source_match_id,source_player_id,player_attachment_status,fixture_attachment_status,home_team_attachment_status,home_team_season_id,home_persistent_team_code,away_team_attachment_status,away_team_season_id,away_persistent_team_code,attachment_graph_status
2020-21,123,,345195,UNRESOLVED,VERIFIED,VERIFIED,2020-21:13,13,VERIFIED,2020-21:11,11,PLAYER_ONLY_UNRESOLVED
2020-21,123,,356398,UNRESOLVED,VERIFIED,VERIFIED,2020-21:13,13,VERIFIED,2020-21:11,11,PLAYER_ONLY_UNRESOLVED
2020-21,123,,359642,UNRESOLVED,VERIFIED,VERIFIED,2020-21:13,13,VERIFIED,2020-21:11,11,PLAYER_ONLY_UNRESOLVED
2020-21,123,,758876,UNRESOLVED,VERIFIED,VERIFIED,2020-21:13,13,VERIFIED,2020-21:11,11,PLAYER_ONLY_UNRESOLVED
2020-21,123,,787885,UNRESOLVED,VERIFIED,VERIFIED,2020-21:13,13,VERIFIED,2020-21:11,11,PLAYER_ONLY_UNRESOLVED
2020-21,123,,827681,UNRESOLVED,VERIFIED,VERIFIED,2020-21:13,13,VERIFIED,2020-21:11,11,PLAYER_ONLY_UNRESOLVED
2020-21,123,,855647,UNRESOLVED,VERIFIED,VERIFIED,2020-21:13,13,VERIFIED,2020-21:11,11,PLAYER_ONLY_UNRESOLVED
2020-21,123,,923894,UNRESOLVED,VERIFIED,VERIFIED,2020-21:13,13,VERIFIED,2020-21:11,11,PLAYER_ONLY_UNRESOLVED
2020-21,123,,991584,UNRESOLVED,VERIFIED,VERIFIED,2020-21:13,13,VERIFIED,2020-21:11,11,PLAYER_ONLY_UNRESOLVED
2020-21,124,,28367,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,44241,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,69378,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,111802,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,143334,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,149380,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,190839,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,191176,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,243623,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,288205,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,312110,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,361790,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,788134,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,814590,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,828639,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,863653,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,879346,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,942116,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,10507,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,15033,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,20514,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,27999,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,33854,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,98454,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,100578,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,100637,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,112928,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,282665,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,372324,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,377108,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,583506,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,608362,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,793167,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,839410,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,847097,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,124,,878705,UNRESOLVED,VERIFIED,VERIFIED,2020-21:49,49,VERIFIED,2020-21:1,1,PLAYER_ONLY_UNRESOLVED
2020-21,125,,20278,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,32023,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,32124,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,39183,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,39282,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,45944,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,45970,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,47992,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,50294,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,74577,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,98448,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,103045,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,111850,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,147745,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,148710,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,285989,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,864921,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,988275,VERIFIED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,ALL_THREE_VERIFIED
2020-21,125,,9127,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,9741,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,13060,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,15479,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,21164,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,41116,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,43443,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,50027,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,106920,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,138024,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,149731,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,220315,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,354808,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,552884,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,799041,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,816763,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,825719,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,125,,856714,UNRESOLVED,VERIFIED,VERIFIED,2020-21:21,21,VERIFIED,2020-21:31,31,PLAYER_ONLY_UNRESOLVED
2020-21,126,,21555,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,33541,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,39070,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,132874,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,136710,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,139227,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,142622,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,232306,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,232422,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,234148,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,610766,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,802695,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,817957,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,836694,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,836705,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,845074,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,885908,VERIFIED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,ALL_THREE_VERIFIED
2020-21,126,,907668,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,1131,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,17737,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,98449,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,139310,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,143593,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,187729,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,190405,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,252821,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,280955,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,286165,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,308764,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,879349,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,894474,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,902029,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,931278,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,954044,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,954076,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,126,,997835,UNRESOLVED,VERIFIED,VERIFIED,2020-21:39,39,VERIFIED,2020-21:8,8,PLAYER_ONLY_UNRESOLVED
2020-21,127,,10577,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,22126,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,42694,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,143697,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,155818,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,159665,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,190399,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,217704,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,243585,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,243609,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,262911,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,365772,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,795064,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,827362,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,902091,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,920393,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,927353,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,927356,VERIFIED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,ALL_THREE_VERIFIED
2020-21,127,,9048,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,16817,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,27014,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,44575,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,94758,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,105697,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,108579,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,111505,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,146101,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,149593,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,149710,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,198028,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,361798,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,545780,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,798835,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,828640,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,845486,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,127,,858195,UNRESOLVED,VERIFIED,VERIFIED,2020-21:14,14,VERIFIED,2020-21:6,6,PLAYER_ONLY_UNRESOLVED
2020-21,128,,17094,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,44614,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,45853,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,70996,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,138534,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,138892,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,139225,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,149663,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,149734,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,158213,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,254491,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,318941,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,331209,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,332995,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,794839,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,827606,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,855833,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,859765,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,9649,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,24814,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,25233,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,32673,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,33689,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,34578,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,36466,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
2020-21,128,,54338,UNRESOLVED,VERIFIED,VERIFIED,2020-21:43,43,VERIFIED,2020-21:35,35,PLAYER_ONLY_UNRESOLVED
