grain,season,source_player_id,player_attachment_status,frl_player_identity_status,player_season_source_name
player_season,2021-22,111234,UNRESOLVED,,Jordan Pickford
player_season,2021-22,40349,UNRESOLVED,,Asmir Begovic
player_season,2021-22,11948,UNRESOLVED,,Andy Lonergan
player_season,2021-22,447325,UNRESOLVED,,Harry Tyrer
player_season,2021-22,153673,UNRESOLVED,,Jonjoe Kenny
player_season,2021-22,243571,UNRESOLVED,,Nathan Patterson
player_season,2021-22,194164,UNRESOLVED,,Mason Holgate
player_season,2021-22,106611,UNRESOLVED,,Michael Keane
player_season,2021-22,164511,UNRESOLVED,,Yerry Mina
player_season,2021-22,495542,UNRESOLVED,,Niels Nkounkou
player_season,2021-22,224967,UNRESOLVED,,Vitalii Mykolenko
player_season,2021-22,198826,UNRESOLVED,,Ben Godfrey
player_season,2021-22,59949,UNRESOLVED,,Séamus Coleman
player_season,2021-22,480455,UNRESOLVED,,Jarrad Branthwaite
player_season,2021-22,474907,UNRESOLVED,,Reece Welch
player_season,2021-22,119765,UNRESOLVED,,Allan
player_season,2021-22,41823,UNRESOLVED,,Fabian Delph
player_season,2021-22,60252,UNRESOLVED,,Andros Townsend
player_season,2021-22,121599,UNRESOLVED,,Abdoulaye Doucouré
player_season,2021-22,108823,UNRESOLVED,,Dele Alli
player_season,2021-22,120250,UNRESOLVED,,André Gomes
player_season,2021-22,160987,UNRESOLVED,,Jean-Philippe Gbamin
player_season,2021-22,173807,UNRESOLVED,,Tom Davies
player_season,2021-22,180184,UNRESOLVED,,Donny van de Beek
player_season,2021-22,193488,UNRESOLVED,,Anwar El Ghazi
player_season,2021-22,491556,UNRESOLVED,,Charlie Whitaker
player_season,2021-22,491559,UNRESOLVED,,Isaac Price
player_season,2021-22,461446,UNRESOLVED,,Tyler Onyango
player_season,2021-22,212319,UNRESOLVED,,Richarlison
player_season,2021-22,177815,UNRESOLVED,,Dominic Calvert-Lewin
player_season,2021-22,232826,UNRESOLVED,,Anthony Gordon
player_season,2021-22,172632,UNRESOLVED,,Demarai Gray
player_season,2021-22,153133,UNRESOLVED,,Alex Iwobi
player_season,2021-22,66838,UNRESOLVED,,Cenk Tosun
player_season,2021-22,242058,UNRESOLVED,,Moise Kean
player_season,2021-22,57134,UNRESOLVED,,Salomón Rondón
player_season,2021-22,173818,UNRESOLVED,,Nathan Broadhead
player_season,2021-22,218997,UNRESOLVED,,Ellis Simms
player_season,2021-22,461421,UNRESOLVED,,Lewis Dobbin
player_season,2021-22,437495,UNRESOLVED,,Illan Meslier
player_season,2021-22,223081,UNRESOLVED,,Kristoffer Klaesson
player_season,2021-22,66588,UNRESOLVED,,Luke Ayling
player_season,2021-22,443967,UNRESOLVED,,Junior Firpo
player_season,2021-22,492373,UNRESOLVED,,Charlie Cresswell
player_season,2021-22,193645,UNRESOLVED,,Robin Koch
player_season,2021-22,55914,UNRESOLVED,,Liam Cooper
player_season,2021-22,149915,UNRESOLVED,,Diego Llorente
player_season,2021-22,87873,UNRESOLVED,,Stuart Dallas
player_season,2021-22,222694,UNRESOLVED,,Pascal Struijk
player_season,2021-22,477547,UNRESOLVED,,Leo Hjelde
player_season,2021-22,433590,UNRESOLVED,,Cody Drameh
player_season,2021-22,513852,UNRESOLVED,,Kris Moore
player_season,2021-22,80179,UNRESOLVED,,Adam Forshaw
player_season,2021-22,221399,UNRESOLVED,,Jack Harrison
player_season,2021-22,221610,UNRESOLVED,,Jamie Shackleton
player_season,2021-22,200617,UNRESOLVED,,Daniel James
player_season,2021-22,547701,UNRESOLVED,,Archie Gray
player_season,2021-22,155405,UNRESOLVED,,Kalvin Phillips
player_season,2021-22,450529,UNRESOLVED,,Lewis Bate
player_season,2021-22,473342,UNRESOLVED,,Stuart McKinstry
player_season,2021-22,72222,UNRESOLVED,,Mateusz Klich
player_season,2021-22,464618,UNRESOLVED,,Liam McCarron
player_season,2021-22,492374,UNRESOLVED,,Jack Jenkins
player_season,2021-22,469249,UNRESOLVED,,Nohan Kenneh
player_season,2021-22,165808,UNRESOLVED,,Hélder Costa
player_season,2021-22,106617,UNRESOLVED,,Patrick Bamford
player_season,2021-22,450070,UNRESOLVED,,Crysencio Summerville
player_season,2021-22,219961,UNRESOLVED,,Raphinha
player_season,2021-22,173821,UNRESOLVED,,Tyler Roberts
player_season,2021-22,80954,UNRESOLVED,,Rodrigo
player_season,2021-22,248937,UNRESOLVED,,Sam Greenwood
player_season,2021-22,462635,UNRESOLVED,,Joe Gelhardt
player_season,2021-22,95463,UNRESOLVED,,Danny Ward
player_season,2021-22,17745,UNRESOLVED,,Kasper Schmeichel
player_season,2021-22,11974,UNRESOLVED,,Eldin Jakupovic
player_season,2021-22,220627,UNRESOLVED,,James Justin
player_season,2021-22,444463,UNRESOLVED,,Wesley Fofana
player_season,2021-22,218031,UNRESOLVED,,Çaglar Söyüncü
player_season,2021-22,40146,UNRESOLVED,,Ryan Bertrand
player_season,2021-22,37642,UNRESOLVED,,Jonny Evans
player_season,2021-22,155569,UNRESOLVED,,Daniel Amartey
player_season,2021-22,111931,UNRESOLVED,,Ricardo Pereira
player_season,2021-22,93100,UNRESOLVED,,Jannik Vestergaard
player_season,2021-22,166477,UNRESOLVED,,Timothy Castagne
player_season,2021-22,244619,UNRESOLVED,,Luke Thomas
player_season,2021-22,232620,UNRESOLVED,,Lewis Brunt
player_season,2021-22,501770,UNRESOLVED,,Ben Nelson
player_season,2021-22,201666,UNRESOLVED,,Harvey Barnes
player_season,2021-22,166989,UNRESOLVED,,Youri Tielemans
player_season,2021-22,172780,UNRESOLVED,,James Maddison
player_season,2021-22,51938,UNRESOLVED,,Marc Albrighton
player_season,2021-22,197469,UNRESOLVED,,Hamza Choudhury
player_season,2021-22,215413,UNRESOLVED,,Kiernan Dewsbury-Hall
player_season,2021-22,86881,UNRESOLVED,,Nampalys Mendy
player_season,2021-22,225902,UNRESOLVED,,Boubakary Soumaré
player_season,2021-22,203341,UNRESOLVED,,Wilfred Ndidi
player_season,2021-22,106837,UNRESOLVED,,Dennis Praet
player_season,2021-22,461587,UNRESOLVED,,Kasey McAteer
player_season,2021-22,101668,UNRESOLVED,,Jamie Vardy
player_season,2021-22,173515,UNRESOLVED,,Kelechi Iheanacho
player_season,2021-22,168580,UNRESOLVED,,Ayoze Pérez
player_season,2021-22,245419,UNRESOLVED,,Patson Daka
player_season,2021-22,219352,UNRESOLVED,,Ademola Lookman
player_season,2021-22,116535,UNRESOLVED,,Alisson Becker
player_season,2021-22,60706,UNRESOLVED,,Adrián
player_season,2021-22,443629,UNRESOLVED,,Marcelo Pitaluga
player_season,2021-22,200720,UNRESOLVED,,Caoimhín Kelleher
player_season,2021-22,171287,UNRESOLVED,,Joe Gomez
player_season,2021-22,97032,UNRESOLVED,,Virgil van Dijk
player_season,2021-22,204716,UNRESOLVED,,Ibrahima Konaté
player_season,2021-22,214285,UNRESOLVED,,Kostas Tsimikas
player_season,2021-22,122798,UNRESOLVED,,Andy Robertson
player_season,2021-22,60914,UNRESOLVED,,Joël Matip
player_season,2021-22,219937,UNRESOLVED,,Rhys Williams
player_season,2021-22,197464,UNRESOLVED,,Nathaniel Phillips
player_season,2021-22,430992,UNRESOLVED,,Owen Beck
player_season,2021-22,169187,UNRESOLVED,,Trent Alexander-Arnold
player_season,2021-22,215136,UNRESOLVED,,Neco Williams
player_season,2021-22,441428,UNRESOLVED,,Jarell Quansah
player_season,2021-22,492777,UNRESOLVED,,Conor Bradley
player_season,2021-22,116643,UNRESOLVED,,Fabinho
player_season,2021-22,61558,UNRESOLVED,,Thiago Alcântara
player_season,2021-22,15157,UNRESOLVED,,James Milner
player_season,2021-22,175592,UNRESOLVED,,Naby Keïta
player_season,2021-22,56979,UNRESOLVED,,Jordan Henderson
player_season,2021-22,81880,UNRESOLVED,,Alex Oxlade-Chamberlain
player_season,2021-22,206915,UNRESOLVED,,Curtis Jones
player_season,2021-22,444884,UNRESOLVED,,Harvey Elliott
player_season,2021-22,440148,UNRESOLVED,,Tyler Morton
player_season,2021-22,244731,UNRESOLVED,,Luis Díaz
player_season,2021-22,92217,UNRESOLVED,,Roberto Firmino
player_season,2021-22,110979,UNRESOLVED,,Sadio Mané
player_season,2021-22,118748,UNRESOLVED,,Mohamed Salah
player_season,2021-22,157882,UNRESOLVED,,Takumi Minamino
player_season,2021-22,194634,UNRESOLVED,,Diogo Jota
player_season,2021-22,152760,UNRESOLVED,,Divock Origi
player_season,2021-22,496185,UNRESOLVED,,Kaide Gordon
player_season,2021-22,182436,UNRESOLVED,,Ben Woodburn
player_season,2021-22,164484,UNRESOLVED,,Zack Steffen
player_season,2021-22,121160,UNRESOLVED,,Ederson
player_season,2021-22,17601,UNRESOLVED,,Scott Carson
player_season,2021-22,434044,UNRESOLVED,,Cieran Slicker
player_season,2021-22,58621,UNRESOLVED,,Kyle Walker
player_season,2021-22,171314,UNRESOLVED,,Rúben Dias
player_season,2021-22,97299,UNRESOLVED,,John Stones
player_season,2021-22,126184,UNRESOLVED,,Nathan Aké
player_season,2021-22,121145,UNRESOLVED,,João Cancelo
player_season,2021-22,206325,UNRESOLVED,,Oleksandr Zinchenko
player_season,2021-22,146941,UNRESOLVED,,Aymeric Laporte
player_season,2021-22,102826,UNRESOLVED,,Benjamin Mendy
player_season,2021-22,432711,UNRESOLVED,,CJ Egan-Riley
player_season,2021-22,439510,UNRESOLVED,,Luke Mbete
player_season,2021-22,447880,UNRESOLVED,,Josh Wilson-Esbrand
player_season,2021-22,59859,UNRESOLVED,,Ilkay Gündogan
player_season,2021-22,114283,UNRESOLVED,,Jack Grealish
player_season,2021-22,220566,UNRESOLVED,,Rodri
player_season,2021-22,61366,UNRESOLVED,,Kevin De Bruyne
player_season,2021-22,165809,UNRESOLVED,,Bernardo Silva
player_season,2021-22,27789,UNRESOLVED,,Fernandinho
player_season,2021-22,209244,UNRESOLVED,,Phil Foden
player_season,2021-22,220394,UNRESOLVED,,Tommy Doyle
player_season,2021-22,244851,UNRESOLVED,,Cole Palmer
player_season,2021-22,432714,UNRESOLVED,,James McAtee
player_season,2021-22,514356,UNRESOLVED,,Roméo Lavia
player_season,2021-22,103955,UNRESOLVED,,Raheem Sterling
player_season,2021-22,205651,UNRESOLVED,,Gabriel Jesus
player_season,2021-22,103025,UNRESOLVED,,Riyad Mahrez
player_season,2021-22,478028,UNRESOLVED,,Kayky
player_season,2021-22,463034,UNRESOLVED,,Liam Delap
player_season,2021-22,490503,UNRESOLVED,,Samuel Edozie
player_season,2021-22,51940,UNRESOLVED,,David de Gea
player_season,2021-22,21205,UNRESOLVED,,Tom Heaton
player_season,2021-22,172649,UNRESOLVED,,Dean Henderson
player_season,2021-22,184667,UNRESOLVED,,Victor Lindelöf
player_season,2021-22,197365,UNRESOLVED,,Eric Bailly
player_season,2021-22,76359,UNRESOLVED,,Phil Jones
player_season,2021-22,95658,UNRESOLVED,,Harry Maguire
player_season,2021-22,90152,UNRESOLVED,,Raphaël Varane
player_season,2021-22,216051,UNRESOLVED,,Diogo Dalot
player_season,2021-22,106760,UNRESOLVED,,Luke Shaw
player_season,2021-22,152590,UNRESOLVED,,Alex Telles
player_season,2021-22,214590,UNRESOLVED,,Aaron Wan-Bissaka
player_season,2021-22,232937,UNRESOLVED,,Brandon Williams
player_season,2021-22,180804,UNRESOLVED,,Axel Tuanzebe
player_season,2021-22,515501,UNRESOLVED,,Álvaro Carreras
player_season,2021-22,74208,UNRESOLVED,,Paul Pogba
player_season,2021-22,43670,UNRESOLVED,,Juan Mata
player_season,2021-22,141746,UNRESOLVED,,Bruno Fernandes
player_season,2021-22,109322,UNRESOLVED,,Jesse Lingard
player_season,2021-22,156689,UNRESOLVED,,Andreas Pereira
player_season,2021-22,101582,UNRESOLVED,,Fred
player_season,2021-22,62398,UNRESOLVED,,Nemanja Matic
player_season,2021-22,180184,UNRESOLVED,,Donny van de Beek
player_season,2021-22,195851,UNRESOLVED,,Scott McTominay
player_season,2021-22,465527,UNRESOLVED,,Hannibal Mejbri
player_season,2021-22,461529,UNRESOLVED,,Charlie Savage
player_season,2021-22,14937,UNRESOLVED,,Cristiano Ronaldo
player_season,2021-22,148225,UNRESOLVED,,Anthony Martial
player_season,2021-22,176297,UNRESOLVED,,Marcus Rashford
player_season,2021-22,220688,UNRESOLVED,,Mason Greenwood
player_season,2021-22,493250,UNRESOLVED,,Amad Diallo
player_season,2021-22,493105,UNRESOLVED,,Alejandro Garnacho
player_season,2021-22,40720,UNRESOLVED,,Edinson Cavani
player_season,2021-22,209243,UNRESOLVED,,Jadon Sancho
player_season,2021-22,449434,UNRESOLVED,,Anthony Elanga
player_season,2021-22,472464,UNRESOLVED,,Shola Shoretire
player_season,2021-22,67089,UNRESOLVED,,Martin Dúbravka
player_season,2021-22,59735,UNRESOLVED,,Karl Darlow
player_season,2021-22,155503,UNRESOLVED,,Freddie Woodman
player_season,2021-22,81441,UNRESOLVED,,Mark Gillespie
player_season,2021-22,77794,UNRESOLVED,,Kieran Trippier
player_season,2021-22,58845,UNRESOLVED,,Ciaran Clark
player_season,2021-22,106618,UNRESOLVED,,Paul Dummett
player_season,2021-22,119471,UNRESOLVED,,Fabian Schär
player_season,2021-22,101148,UNRESOLVED,,Jamaal Lascelles
player_season,2021-22,194799,UNRESOLVED,,Jamal Lewis
player_season,2021-22,169359,UNRESOLVED,,Matt Targett
player_season,2021-22,111773,UNRESOLVED,,Emil Krafth
player_season,2021-22,57145,UNRESOLVED,,Federico Fernández
player_season,2021-22,109528,UNRESOLVED,,Javier Manquillo
player_season,2021-22,78916,UNRESOLVED,,Dan Burn
player_season,2021-22,90105,UNRESOLVED,,Ryan Fraser
player_season,2021-22,83314,UNRESOLVED,,Jeff Hendrick
player_season,2021-22,153127,UNRESOLVED,,Isaac Hayden
player_season,2021-22,50232,UNRESOLVED,,Jonjo Shelvey
player_season,2021-22,56983,UNRESOLVED,,Matt Ritchie
player_season,2021-22,114243,UNRESOLVED,,Jacob Murphy
player_season,2021-22,179018,UNRESOLVED,,Miguel Almirón
player_season,2021-22,200089,UNRESOLVED,,Joe Willock
player_season,2021-22,215379,UNRESOLVED,,Elliot Anderson
player_season,2021-22,180135,UNRESOLVED,,Sean Longstaff
player_season,2021-22,208706,UNRESOLVED,,Bruno Guimarães
player_season,2021-22,461508,UNRESOLVED,,Lucas De Bolle
player_season,2021-22,180974,UNRESOLVED,,Joelinton
player_season,2021-22,75115,UNRESOLVED,,Callum Wilson
player_season,2021-22,170137,UNRESOLVED,,Allan Saint-Maximin
player_season,2021-22,60689,UNRESOLVED,,Chris Wood
player_season,2021-22,104547,UNRESOLVED,,Dwight Gayle
player_season,2021-22,20480,UNRESOLVED,,Tim Krul
player_season,2021-22,107265,UNRESOLVED,,Angus Gunn
player_season,2021-22,18499,UNRESOLVED,,Michael McGovern
player_season,2021-22,229415,UNRESOLVED,,Jon McCracken
player_season,2021-22,232980,UNRESOLVED,,Max Aarons
player_season,2021-22,113564,UNRESOLVED,,Sam Byram
player_season,2021-22,466404,UNRESOLVED,,Andrew Omobamidele
player_season,2021-22,83428,UNRESOLVED,,Grant Hanley
player_season,2021-22,83312,UNRESOLVED,,Ben Gibson
player_season,2021-22,192303,UNRESOLVED,,Christoph Zimmermann
player_season,2021-22,438277,UNRESOLVED,,Ozan Kabak
player_season,2021-22,232937,UNRESOLVED,,Brandon Williams
player_season,2021-22,220686,UNRESOLVED,,Bali Mumba
player_season,2021-22,189627,UNRESOLVED,,Dimitris Giannoulis
player_season,2021-22,451310,UNRESOLVED,,Jonathan Tomkinson
player_season,2021-22,76306,UNRESOLVED,,Lukas Rupp
player_season,2021-22,243568,UNRESOLVED,,Billy Gilmour
player_season,2021-22,497605,UNRESOLVED,,Liam Gibbs
player_season,2021-22,171270,UNRESOLVED,,Kieran Dowell
player_season,2021-22,212723,UNRESOLVED,,Milot Rashica
player_season,2021-22,193111,UNRESOLVED,,Todd Cantwell
player_season,2021-22,179276,UNRESOLVED,,Mathias Normann
player_season,2021-22,235546,UNRESOLVED,,Jacob Sørensen
player_season,2021-22,428626,UNRESOLVED,,Przemyslaw Placheta
player_season,2021-22,212325,UNRESOLVED,,Pierre Lees-Melou
player_season,2021-22,78607,UNRESOLVED,,Kenny McLean
player_season,2021-22,215476,UNRESOLVED,,Josh Sargent
player_season,2021-22,432735,UNRESOLVED,,Adam Idah
player_season,2021-22,439509,UNRESOLVED,,Christos Tzolis
player_season,2021-22,57127,UNRESOLVED,,Teemu Pukki
player_season,2021-22,483365,UNRESOLVED,,Jonathan Rowe
player_season,2021-22,490161,UNRESOLVED,,Abu Kamara
player_season,2021-22,446281,UNRESOLVED,,Tony Springett
player_season,2021-22,445550,UNRESOLVED,,Thomas Dickson-Peters
player_season,2021-22,58376,UNRESOLVED,,Alex McCarthy
player_season,2021-22,20310,UNRESOLVED,,Willy Caballero
player_season,2021-22,198044,UNRESOLVED,,Harry Lewis
player_season,2021-22,40383,UNRESOLVED,,Fraser Forster
player_season,2021-22,158534,UNRESOLVED,,Kyle Walker-Peters
player_season,2021-22,212721,UNRESOLVED,,Lyanco
player_season,2021-22,88900,UNRESOLVED,,Jack Stephens
player_season,2021-22,244560,UNRESOLVED,,Romain Perraud
player_season,2021-22,491551,UNRESOLVED,,Thierry Small
player_season,2021-22,441191,UNRESOLVED,,Tino Livramento
player_season,2021-22,450527,UNRESOLVED,,Mohammed Salisu
player_season,2021-22,171771,UNRESOLVED,,Jan Bednarek
player_season,2021-22,248853,UNRESOLVED,,Dynel Simeu
player_season,2021-22,213482,UNRESOLVED,,Yan Valery
player_season,2021-22,203389,UNRESOLVED,,Nathan Tella
player_season,2021-22,78056,UNRESOLVED,,Oriol Romeu
player_season,2021-22,101178,UNRESOLVED,,James Ward-Prowse
player_season,2021-22,83283,UNRESOLVED,,Nathan Redmond
player_season,2021-22,214466,UNRESOLVED,,Will Smallbone
player_season,2021-22,91047,UNRESOLVED,,Stuart Armstrong
player_season,2021-22,431131,UNRESOLVED,,Moussa Djenepo
player_season,2021-22,96787,UNRESOLVED,,Mohamed Elyounoussi
player_season,2021-22,240143,UNRESOLVED,,Ibrahima Diallo
player_season,2021-22,496661,UNRESOLVED,,Tyler Dibling
player_season,2021-22,445896,UNRESOLVED,,Kgaogelo Chauke
player_season,2021-22,20452,UNRESOLVED,,Shane Long
player_season,2021-22,155511,UNRESOLVED,,Adam Armstrong
player_season,2021-22,200439,UNRESOLVED,,Ché Adams
player_season,2021-22,440323,UNRESOLVED,,Armando Broja
player_season,2021-22,20467,UNRESOLVED,,Theo Walcott
player_season,2021-22,37915,UNRESOLVED,,Hugo Lloris
player_season,2021-22,156683,UNRESOLVED,,Pierluigi Gollini
player_season,2021-22,214572,UNRESOLVED,,Brandon Austin
player_season,2021-22,87835,UNRESOLVED,,Matt Doherty
player_season,2021-22,199249,UNRESOLVED,,Sergio Reguilón
player_season,2021-22,173904,UNRESOLVED,,Dávinson Sánchez
player_season,2021-22,241157,UNRESOLVED,,Emerson Royal
player_season,2021-22,93264,UNRESOLVED,,Eric Dier
player_season,2021-22,221632,UNRESOLVED,,Cristian Romero
player_season,2021-22,214225,UNRESOLVED,,Joe Rodon
player_season,2021-22,199584,UNRESOLVED,,Japhet Tanganga
player_season,2021-22,115556,UNRESOLVED,,Ben Davies
player_season,2021-22,209418,UNRESOLVED,,Tobi Omole
player_season,2021-22,215610,UNRESOLVED,,Marcel Lavinier
player_season,2021-22,209042,UNRESOLVED,,Oliver Skipp
player_season,2021-22,132015,UNRESOLVED,,Pierre-Emile Højbjerg
player_season,2021-22,157668,UNRESOLVED,,Harry Winks
player_season,2021-22,200826,UNRESOLVED,,Giovani Lo Celso
player_season,2021-22,184349,UNRESOLVED,,Ryan Sessegnon
player_season,2021-22,445044,UNRESOLVED,,Dejan Kulusevski
player_season,2021-22,231372,UNRESOLVED,,Tanguy Ndombélé
player_season,2021-22,202993,UNRESOLVED,,Rodrigo Bentancur
player_season,2021-22,448791,UNRESOLVED,,Harvey White
player_season,2021-22,496179,UNRESOLVED,,Alfie Devine
player_season,2021-22,461201,UNRESOLVED,,Matthew Craig
player_season,2021-22,223337,UNRESOLVED,,Jamie Bowden
player_season,2021-22,85971,UNRESOLVED,,Son Heung-Min
player_season,2021-22,78830,UNRESOLVED,,Harry Kane
player_season,2021-22,436234,UNRESOLVED,,Bryan Gil
player_season,2021-22,194252,UNRESOLVED,,Steven Bergwijn
player_season,2021-22,95715,UNRESOLVED,,Lucas Moura
player_season,2021-22,490145,UNRESOLVED,,Dane Scarlett
player_season,2021-22,154506,UNRESOLVED,,Daniel Bachmann
player_season,2021-22,9089,UNRESOLVED,,Ben Foster
player_season,2021-22,19838,UNRESOLVED,,Robert Elliot
player_season,2021-22,563883,UNRESOLVED,,Vincent Angelini
player_season,2021-22,38290,UNRESOLVED,,Danny Rose
player_season,2021-22,232391,UNRESOLVED,,Jeremy Ngakia
player_season,2021-22,208973,UNRESOLVED,,Francisco Sierralta
player_season,2021-22,131304,UNRESOLVED,,William Troost-Ekong
player_season,2021-22,155651,UNRESOLVED,,Adam Masina
player_season,2021-22,52775,UNRESOLVED,,Nicolas Nkoulou
player_season,2021-22,171099,UNRESOLVED,,Hassane Kamara
player_season,2021-22,41338,UNRESOLVED,,Craig Cathcart
player_season,2021-22,54484,UNRESOLVED,,Kiko Femenía
player_season,2021-22,162651,UNRESOLVED,,Samir
player_season,2021-22,85624,UNRESOLVED,,Christian Kabasele
player_season,2021-22,242183,UNRESOLVED,,James Morris
player_season,2021-22,227560,UNRESOLVED,,Peter Etebo
player_season,2021-22,43250,UNRESOLVED,,Tom Cleverley
player_season,2021-22,471471,UNRESOLVED,,Imrân Louza
player_season,2021-22,157775,UNRESOLVED,,Ken Sema
player_season,2021-22,40387,UNRESOLVED,,Dan Gosling
player_season,2021-22,45268,UNRESOLVED,,Moussa Sissoko
player_season,2021-22,69143,UNRESOLVED,,Juraj Kucka
player_season,2021-22,442335,UNRESOLVED,,Edo Kayembe
player_season,2021-22,468243,UNRESOLVED,,Kamil Conteh
player_season,2021-22,533719,UNRESOLVED,,Adrian Blake
player_season,2021-22,78007,UNRESOLVED,,Joshua King
player_season,2021-22,475168,UNRESOLVED,,João Pedro
player_season,2021-22,176296,UNRESOLVED,,Ashley Fletcher
player_season,2021-22,232185,UNRESOLVED,,Ismaïla Sarr
player_season,2021-22,230251,UNRESOLVED,,Emmanuel Dennis
player_season,2021-22,225702,UNRESOLVED,,Samuel Kalu
player_season,2021-22,244716,UNRESOLVED,,Cucho Hernández
player_season,2021-22,493934,UNRESOLVED,,Kwadwo Baah
player_season,2021-22,524196,UNRESOLVED,,Shaq Forde
player_season,2021-22,535339,UNRESOLVED,,Tiago Çukur
player_season,2021-22,573808,UNRESOLVED,,Jack Grieves
player_season,2021-22,37096,UNRESOLVED,,Lukasz Fabianski
player_season,2021-22,84182,UNRESOLVED,,Alphonse Areola
player_season,2021-22,32259,UNRESOLVED,,Darren Randolph
player_season,2021-22,222018,UNRESOLVED,,Ben Johnson
player_season,2021-22,55459,UNRESOLVED,,Aaron Cresswell
player_season,2021-22,103192,UNRESOLVED,,Kurt Zouma
player_season,2021-22,164555,UNRESOLVED,,Vladimír Coufal
player_season,2021-22,60232,UNRESOLVED,,Craig Dawson
player_season,2021-22,40669,UNRESOLVED,,Angelo Ogbonna
player_season,2021-22,219924,UNRESOLVED,,Issa Diop
player_season,2021-22,81012,UNRESOLVED,,Ryan Fredericks
player_season,2021-22,105717,UNRESOLVED,,Arthur Masuaku
player_season,2021-22,220684,UNRESOLVED,,Aji Alese
player_season,2021-22,441024,UNRESOLVED,,Harrison Ashby
player_season,2021-22,462384,UNRESOLVED,,Jamal Baptiste
player_season,2021-22,180151,UNRESOLVED,,Nikola Vlasic
player_season,2021-22,217593,UNRESOLVED,,Pablo Fornals
player_season,2021-22,86934,UNRESOLVED,,Manuel Lanzini
player_season,2021-22,18073,UNRESOLVED,,Mark Noble
player_season,2021-22,215439,UNRESOLVED,,Tomás Soucek
player_season,2021-22,222017,UNRESOLVED,,Conor Coventry
player_season,2021-22,195728,UNRESOLVED,,Alex Král
player_season,2021-22,204480,UNRESOLVED,,Declan Rice
player_season,2021-22,458297,UNRESOLVED,,Pierre Ekwah
player_season,2021-22,440120,UNRESOLVED,,Dan Chesters
player_season,2021-22,496228,UNRESOLVED,,Sonny Perkins
player_season,2021-22,56377,UNRESOLVED,,Andrii Yarmolenko
player_season,2021-22,57531,UNRESOLVED,,Michail Antonio
player_season,2021-22,178186,UNRESOLVED,,Jarrod Bowen
player_season,2021-22,172841,UNRESOLVED,,Saïd Benrahma
player_season,2021-22,248865,UNRESOLVED,,Armstrong Oko-Flex
player_season,2021-22,149065,UNRESOLVED,,José Sá
player_season,2021-22,242510,UNRESOLVED,,Louie Moulden
player_season,2021-22,19236,UNRESOLVED,,John Ruddy
player_season,2021-22,518504,UNRESOLVED,,James Storer
player_season,2021-22,441271,UNRESOLVED,,Ki-Jana Hoever
player_season,2021-22,448514,UNRESOLVED,,Rayan Aït-Nouri
player_season,2021-22,111291,UNRESOLVED,,Marçal
player_season,2021-22,501837,UNRESOLVED,,Yerson Mosquera
player_season,2021-22,90585,UNRESOLVED,,Willy Boly
player_season,2021-22,94147,UNRESOLVED,,Conor Coady
player_season,2021-22,490721,UNRESOLVED,,Hugo Bueno
player_season,2021-22,114128,UNRESOLVED,,Jonny
player_season,2021-22,200402,UNRESOLVED,,Nélson Semedo
player_season,2021-22,214048,UNRESOLVED,,Maximilian Kilman
player_season,2021-22,510362,UNRESOLVED,,Toti Gomes
player_season,2021-22,225000,UNRESOLVED,,Dion Sanderson
player_season,2021-22,481626,UNRESOLVED,,Christian Marques
player_season,2021-22,428610,UNRESOLVED,,Bruno Jordão
player_season,2021-22,171317,UNRESOLVED,,Rúben Neves
player_season,2021-22,200600,UNRESOLVED,,Daniel Podence
player_season,2021-22,222531,UNRESOLVED,,Morgan Gibbs-White
player_season,2021-22,107613,UNRESOLVED,,Romain Saïss
player_season,2021-22,19624,UNRESOLVED,,João Moutinho
player_season,2021-22,151589,UNRESOLVED,,Leander Dendoncker
player_season,2021-22,232351,UNRESOLVED,,Ryan Giles
player_season,2021-22,245923,UNRESOLVED,,Luke Cundle
player_season,2021-22,461026,UNRESOLVED,,Chem Campbell
player_season,2021-22,247632,UNRESOLVED,,Pedro Neto
player_season,2021-22,449988,UNRESOLVED,,Fábio Silva
player_season,2021-22,102057,UNRESOLVED,,Raúl Jiménez
player_season,2021-22,222564,UNRESOLVED,,Trincão
player_season,2021-22,510363,UNRESOLVED,,Chiquinho
player_season,2021-22,184754,UNRESOLVED,,Hwang Hee-Chan
player_season,2021-22,159533,UNRESOLVED,,Adama Traoré
player_season,2022-23,98980,UNRESOLVED,,Emiliano Martínez
player_season,2022-23,111782,UNRESOLVED,,Robin Olsen
player_season,2022-23,248164,UNRESOLVED,,Viljami Sinisalo
player_season,2022-23,462381,UNRESOLVED,,Filip Marschall
player_season,2022-23,516159,UNRESOLVED,,Oliwier Zych
player_season,2022-23,481283,UNRESOLVED,,James Wright
player_season,2022-23,199796,UNRESOLVED,,Matty Cash
player_season,2022-23,165659,UNRESOLVED,,Diego Carlos
player_season,2022-23,199798,UNRESOLVED,,Ezri Konsa
player_season,2022-23,149484,UNRESOLVED,,Tyrone Mings
player_season,2022-23,106468,UNRESOLVED,,Álex Moreno
player_season,2022-23,101184,UNRESOLVED,,Calum Chambers
player_season,2022-23,18892,UNRESOLVED,,Ashley Young
player_season,2022-23,101188,UNRESOLVED,,Lucas Digne
player_season,2022-23,514287,UNRESOLVED,,Sil Swinkels
player_season,2022-23,479641,UNRESOLVED,,Sebastian Revan
player_season,2022-23,122775,UNRESOLVED,,Morgan Sanson
