season,canonical_fixture_id,source_match_id,source_pulse_fixture_id,expected_goal_count,observed_goal_count,goal_count_match,source_event_id,source_event_type,source_event_seconds,source_event_time_label,source_event_text,source_scorer_name,source_scorer_team,source_scorer_id,source_assist_ids,source_fixture_home,source_fixture_away,source_fixture_home_score,source_fixture_away_score,source_url,retrieved_at_utc
2016-17,112,855283,14151,2,2,true,146507,penalty goal,2444,41,"Goal!  Everton 0, Swansea City 1. Gylfi Sigurdsson (Swansea City) converts the penalty with a right footed shot to the top right corner.",Gylfi Sigurdsson,Swansea City,4421,,,,1,1,https://footballapi.pulselive.com/football/fixtures/14151/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:02.356563Z
2016-17,113,855284,14152,2,2,true,146274,goal,5314,89,"Goal!  Manchester United 1, Arsenal 1. Olivier Giroud (Arsenal) header from very close range to the bottom left corner. Assisted by Alex Oxlade-Chamberlain with a cross.",Olivier Giroud,Arsenal,4481,4252,,,1,1,https://footballapi.pulselive.com/football/fixtures/14152/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:03.184981Z
2016-17,113,855284,14152,2,2,true,146250,goal,4080,69,"Goal!  Manchester United 1, Arsenal 0. Juan Mata (Manchester United) left footed shot from the centre of the box to the bottom left corner. Assisted by Ander Herrera.",Juan Mata,Manchester United,4287,10475,,,1,1,https://footballapi.pulselive.com/football/fixtures/14152/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:03.184981Z
2016-17,114,855285,14153,1,1,true,147081,goal,2419,41,"Goal!  Middlesbrough 0, Chelsea 1. Diego Costa (Chelsea) left footed shot from the left side of the six yard box to the centre of the goal    following a corner.",Diego Costa,Chelsea,4941,,,,0,1,https://footballapi.pulselive.com/football/fixtures/14153/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:04.117062Z
2016-17,116,855287,14155,1,1,true,146423,goal,1509,26,"Goal!  Stoke City 0, Bournemouth 1. Nathan Aké (Bournemouth) header from very close range to the centre of the goal. Assisted by Junior Stanislas with a cross   following a set piece situation.",Nathan Aké,Bournemouth,4499,3766,,,0,1,https://footballapi.pulselive.com/football/fixtures/14155/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:04.947837Z
2016-17,117,855288,14156,3,3,true,146876,goal,4999,84,"Goal!  Sunderland 3, Hull City 0. Victor Anichebe (Sunderland) right footed shot from the centre of the box to the top right corner. Assisted by Jermain Defoe.",Victor Anichebe,Sunderland,2905,1526,,,3,0,https://footballapi.pulselive.com/football/fixtures/14156/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:05.686580Z
2016-17,117,855288,14156,3,3,true,146728,goal,3714,62,"Goal!  Sunderland 2, Hull City 0. Victor Anichebe (Sunderland) left footed shot from the right side of the box to the bottom right corner. Assisted by Patrick van Aanholt.",Victor Anichebe,Sunderland,2905,3362,,,3,0,https://footballapi.pulselive.com/football/fixtures/14156/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:05.686580Z
2016-17,117,855288,14156,3,3,true,146476,goal,2019,34,"Goal!  Sunderland 1, Hull City 0. Jermain Defoe (Sunderland) left footed shot from the centre of the box to the bottom left corner. Assisted by Duncan Watmore with a headed pass.",Jermain Defoe,Sunderland,1526,10336,,,3,0,https://footballapi.pulselive.com/football/fixtures/14156/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:05.686580Z
2016-17,118,855289,14157,5,5,true,147033,penalty goal,5445,90+1,"Goal!  Tottenham Hotspur 3, West Ham United 2. Harry Kane (Tottenham Hotspur) converts the penalty with a right footed shot to the bottom left corner.",Harry Kane,Tottenham Hotspur,3960,,,,3,2,https://footballapi.pulselive.com/football/fixtures/14157/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:06.587783Z
2016-17,118,855289,14157,5,5,true,147030,goal,5285,89,"Goal!  Tottenham Hotspur 2, West Ham United 2. Harry Kane (Tottenham Hotspur) left footed shot from the centre of the box to the centre of the goal.",Harry Kane,Tottenham Hotspur,3960,,,,3,2,https://footballapi.pulselive.com/football/fixtures/14157/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:06.587783Z
2016-17,118,855289,14157,5,5,true,147008,penalty goal,4035,68,"Goal!  Tottenham Hotspur 1, West Ham United 2. Manuel Lanzini (West Ham United) converts the penalty with a right footed shot to the bottom left corner.",Manuel Lanzini,West Ham United,13872,,,,3,2,https://footballapi.pulselive.com/football/fixtures/14157/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:06.587783Z
2016-17,118,855289,14157,5,5,true,146978,goal,3009,51,"Goal!  Tottenham Hotspur 1, West Ham United 1. Harry Winks (Tottenham Hotspur) right footed shot from very close range to the centre of the goal.",Harry Winks,Tottenham Hotspur,7488,,,,3,2,https://footballapi.pulselive.com/football/fixtures/14157/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:06.587783Z
2016-17,118,855289,14157,5,5,true,146946,goal,1405,24,"Goal!  Tottenham Hotspur 0, West Ham United 1. Michail Antonio (West Ham United) header from very close range to the centre of the goal. Assisted by Winston Reid   following a corner.",Michail Antonio,West Ham United,9595,4209,,,3,2,https://footballapi.pulselive.com/football/fixtures/14157/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:06.587783Z
2016-17,119,855290,14158,3,3,true,146349,penalty goal,876,15,"Goal!  Watford 2, Leicester City 1. Riyad Mahrez (Leicester City) converts the penalty with a left footed shot to the high centre of the goal.",Riyad Mahrez,Leicester City,8983,,,,2,1,https://footballapi.pulselive.com/football/fixtures/14158/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:07.412134Z
2016-17,119,855290,14158,3,3,true,146334,goal,713,12,"Goal!  Watford 2, Leicester City 0. Roberto Pereyra (Watford) right footed shot from the left side of the box to the bottom right corner. Assisted by Sebastian Prödl.",Roberto Pereyra,Watford,11213,13822,,,2,1,https://footballapi.pulselive.com/football/fixtures/14158/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:07.412134Z
2016-17,119,855290,14158,3,3,true,146290,goal,32,01,"Goal!  Watford 1, Leicester City 0. Etienne Capoue (Watford) right footed shot from the centre of the box to the bottom left corner. Assisted by Troy Deeney with a headed pass.",Etienne Capoue,Watford,4843,9947,,,2,1,https://footballapi.pulselive.com/football/fixtures/14158/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:07.412134Z
2016-17,120,855291,14159,4,4,true,147197,goal,3821,64,"Goal!  West Bromwich Albion 4, Burnley 0. Salomón Rondón (West Bromwich Albion) right footed shot from the centre of the box to the bottom right corner. Assisted by Allan-Roméo Nyom.",Salomón Rondón,West Bromwich Albion,6030,13821,,,4,0,https://footballapi.pulselive.com/football/fixtures/14159/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:08.236544Z
2016-17,120,855291,14159,4,4,true,147171,goal,2184,37,"Goal!  West Bromwich Albion 3, Burnley 0. Darren Fletcher (West Bromwich Albion) right footed shot from the right side of the six yard box to the high centre of the goal. Assisted by Matt Phillips.",Darren Fletcher,West Bromwich Albion,1943,4074,,,4,0,https://footballapi.pulselive.com/football/fixtures/14159/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:08.236544Z
2016-17,120,855291,14159,4,4,true,147154,goal,929,16,"Goal!  West Bromwich Albion 2, Burnley 0. James Morrison (West Bromwich Albion) right footed shot from outside the box to the bottom right corner. Assisted by Salomón Rondón   following a fast break.",James Morrison,West Bromwich Albion,2529,6030,,,4,0,https://footballapi.pulselive.com/football/fixtures/14159/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:08.236544Z
2016-17,120,855291,14159,4,4,true,147148,goal,228,04,"Goal!  West Bromwich Albion 1, Burnley 0. Matt Phillips (West Bromwich Albion) right footed shot from the centre of the box to the top right corner.",Matt Phillips,West Bromwich Albion,4074,,,,4,0,https://footballapi.pulselive.com/football/fixtures/14159/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:08.236544Z
2016-17,121,855292,14160,4,4,true,152731,goal,5403,90+1,"Goal!  Arsenal 3, Bournemouth 1. Alexis Sánchez (Arsenal) right footed shot from very close range to the bottom left corner. Assisted by Olivier Giroud.",Alexis Sánchez,Arsenal,4973,4481,,,3,1,https://footballapi.pulselive.com/football/fixtures/14160/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:09.481583Z
2016-17,121,855292,14160,4,4,true,152685,goal,3174,53,"Goal!  Arsenal 2, Bournemouth 1. Theo Walcott (Arsenal) header from very close range to the bottom right corner. Assisted by Nacho Monreal with a cross.",Theo Walcott,Arsenal,2839,4472,,,3,1,https://footballapi.pulselive.com/football/fixtures/14160/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:09.481583Z
2016-17,121,855292,14160,4,4,true,152650,penalty goal,1363,23,"Goal!  Arsenal 1, Bournemouth 1. Callum Wilson (Bournemouth) converts the penalty with a right footed shot to the bottom left corner.",Callum Wilson,Bournemouth,8454,,,,3,1,https://footballapi.pulselive.com/football/fixtures/14160/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:09.481583Z
2016-17,121,855292,14160,4,4,true,152636,goal,687,12,"Goal!  Arsenal 1, Bournemouth 0. Alexis Sánchez (Arsenal) right footed shot from the centre of the box to the centre of the goal.",Alexis Sánchez,Arsenal,4973,,,,3,1,https://footballapi.pulselive.com/football/fixtures/14160/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:09.481583Z
2016-17,122,855293,14161,3,3,true,151875,goal,3563,60,"Goal!  Burnley 1, Manchester City 2. Sergio Agüero (Manchester City) left footed shot from very close range to the bottom right corner. Assisted by Fernandinho.",Sergio Agüero,Manchester City,4328,4804,,,1,2,https://footballapi.pulselive.com/football/fixtures/14161/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:10.292393Z
2016-17,122,855293,14161,3,3,true,151842,goal,2169,37,"Goal!  Burnley 1, Manchester City 1. Sergio Agüero (Manchester City) right footed shot from very close range to the bottom left corner. Assisted by Nicolás Otamendi   following a corner.",Sergio Agüero,Manchester City,4328,6058,,,1,2,https://footballapi.pulselive.com/football/fixtures/14161/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:10.292393Z
2016-17,122,855293,14161,3,3,true,151812,goal,827,14,"Goal!  Burnley 1, Manchester City 0. Dean Marney (Burnley) right footed shot from outside the box to the bottom left corner    following a set piece situation.",Dean Marney,Burnley,2359,,,,1,2,https://footballapi.pulselive.com/football/fixtures/14161/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:10.292393Z
2016-17,123,855294,14162,3,3,true,152435,goal,3051,51,"Goal!  Chelsea 2, Tottenham Hotspur 1. Victor Moses (Chelsea) right footed shot from the right side of the box to the centre of the goal. Assisted by Diego Costa.",Victor Moses,Chelsea,3983,4941,,,2,1,https://footballapi.pulselive.com/football/fixtures/14162/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:11.160631Z
2016-17,123,855294,14162,3,3,true,152423,goal,2654,45,"Goal!  Chelsea 1, Tottenham Hotspur 1. Pedro (Chelsea) right footed shot from outside the box to the top right corner. Assisted by Nemanja Matic.",Pedro,Chelsea,4972,3861,,,2,1,https://footballapi.pulselive.com/football/fixtures/14162/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:11.160631Z
2016-17,123,855294,14162,3,3,true,152375,goal,619,11,"Goal!  Chelsea 0, Tottenham Hotspur 1. Christian Eriksen (Tottenham Hotspur) left footed shot from outside the box to the bottom left corner. Assisted by Dele Alli.",Christian Eriksen,Tottenham Hotspur,4845,9167,,,2,1,https://footballapi.pulselive.com/football/fixtures/14162/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:11.160631Z
2016-17,124,855295,14163,2,2,true,152245,goal,4273,72,"Goal!  Hull City 1, West Bromwich Albion 1. Michael Dawson (Hull City) right footed shot from the centre of the box to the bottom right corner. Assisted by Dieumerci Mbokani   following a set piece situation.",Michael Dawson,Hull City,2805,6393,,,1,1,https://footballapi.pulselive.com/football/fixtures/14163/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:11.928707Z
2016-17,124,855295,14163,2,2,true,152053,goal,2028,34,"Goal!  Hull City 0, West Bromwich Albion 1. Gareth McAuley (West Bromwich Albion) header from the centre of the box to the centre of the goal. Assisted by Matt Phillips with a cross   following a corner.",Gareth McAuley,West Bromwich Albion,4437,4074,,,1,1,https://footballapi.pulselive.com/football/fixtures/14163/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:11.928707Z
2016-17,125,855296,14164,4,4,true,152339,penalty goal,5616,90+4,"Goal!  Leicester City 2, Middlesbrough 2. Islam Slimani (Leicester City) converts the penalty with a right footed shot to the bottom right corner.",Islam Slimani,Leicester City,11364,,,,2,2,https://footballapi.pulselive.com/football/fixtures/14164/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:12.775575Z
2016-17,125,855296,14164,4,4,true,152223,goal,4260,72,"Goal!  Leicester City 1, Middlesbrough 2. Álvaro Negredo (Middlesbrough) left footed shot from a difficult angle on the right to the bottom left corner. Assisted by Adam Forshaw with a through ball.",Álvaro Negredo,Middlesbrough,4805,3877,,,2,2,https://footballapi.pulselive.com/football/fixtures/14164/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:12.775575Z
2016-17,125,855296,14164,4,4,true,152052,penalty goal,2033,34,"Goal!  Leicester City 1, Middlesbrough 1. Riyad Mahrez (Leicester City) converts the penalty with a left footed shot to the bottom right corner.",Riyad Mahrez,Leicester City,8983,,,,2,2,https://footballapi.pulselive.com/football/fixtures/14164/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:12.775575Z
2016-17,125,855296,14164,4,4,true,151972,goal,726,13,"Goal!  Leicester City 0, Middlesbrough 1. Álvaro Negredo (Middlesbrough) left footed shot from the centre of the box to the top right corner. Assisted by Gastón Ramírez.",Álvaro Negredo,Middlesbrough,4805,4616,,,2,2,https://footballapi.pulselive.com/football/fixtures/14164/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:12.775575Z
2016-17,126,855297,14165,2,2,true,152335,penalty goal,5409,90+1,"Goal!  Liverpool 2, Sunderland 0. James Milner (Liverpool) converts the penalty with a right footed shot to the bottom left corner.",James Milner,Liverpool,2100,,,,2,0,https://footballapi.pulselive.com/football/fixtures/14165/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:13.550569Z
2016-17,126,855297,14165,2,2,true,152265,goal,4485,75,"Goal!  Liverpool 1, Sunderland 0. Divock Origi (Liverpool) right footed shot from the left side of the box to the bottom right corner. Assisted by Jordan Henderson.",Divock Origi,Liverpool,10465,3712,,,2,0,https://footballapi.pulselive.com/football/fixtures/14165/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:13.550569Z
2016-17,127,855298,14166,2,2,true,152779,goal,1246,21,"Goal!  Manchester United 1, West Ham United 1. Zlatan Ibrahimovic (Manchester United) header from the centre of the box to the bottom left corner. Assisted by Paul Pogba with a through ball.",Zlatan Ibrahimovic,Manchester United,5772,3920,,,1,1,https://footballapi.pulselive.com/football/fixtures/14166/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:14.364865Z
2016-17,127,855298,14166,2,2,true,152746,goal,90,02,"Goal!  Manchester United 0, West Ham United 1. Diafra Sakho (West Ham United) header from the centre of the box to the top right corner. Assisted by Dimitri Payet with a cross   following a set piece situation.",Diafra Sakho,West Ham United,10540,5586,,,1,1,https://footballapi.pulselive.com/football/fixtures/14166/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:14.364865Z
2016-17,128,855299,14167,1,1,true,152743,goal,41,01,"Goal!  Southampton 1, Everton 0. Charlie Austin (Southampton) header from very close range to the bottom left corner. Assisted by Josh Sims.",Charlie Austin,Southampton,9468,15374,,,1,0,https://footballapi.pulselive.com/football/fixtures/14167/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:15.209962Z
2016-17,129,855300,14168,9,8,false,152348,goal,5547,90+3,"Goal!  Swansea City 5, Crystal Palace 4. Fernando Llorente (Swansea City) right footed shot from very close range to the bottom right corner. Assisted by Federico Fernández   following a set piece situation.",Fernando Llorente,Swansea City,5551,5672,,,5,4,https://footballapi.pulselive.com/football/fixtures/14168/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:16.104599Z
2016-17,129,855300,14168,9,8,false,152333,goal,5404,90+1,"Goal!  Swansea City 4, Crystal Palace 4. Fernando Llorente (Swansea City) left footed shot from very close range to the top left corner. Assisted by Gylfi Sigurdsson.",Fernando Llorente,Swansea City,5551,4421,,,5,4,https://footballapi.pulselive.com/football/fixtures/14168/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:16.104599Z
2016-17,129,855300,14168,9,8,false,152290,goal,5019,84,"Goal!  Swansea City 3, Crystal Palace 4. Christian Benteke (Crystal Palace) right footed shot from very close range to the bottom right corner. Assisted by Scott Dann with a headed pass   following a corner.",Christian Benteke,Crystal Palace,4492,3807,,,5,4,https://footballapi.pulselive.com/football/fixtures/14168/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:10:16.104599Z
