source_surface,resource,original_grain,field_name,field_type,decomposed_grain,decomposition_basis,notes,review_status,resolution,evidence_required,resolved_grain,resolution_status,resolution_basis,upstream_matches
fpl,element,sample_payload,history_past[].minutes,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].own_goals,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].penalties_missed,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].penalties_saved,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].recoveries,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].red_cards,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].saves,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].season_name,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history_past[].start_cost,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history_past[].starts,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].tackles,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].threat,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].total_points,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].yellow_cards,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
