season,source_player_id,forward_passes
2018-19,38454,296.0
2018-19,38490,117.0
2018-19,38533,600.0
2018-19,38716,189.0
2018-19,39155,87.0
2018-19,39194,527.0
2018-19,39215,20.0
2018-19,39476,473.0
2018-19,39847,78.0
2018-19,40002,71.0
2018-19,40142,41.0
2018-19,40145,391.0
2018-19,40146,331.0
2018-19,40232,44.0
2018-19,40349,379.0
2018-19,40383,19.0
2018-19,40387,352.0
2018-19,40559,34.0
2018-19,40616,53.0
2018-19,40669,309.0
2018-19,40725,42.0
2018-19,40755,52.0
2018-19,40784,636.0
2018-19,40836,438.0
2018-19,40845,405.0
2018-19,40868,434.0
2018-19,41270,1014.0
2018-19,41320,371.0
2018-19,41328,792.0
2018-19,41338,520.0
2018-19,41464,124.0
2018-19,41674,66.0
2018-19,41725,313.0
2018-19,41727,564.0
2018-19,41733,395.0
2018-19,41792,201.0
2018-19,41823,180.0
2018-19,41945,1.0
2018-19,42748,337.0
2018-19,42774,153.0
2018-19,42786,387.0
2018-19,42824,31.0
2018-19,42899,
2018-19,43020,62.0
2018-19,43250,70.0
2018-19,43626,90.0
2018-19,43670,151.0
2018-19,43808,
2018-19,44343,1.0
2018-19,44346,41.0
2018-19,44699,184.0
2018-19,45196,6.0
2018-19,45220,
2018-19,45268,311.0
2018-19,46483,21.0
2018-19,47431,254.0
2018-19,48615,235.0
2018-19,48760,564.0
2018-19,49262,
2018-19,49382,551.0
2018-19,49413,394.0
2018-19,49579,195.0
2018-19,49806,155.0
2018-19,49845,281.0
2018-19,49982,377.0
2018-19,50093,90.0
2018-19,50175,20.0
2018-19,50232,276.0
2018-19,50471,467.0
2018-19,50472,
2018-19,51344,13.0
2018-19,51507,210.0
2018-19,51927,727.0
2018-19,51938,242.0
2018-19,51940,746.0
2018-19,52153,28.0
2018-19,52484,74.0
2018-19,52940,252.0
2018-19,54102,40.0
2018-19,54284,350.0
2018-19,54421,42.0
2018-19,54469,367.0
2018-19,54484,342.0
2018-19,54527,4.0
2018-19,54694,179.0
2018-19,54756,81.0
2018-19,54861,68.0
2018-19,55037,291.0
2018-19,55038,172.0
2018-19,55422,383.0
2018-19,55459,359.0
2018-19,55494,118.0
2018-19,55605,761.0
2018-19,55909,281.0
2018-19,56377,55.0
2018-19,56872,151.0
2018-19,56917,629.0
2018-19,56979,428.0
2018-19,56981,361.0
2018-19,56983,397.0
2018-19,57134,213.0
2018-19,57145,244.0
2018-19,57249,202.0
2018-19,57328,234.0
2018-19,57410,267.0
2018-19,57513,765.0
2018-19,57531,225.0
2018-19,58376,496.0
2018-19,58621,699.0
2018-19,58786,182.0
2018-19,58822,240.0
2018-19,58845,140.0
2018-19,58893,59.0
2018-19,59125,3.0
2018-19,59735,
2018-19,59779,183.0
2018-19,59846,313.0
2018-19,59859,406.0
2018-19,59949,487.0
2018-19,59966,183.0
2018-19,60252,261.0
2018-19,60307,279.0
2018-19,60551,536.0
2018-19,60586,145.0
2018-19,60689,154.0
2018-19,60706,
2018-19,60914,447.0
2018-19,61316,54.0
2018-19,61366,200.0
2018-19,61566,265.0
2018-19,61603,
2018-19,61739,573.0
2018-19,61916,100.0
2018-19,61933,506.0
2018-19,62398,530.0
2018-19,62974,75.0
2018-19,66242,398.0
2018-19,66749,115.0
2018-19,66797,
2018-19,66838,72.0
2018-19,66842,129.0
2018-19,66975,655.0
2018-19,67089,776.0
2018-19,68312,169.0
2018-19,68983,320.0
2018-19,69140,693.0
2018-19,72681,519.0
2018-19,73426,45.0
2018-19,73459,12.0
2018-19,74208,622.0
2018-19,74230,666.0
2018-19,74297,62.0
2018-19,74471,464.0
2018-19,75115,104.0
2018-19,75826,29.0
2018-19,76357,281.0
2018-19,76359,221.0
2018-19,76360,80.0
2018-19,76542,161.0
2018-19,77359,246.0
2018-19,77794,579.0
2018-19,78007,187.0
2018-19,78056,417.0
2018-19,78356,45.0
2018-19,78412,26.0
2018-19,78830,142.0
2018-19,78911,14.0
2018-19,78916,
2018-19,79228,
2018-19,79619,482.0
2018-19,80146,60.0
2018-19,80201,538.0
2018-19,80226,109.0
2018-19,80254,23.0
2018-19,80447,256.0
2018-19,80607,564.0
2018-19,80755,7.0
2018-19,80792,93.0
2018-19,80801,571.0
2018-19,81012,179.0
2018-19,81183,24.0
2018-19,81880,6.0
2018-19,82078,40.0
2018-19,82263,651.0
2018-19,82403,214.0
2018-19,82514,392.0
2018-19,83283,274.0
2018-19,83299,526.0
2018-19,83312,20.0
2018-19,83314,204.0
2018-19,83543,148.0
2018-19,84112,4.0
2018-19,84450,718.0
2018-19,84939,119.0
2018-19,85368,568.0
2018-19,85624,245.0
2018-19,85955,1016.0
2018-19,85971,141.0
2018-19,86153,402.0
2018-19,86417,228.0
2018-19,86881,295.0
2018-19,86934,125.0
2018-19,87107,300.0
2018-19,87428,93.0
2018-19,87835,546.0
2018-19,88734,1112.0
2018-19,88894,165.0
2018-19,88900,378.0
2018-19,89085,42.0
2018-19,89572,4.0
2018-19,90105,358.0
2018-19,90517,89.0
2018-19,90585,828.0
2018-19,91047,176.0
2018-19,91651,304.0
2018-19,92217,318.0
2018-19,92259,5.0
2018-19,93100,378.0
2018-19,93264,338.0
2018-19,93284,30.0
2018-19,94147,557.0
2018-19,94245,34.0
2018-19,94248,689.0
2018-19,94924,129.0
2018-19,95463,
2018-19,95658,685.0
2018-19,95715,167.0
2018-19,96787,64.0
2018-19,96994,74.0
2018-19,97032,830.0
2018-19,97299,458.0
2018-19,98745,225.0
2018-19,98980,
2018-19,99323,3.0
2018-19,100059,26.0
2018-19,100180,213.0
2018-19,100649,233.0
2018-19,101105,441.0
2018-19,101148,453.0
2018-19,101178,230.0
2018-19,101184,547.0
2018-19,101188,655.0
2018-19,101537,483.0
2018-19,101582,212.0
2018-19,101668,73.0
2018-19,102057,234.0
2018-19,102380,852.0
2018-19,102826,177.0
2018-19,102884,54.0
2018-19,103025,131.0
2018-19,103192,535.0
2018-19,103912,73.0
2018-19,103914,549.0
2018-19,103955,183.0
2018-19,104073,348.0
2018-19,104545,208.0
2018-19,104953,85.0
2018-19,105700,21.0
2018-19,105717,376.0
2018-19,106450,268.0
2018-19,106611,702.0
2018-19,106618,424.0
2018-19,106757,66.0
2018-19,106760,623.0
2018-19,107265,265.0
2018-19,107613,311.0
2018-19,108093,90.0
2018-19,108413,350.0
2018-19,108438,
2018-19,108823,247.0
2018-19,109322,147.0
2018-19,109345,221.0
2018-19,109434,595.0
2018-19,109528,148.0
2018-19,109533,112.0
2018-19,109745,446.0
2018-19,109999,14.0
2018-19,110979,267.0
2018-19,111234,801.0
2018-19,111317,306.0
2018-19,111457,362.0
2018-19,111931,602.0
2018-19,113688,53.0
2018-19,114128,349.0
2018-19,114243,16.0
2018-19,114245,99.0
2018-19,115556,406.0
2018-19,115858,84.0
2018-19,116535,479.0
2018-19,116594,466.0
2018-19,116643,449.0
2018-19,118748,240.0
2018-19,118884,344.0
2018-19,119471,497.0
2018-19,120250,345.0
2018-19,121160,484.0
2018-19,121599,547.0
2018-19,122074,159.0
2018-19,122342,7.0
2018-19,122797,300.0
2018-19,122798,778.0
2018-19,123354,
2018-19,126184,682.0
2018-19,126187,115.0
2018-19,128389,212.0
2018-19,131403,1.0
2018-19,131897,803.0
2018-19,132015,543.0
2018-19,135363,143.0
2018-19,141020,192.0
2018-19,141569,10.0
2018-19,143877,16.0
2018-19,146941,1072.0
2018-19,147303,81.0
2018-19,148225,139.0
2018-19,149266,180.0
2018-19,149484,39.0
2018-19,151086,221.0
2018-19,151119,301.0
2018-19,151589,157.0
2018-19,152551,458.0
2018-19,152760,29.0
2018-19,153127,243.0
2018-19,153133,257.0
2018-19,153256,72.0
2018-19,153371,4.0
2018-19,153379,10.0
2018-19,153673,207.0
2018-19,154043,158.0
2018-19,154566,23.0
2018-19,155408,127.0
2018-19,155503,
2018-19,155569,162.0
2018-19,155651,192.0
2018-19,155851,29.0
2018-19,156074,219.0
2018-19,156689,102.0
2018-19,157668,302.0
2018-19,157775,62.0
2018-19,158534,61.0
2018-19,159039,2.0
2018-19,159533,81.0
2018-19,164511,197.0
2018-19,165210,79.0
2018-19,165808,88.0
2018-19,165809,360.0
2018-19,165990,1.0
2018-19,166324,58.0
2018-19,166640,399.0
2018-19,166989,175.0
2018-19,167075,249.0
2018-19,167473,60.0
2018-19,167767,159.0
2018-19,168399,
2018-19,168566,
2018-19,168580,227.0
2018-19,168764,3.0
2018-19,168977,31.0
2018-19,168991,338.0
2018-19,169141,148.0
2018-19,169187,611.0
2018-19,169359,199.0
2018-19,170271,391.0
2018-19,171129,141.0
2018-19,171270,
2018-19,171287,263.0
2018-19,171317,609.0
2018-19,171771,459.0
2018-19,172246,292.0
2018-19,172551,
2018-19,172632,147.0
2018-19,172780,396.0
2018-19,172850,620.0
2018-19,173514,73.0
2018-19,173515,57.0
2018-19,173807,151.0
2018-19,173904,430.0
2018-19,173954,
2018-19,175351,7.0
2018-19,175592,270.0
2018-19,175941,
2018-19,175946,268.0
2018-19,176297,134.0
2018-19,176414,
2018-19,176706,
2018-19,177815,118.0
2018-19,178304,33.0
2018-19,179018,66.0
2018-19,179830,56.0
2018-19,180135,81.0
2018-19,180294,54.0
2018-19,181397,
2018-19,182156,135.0
2018-19,183487,
2018-19,184349,213.0
2018-19,184667,556.0
2018-19,192301,127.0
2018-19,193109,9.0
2018-19,194164,114.0
2018-19,194401,
2018-19,194634,191.0
2018-19,195471,
2018-19,195851,141.0
2018-19,195860,
2018-19,196118,18.0
2018-19,197030,33.0
2018-19,197365,93.0
2018-19,197469,57.0
2018-19,198504,
2018-19,198847,
2018-19,198849,415.0
2018-19,198869,
2018-19,199598,
2018-19,200089,5.0
2018-19,200370,
2018-19,201084,128.0
2018-19,201666,74.0
2018-19,201667,
2018-19,203325,314.0
2018-19,203341,615.0
2018-19,204380,306.0
2018-19,204454,68.0
2018-19,204480,404.0
2018-19,204481,
2018-19,204820,
2018-19,205102,11.0
2018-19,205533,3.0
2018-19,205651,52.0
2018-19,206325,298.0
2018-19,206915,
2018-19,208998,
2018-19,209036,
2018-19,209037,
2018-19,209040,
2018-19,209041,4.0
2018-19,209042,39.0
2018-19,209046,28.0
2018-19,209244,30.0
2018-19,209289,
2018-19,209362,374.0
2018-19,209411,
2018-19,210207,2.0
2018-19,212319,225.0
2018-19,213482,188.0
2018-19,214048,
2018-19,214590,655.0
2018-19,215062,
2018-19,215409,
2018-19,216051,148.0
2018-19,216054,101.0
2018-19,216058,68.0
2018-19,217331,2.0
2018-19,217401,
2018-19,217989,
2018-19,218031,88.0
2018-19,219352,53.0
2018-19,219924,448.0
2018-19,220166,6.0
2018-19,220598,2.0
2018-19,220688,10.0
2018-19,220738,
2018-19,221272,
2018-19,221275,
2018-19,222017,
2018-19,222018,5.0
2018-19,222434,103.0
2018-19,222531,73.0
2018-19,222677,5.0
2018-19,223340,
2018-19,223911,167.0
2018-19,224117,
2018-19,227127,191.0
2018-19,229600,26.0
2018-19,230428,
2018-19,232351,
2018-19,232797,4.0
2018-19,232917,
2018-19,232928,1.0
2018-19,232960,
2018-19,232977,
2018-19,233497,28.0
2018-19,233963,39.0
2018-19,234908,198.0
2018-19,235599,
2018-19,241289,7.0
2018-19,241791,
2018-19,242166,470.0
2018-19,246878,2.0
2018-19,431774,
2018-19,432793,
2018-19,433154,134.0
2018-19,440113,9.0
2018-19,444181,
2018-19,444884,3.0
2018-19,450314,7.0
2019-20,6744,
2019-20,7645,28.0
2019-20,8432,237.0
2019-20,9089,988.0
2019-20,10318,
2019-20,11948,
2019-20,12745,45.0
2019-20,15033,68.0
2019-20,15149,227.0
2019-20,15157,223.0
2019-20,15237,32.0
2019-20,17601,
2019-20,17745,481.0
2019-20,17761,617.0
2019-20,17997,336.0
2019-20,18073,496.0
2019-20,18440,1.0
2019-20,18499,31.0
2019-20,18656,
2019-20,18665,362.0
2019-20,18726,
2019-20,18867,49.0
2019-20,18987,152.0
2019-20,19188,276.0
2019-20,19194,106.0
2019-20,19236,
2019-20,19419,388.0
2019-20,19624,529.0
2019-20,20066,92.0
2019-20,20145,222.0
2019-20,20310,89.0
2019-20,20452,108.0
2019-20,20467,111.0
2019-20,20480,821.0
2019-20,20529,42.0
2019-20,20664,367.0
2019-20,21205,398.0
2019-20,27436,172.0
2019-20,27789,796.0
2019-20,32259,35.0
2019-20,33148,63.0
2019-20,37096,489.0
2019-20,37339,191.0
2019-20,37402,231.0
2019-20,37572,63.0
2019-20,37605,176.0
2019-20,37614,167.0
2019-20,37642,855.0
2019-20,37915,291.0
2019-20,38290,381.0
2019-20,38439,440.0
2019-20,38454,248.0
2019-20,38533,572.0
2019-20,39155,72.0
2019-20,39194,410.0
2019-20,39215,
2019-20,39476,371.0
2019-20,39487,289.0
2019-20,40142,59.0
2019-20,40145,271.0
2019-20,40146,480.0
2019-20,40383,
2019-20,40386,572.0
2019-20,40387,172.0
2019-20,40564,28.0
2019-20,40669,433.0
2019-20,40694,177.0
2019-20,40784,228.0
2019-20,40836,683.0
2019-20,40845,442.0
2019-20,40868,201.0
2019-20,41270,587.0
2019-20,41320,18.0
2019-20,41328,948.0
2019-20,41338,367.0
2019-20,41674,92.0
2019-20,41725,307.0
2019-20,41727,214.0
2019-20,41733,325.0
2019-20,41823,236.0
2019-20,42525,
2019-20,42899,
2019-20,43250,143.0
2019-20,43252,
2019-20,43670,116.0
2019-20,44346,45.0
2019-20,44683,108.0
2019-20,44699,96.0
2019-20,45268,298.0
2019-20,47247,375.0
2019-20,47390,193.0
2019-20,47431,311.0
2019-20,48717,
2019-20,49083,45.0
2019-20,49384,
2019-20,49413,257.0
2019-20,49579,68.0
2019-20,50093,
2019-20,50175,38.0
2019-20,50232,375.0
2019-20,50471,536.0
2019-20,50472,249.0
2019-20,51927,603.0
2019-20,51938,111.0
2019-20,51940,397.0
2019-20,52940,100.0
2019-20,54102,17.0
2019-20,54469,343.0
2019-20,54484,382.0
2019-20,54694,216.0
2019-20,54861,122.0
2019-20,55037,337.0
2019-20,55422,328.0
2019-20,55459,703.0
2019-20,55494,497.0
2019-20,55605,660.0
2019-20,56377,96.0
2019-20,56872,81.0
2019-20,56917,503.0
2019-20,56979,541.0
2019-20,56983,203.0
2019-20,57127,58.0
2019-20,57145,497.0
2019-20,57249,16.0
2019-20,57410,367.0
2019-20,57513,
2019-20,57531,126.0
2019-20,58376,601.0
2019-20,58498,4.0
2019-20,58621,482.0
2019-20,58786,296.0
2019-20,58822,258.0
2019-20,58845,150.0
2019-20,58893,24.0
2019-20,59125,20.0
2019-20,59735,
2019-20,59859,400.0
2019-20,59949,340.0
2019-20,59966,112.0
2019-20,60232,366.0
2019-20,60252,124.0
2019-20,60307,260.0
2019-20,60551,591.0
2019-20,60586,35.0
2019-20,60689,112.0
2019-20,60706,132.0
2019-20,60914,175.0
2019-20,61366,522.0
2019-20,61566,133.0
2019-20,61603,60.0
2019-20,61604,1.0
2019-20,61933,234.0
2019-20,62398,386.0
2019-20,62974,107.0
2019-20,63426,571.0
2019-20,66242,612.0
2019-20,66838,25.0
2019-20,66975,497.0
2019-20,67089,791.0
2019-20,68312,25.0
2019-20,68983,270.0
2019-20,69140,330.0
2019-20,71738,147.0
2019-20,73426,31.0
2019-20,74208,310.0
2019-20,74230,527.0
2019-20,74375,37.0
2019-20,74471,344.0
2019-20,74854,38.0
2019-20,75115,152.0
2019-20,76306,66.0
2019-20,76359,44.0
2019-20,77359,100.0
2019-20,78007,122.0
2019-20,78056,354.0
2019-20,78607,647.0
2019-20,78830,169.0
2019-20,78916,699.0
2019-20,79852,1.0
2019-20,79934,698.0
2019-20,80146,190.0
2019-20,80201,408.0
2019-20,80226,446.0
2019-20,80447,112.0
2019-20,81012,359.0
2019-20,81048,21.0
2019-20,81183,14.0
2019-20,81880,161.0
2019-20,82263,288.0
2019-20,82403,236.0
2019-20,82691,424.0
2019-20,83283,284.0
2019-20,83299,749.0
2019-20,83312,
2019-20,83427,107.0
2019-20,83428,244.0
2019-20,84384,142.0
2019-20,84450,531.0
2019-20,84939,234.0
2019-20,85242,190.0
2019-20,85624,307.0
2019-20,85955,649.0
2019-20,85971,155.0
2019-20,86153,330.0
2019-20,86417,122.0
2019-20,86881,53.0
2019-20,86934,187.0
2019-20,87121,
2019-20,87396,151.0
2019-20,87447,28.0
2019-20,87835,583.0
2019-20,88175,
2019-20,88894,125.0
2019-20,88900,609.0
2019-20,89085,131.0
2019-20,89274,36.0
2019-20,89470,68.0
2019-20,90440,177.0
2019-20,90517,52.0
2019-20,90518,3.0
2019-20,90585,463.0
2019-20,91047,160.0
2019-20,91651,483.0
2019-20,92217,262.0
2019-20,92371,37.0
2019-20,93100,343.0
2019-20,93264,339.0
2019-20,93284,2.0
2019-20,94147,624.0
2019-20,94245,11.0
2019-20,94924,125.0
2019-20,95463,
2019-20,95658,799.0
2019-20,95715,224.0
2019-20,96767,6.0
2019-20,97032,940.0
2019-20,97299,281.0
2019-20,98745,205.0
2019-20,98747,912.0
2019-20,98770,122.0
2019-20,98980,123.0
2019-20,100649,161.0
2019-20,101061,
2019-20,101148,297.0
2019-20,101178,551.0
2019-20,101184,293.0
2019-20,101188,577.0
2019-20,101537,224.0
2019-20,101582,441.0
2019-20,101668,76.0
2019-20,102057,238.0
2019-20,102380,484.0
2019-20,102747,350.0
2019-20,102826,217.0
2019-20,102884,287.0
2019-20,103025,164.0
2019-20,103123,219.0
2019-20,103192,624.0
2019-20,103914,345.0
2019-20,103955,190.0
2019-20,104547,31.0
2019-20,104953,41.0
2019-20,105717,215.0
2019-20,106611,547.0
2019-20,106618,254.0
2019-20,106760,368.0
2019-20,106837,145.0
2019-20,107265,191.0
2019-20,107613,798.0
2019-20,108156,232.0
2019-20,108413,325.0
2019-20,108416,465.0
2019-20,108823,231.0
2019-20,109322,81.0
2019-20,109345,134.0
2019-20,109528,204.0
2019-20,109533,216.0
2019-20,109745,385.0
2019-20,110735,782.0
2019-20,110979,226.0
2019-20,111234,826.0
2019-20,111317,52.0
2019-20,111457,325.0
2019-20,111773,153.0
2019-20,111931,592.0
2019-20,113534,
2019-20,113564,232.0
2019-20,114128,359.0
2019-20,114283,389.0
2019-20,115382,115.0
2019-20,115556,329.0
2019-20,116216,174.0
2019-20,116535,344.0
2019-20,116543,50.0
2019-20,116594,305.0
2019-20,116643,380.0
2019-20,118748,189.0
2019-20,119471,370.0
2019-20,120250,229.0
2019-20,121145,283.0
2019-20,121160,375.0
2019-20,121599,479.0
2019-20,122798,773.0
2019-20,122806,195.0
2019-20,123354,387.0
2019-20,124165,3.0
2019-20,126184,468.0
2019-20,126187,21.0
2019-20,126407,81.0
2019-20,128198,83.0
2019-20,131897,619.0
2019-20,132015,672.0
2019-20,135363,365.0
2019-20,135720,56.0
2019-20,141020,57.0
2019-20,141746,268.0
2019-20,146610,762.0
2019-20,146941,414.0
2019-20,147612,2.0
2019-20,148225,161.0
2019-20,148508,96.0
2019-20,149484,577.0
2019-20,151119,88.0
2019-20,151589,356.0
2019-20,152551,501.0
2019-20,152760,33.0
2019-20,153127,240.0
2019-20,153133,177.0
2019-20,153682,151.0
2019-20,153723,300.0
2019-20,154043,323.0
2019-20,154131,278.0
2019-20,154566,132.0
2019-20,155408,244.0
2019-20,155651,385.0
2019-20,156074,106.0
2019-20,156689,205.0
2019-20,157668,495.0
2019-20,157775,
2019-20,157882,19.0
2019-20,158534,168.0
2019-20,159533,215.0
2019-20,160987,25.0
2019-20,164511,497.0
2019-20,165210,35.0
2019-20,165809,251.0
2019-20,166640,275.0
2019-20,166989,507.0
2019-20,167767,
2019-20,167878,86.0
2019-20,168290,15.0
2019-20,168580,190.0
2019-20,168991,387.0
2019-20,169187,903.0
2019-20,169359,445.0
2019-20,169432,214.0
2019-20,170137,95.0
2019-20,171129,650.0
2019-20,171287,587.0
2019-20,171317,622.0
2019-20,171771,687.0
2019-20,171975,21.0
2019-20,172632,43.0
2019-20,172649,870.0
2019-20,172780,434.0
2019-20,172782,81.0
2019-20,172850,595.0
2019-20,173514,1.0
2019-20,173515,47.0
2019-20,173807,324.0
2019-20,173810,
2019-20,173879,83.0
2019-20,173904,537.0
2019-20,173954,161.0
2019-20,175353,
2019-20,175592,189.0
2019-20,175941,
2019-20,176297,205.0
2019-20,176413,132.0
2019-20,177815,163.0
2019-20,178186,65.0
2019-20,178304,34.0
2019-20,179018,218.0
2019-20,179456,
2019-20,180135,186.0
2019-20,180804,41.0
2019-20,180974,184.0
2019-20,181008,3.0
2019-20,182539,309.0
2019-20,183487,3.0
2019-20,184341,306.0
2019-20,184349,65.0
2019-20,184667,783.0
2019-20,184704,216.0
2019-20,192303,305.0
2019-20,192895,153.0
2019-20,193111,289.0
2019-20,193488,114.0
2019-20,194126,
2019-20,194164,364.0
2019-20,194252,39.0
2019-20,194401,
2019-20,194634,184.0
2019-20,194794,388.0
2019-20,194799,432.0
2019-20,195064,
2019-20,195471,
2019-20,195473,
2019-20,195546,448.0
2019-20,195735,127.0
2019-20,195774,11.0
2019-20,195851,310.0
2019-20,195855,
2019-20,196118,7.0
2019-20,197365,25.0
2019-20,197464,
2019-20,197469,115.0
2019-20,198044,
2019-20,198826,568.0
2019-20,198849,222.0
2019-20,199584,83.0
2019-20,199798,334.0
2019-20,200088,
2019-20,200089,92.0
2019-20,200439,63.0
2019-20,200600,19.0
2019-20,200617,173.0
2019-20,200641,36.0
2019-20,200720,
2019-20,200826,283.0
2019-20,201084,21.0
2019-20,201666,171.0
2019-20,203341,446.0
2019-20,203368,366.0
2019-20,203389,
2019-20,204480,512.0
2019-20,205533,27.0
2019-20,205651,71.0
2019-20,206325,298.0
2019-20,206915,32.0
2019-20,207189,114.0
2019-20,207300,
2019-20,209037,
2019-20,209042,10.0
2019-20,209043,
2019-20,209046,59.0
2019-20,209244,77.0
2019-20,209289,8.0
2019-20,209362,170.0
2019-20,209925,
2019-20,212319,238.0
2019-20,213056,
2019-20,213280,
2019-20,213345,75.0
2019-20,213405,
2019-20,213482,107.0
2019-20,214048,54.0
2019-20,214466,47.0
2019-20,214470,18.0
2019-20,214572,
2019-20,214590,641.0
2019-20,215066,
2019-20,215136,49.0
2019-20,215407,
2019-20,215439,153.0
2019-20,216051,21.0
2019-20,216054,83.0
2019-20,216058,2.0
2019-20,217331,4.0
2019-20,217401,
2019-20,217487,40.0
2019-20,217593,237.0
2019-20,218023,
2019-20,218031,784.0
2019-20,219924,476.0
2019-20,220037,
2019-20,220307,44.0
2019-20,220394,3.0
2019-20,220566,545.0
2019-20,220598,17.0
2019-20,220627,244.0
2019-20,220688,64.0
2019-20,221239,20.0
2019-20,221272,
2019-20,222017,
2019-20,222018,67.0
2019-20,222434,40.0
2019-20,222531,23.0
2019-20,222625,
2019-20,222627,
2019-20,222677,2.0
2019-20,223175,63.0
2019-20,223332,1.0
2019-20,223340,235.0
2019-20,223349,2.0
2019-20,223911,198.0
2019-20,225321,700.0
2019-20,225796,283.0
2019-20,227127,171.0
2019-20,229600,14.0
2019-20,230046,327.0
2019-20,231372,195.0
2019-20,232185,96.0
2019-20,232233,
2019-20,232241,
2019-20,232361,
2019-20,232667,
2019-20,232792,46.0
2019-20,232826,35.0
2019-20,232928,2.0
2019-20,232937,157.0
2019-20,232957,
2019-20,232977,2.0
2019-20,232980,476.0
2019-20,233425,23.0
2019-20,233849,
2019-20,234720,
2019-20,234908,21.0
2019-20,235382,143.0
2019-20,235530,83.0
2019-20,235599,
2019-20,242058,30.0
2019-20,242166,325.0
2019-20,243016,26.0
2019-20,243568,40.0
2019-20,243710,
2019-20,244619,
2019-20,244723,48.0
2019-20,244851,
2019-20,245719,
2019-20,245923,
2019-20,247632,54.0
2019-20,250604,
2019-20,428610,1.0
2019-20,431131,75.0
2019-20,432656,216.0
2019-20,432735,8.0
2019-20,432793,
2019-20,433154,290.0
2019-20,439485,2.0
2019-20,440323,
2019-20,441271,
2019-20,444145,34.0
2019-20,444183,
2019-20,444253,
2019-20,444884,3.0
2019-20,447235,
2019-20,447879,
2019-20,448791,
2019-20,449781,
2019-20,449974,
2019-20,459373,
2019-20,461017,
2019-20,461102,
2019-20,461195,
2019-20,461450,
2019-20,466955,1.0
2019-20,474003,
2019-20,475168,3.0
2019-20,480455,72.0
2020-21,6744,
2020-21,7645,91.0
2020-21,11948,
2020-21,15033,5.0
2020-21,15157,267.0
2020-21,15749,
2020-21,17601,5.0
2020-21,17745,498.0
2020-21,17761,611.0
2020-21,17997,58.0
2020-21,18073,105.0
2020-21,18867,23.0
2020-21,18987,46.0
2020-21,19188,327.0
2020-21,19194,
2020-21,19236,7.0
2020-21,19419,315.0
2020-21,19624,450.0
2020-21,20066,
2020-21,20310,14.0
2020-21,20467,117.0
2020-21,21205,
2020-21,27436,253.0
2020-21,27789,297.0
2020-21,28690,146.0
2020-21,32259,49.0
2020-21,36903,97.0
2020-21,37096,667.0
2020-21,37339,184.0
2020-21,37402,212.0
2020-21,37572,31.0
2020-21,37642,643.0
2020-21,37915,527.0
2020-21,38533,441.0
2020-21,38588,26.0
2020-21,38716,37.0
2020-21,39155,249.0
2020-21,39487,197.0
2020-21,39790,37.0
2020-21,40142,46.0
2020-21,40145,143.0
2020-21,40146,442.0
2020-21,40383,181.0
2020-21,40386,363.0
2020-21,40559,
2020-21,40669,340.0
2020-21,40720,44.0
2020-21,40784,40.0
2020-21,40836,725.0
2020-21,40845,33.0
2020-21,41135,106.0
2020-21,41270,361.0
2020-21,41328,728.0
2020-21,41674,120.0
2020-21,41733,339.0
2020-21,41823,50.0
2020-21,42427,106.0
2020-21,42525,
2020-21,43670,59.0
2020-21,44346,30.0
2020-21,44683,61.0
2020-21,44699,98.0
2020-21,45268,204.0
2020-21,47247,418.0
2020-21,47390,3.0
2020-21,47431,110.0
2020-21,49262,
2020-21,49413,83.0
2020-21,49440,22.0
2020-21,49944,141.0
2020-21,49957,14.0
2020-21,50093,28.0
2020-21,50175,44.0
2020-21,50229,158.0
2020-21,50232,486.0
2020-21,50471,262.0
2020-21,50472,113.0
2020-21,51090,606.0
2020-21,51927,542.0
2020-21,51938,252.0
2020-21,51940,263.0
2020-21,54694,151.0
2020-21,54861,161.0
2020-21,55037,562.0
2020-21,55422,206.0
2020-21,55459,890.0
2020-21,55494,447.0
2020-21,55605,502.0
2020-21,55914,540.0
2020-21,56377,36.0
2020-21,56979,573.0
2020-21,56983,182.0
2020-21,57145,336.0
2020-21,57328,218.0
2020-21,57531,93.0
2020-21,58376,589.0
2020-21,58621,498.0
2020-21,58786,2.0
2020-21,58822,160.0
2020-21,58845,317.0
2020-21,59125,
2020-21,59735,518.0
2020-21,59859,315.0
2020-21,59940,342.0
2020-21,59949,233.0
2020-21,59966,97.0
2020-21,60025,239.0
2020-21,60232,304.0
2020-21,60252,246.0
2020-21,60307,395.0
2020-21,60551,753.0
2020-21,60586,110.0
2020-21,60689,162.0
2020-21,60706,32.0
2020-21,60914,165.0
2020-21,61366,358.0
2020-21,61558,477.0
2020-21,61600,244.0
2020-21,62398,291.0
2020-21,62974,66.0
2020-21,63426,519.0
2020-21,66242,34.0
2020-21,66588,990.0
2020-21,66975,496.0
2020-21,67089,196.0
2020-21,68312,96.0
2020-21,68983,620.0
2020-21,72222,427.0
2020-21,72681,72.0
2020-21,73314,39.0
2020-21,74208,359.0
2020-21,74230,416.0
2020-21,75115,70.0
2020-21,76357,105.0
2020-21,78007,14.0
2020-21,78056,351.0
2020-21,78830,291.0
2020-21,78916,409.0
2020-21,79852,
2020-21,79934,431.0
2020-21,80146,145.0
2020-21,80201,480.0
2020-21,80226,289.0
2020-21,80954,144.0
2020-21,81012,82.0
2020-21,81183,34.0
2020-21,81441,
2020-21,81880,34.0
2020-21,82143,
2020-21,82263,166.0
2020-21,82403,152.0
