field_name,source_surface,resource,grain,field_type,semantic_status,relationship_kind,identity_contract,source_identity_required,player_attachment_status,fixture_attachment_status,team_attachment_status,matrix_attachment_status,coverage_player_status,coverage_fixture_status,coverage_club_status,attachment_basis,provenance_requirement,target_entity,route_family,route_evidence_status,route_propagation_status
resources.stats.payload[].stats.totalRedCard,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalRedCard,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalScoringAtt,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalScoringAtt,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalScoringAtt,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalTackle,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalTackle,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalTackle,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalThroughBall,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalThroughBall,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalThroughBall,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalThrows,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalThrows,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalThrows,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalYelCard,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalYelCard,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.totalYelCard,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.touches,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.touches,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.touches,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.touchesInOppBox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.touchesInOppBox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.touchesInOppBox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.unsuccessfulTouch,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.unsuccessfulTouch,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.unsuccessfulTouch,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.wonContest,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.wonContest,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.wonContest,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.wonCorners,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.wonCorners,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.wonCorners,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.wonTackle,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.wonTackle,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.wonTackle,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.yellowCard,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.yellowCard,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].stats.yellowCard,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].teamId,pulselive,match,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].teamId,pulselive,match,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.payload[].teamId,pulselive,match,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.retrieved_at,pulselive,match,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
resources.stats.retrieved_at,pulselive,match,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
resources.stats.retrieved_at,pulselive,match,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
result,FRL_LOCAL_CSV,team_match,team_match,unknown,retained,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
result,FRL_LOCAL_CSV,team_match,team_match,unknown,retained,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK
result,FRL_LOCAL_CSV,team_match,team_match,unknown,retained,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,TEAM,CANONICAL_TEAM_SEASON_TO_SOURCE_TEAM,EXPLICIT_TEAM_CONTRACT_REQUIRES_ROW_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK
retrieved_at,pulselive,match,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
retrieved_at,pulselive,match,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE
retrieved_at,pulselive,match,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
rightFootGoals,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,SOURCE_PLAYER_TO_PLAYER_SEASON,SOURCE_PLAYER_SEASON_ROUTE,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK
rightFootGoals,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
rightFootGoals,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
rightsidePass,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
rightsidePass,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK
rightsidePass,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,TEAM,CANONICAL_TEAM_SEASON_TO_SOURCE_TEAM,EXPLICIT_TEAM_CONTRACT_REQUIRES_ROW_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK
rightsidePasses,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,SOURCE_PLAYER_TO_PLAYER_SEASON,SOURCE_PLAYER_SEASON_ROUTE,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK
rightsidePasses,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
rightsidePasses,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
savedIbox,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
savedIbox,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK
savedIbox,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,TEAM,CANONICAL_TEAM_SEASON_TO_SOURCE_TEAM,EXPLICIT_TEAM_CONTRACT_REQUIRES_ROW_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK
savedObox,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
savedObox,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK
savedObox,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,TEAM,CANONICAL_TEAM_SEASON_TO_SOURCE_TEAM,EXPLICIT_TEAM_CONTRACT_REQUIRES_ROW_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK
savedShotsFromInsideTheBox,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,PLAYER_IDENTITY_TO_PLAYER_MATCH,PLAYER_MATCH_CONTRACT_REQUIRES_OBSERVATION_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK
savedShotsFromInsideTheBox,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK
savedShotsFromInsideTheBox,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE
saves,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,PLAYER_IDENTITY_TO_PLAYER_MATCH,PLAYER_MATCH_CONTRACT_REQUIRES_OBSERVATION_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK
