source_surface,grain,season,field_name,representative_path,fetch_error
PL_PULSELIVE_HISTORICAL,player_match,2009-10,gameweek,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,goalAssist,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,goals,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,matchId,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,minutesPlayed,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,ownGoals,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,penaltyMiss,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,pl_code,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,playerId,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,playerName,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,position,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,season,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,slug,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,substitute,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,substitute.1,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,team,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,team_id,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,totalShots,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2009-10,venue,pl_stats/A_Villa_7/players_match_stats/2009-10_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,gameweek,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,goalAssist,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,goals,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,matchId,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,minutesPlayed,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,ownGoals,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,penaltyMiss,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,pl_code,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,playerId,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,playerName,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,position,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,season,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,slug,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,substitute,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,substitute.1,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,team,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,team_id,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,totalShots,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2010-11,venue,pl_stats/A_Villa_7/players_match_stats/2010-11_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,gameweek,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,goalAssist,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,goals,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,matchId,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,minutesPlayed,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,ownGoals,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,pl_code,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,playerId,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,playerName,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,position,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,season,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,slug,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,substitute,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,substitute.1,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,team,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,team_id,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,totalShots,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2011-12,venue,pl_stats/A_Villa_7/players_match_stats/2011-12_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,gameweek,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,goalAssist,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,goals,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,matchId,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,minutesPlayed,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,ownGoals,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,pl_code,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,playerId,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,playerName,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,position,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,season,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,slug,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,substitute,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,substitute.1,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,team,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,team_id,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,totalShots,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2012-13,venue,pl_stats/A_Villa_7/players_match_stats/2012-13_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,gameweek,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,goalAssist,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,goals,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,matchId,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,minutesPlayed,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,ownGoals,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,pl_code,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,playerId,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,playerName,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,position,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,season,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,slug,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,substitute,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,substitute.1,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,team,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,team_id,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,totalShots,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2013-14,venue,pl_stats/A_Villa_7/players_match_stats/2013-14_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,accurateCross,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,accurateKeeperSweeper,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,accurateLongBalls,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,accurateOppositionHalfPasses,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,accurateOwnHalfPasses,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,accuratePass,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,aerialLost,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,aerialWon,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,ballRecovery,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,bigChanceCreated,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,bigChanceMissed,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,blockedScoringAttempt,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,challengeLost,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,clearanceOffLine,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,crossNotClaimed,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,dispossessed,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,duelLost,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,duelWon,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,errorLeadToAGoal,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,errorLeadToAShot,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,fouls,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,gameweek,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,goalAssist,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,goals,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,goodHighClaim,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,hitWoodwork,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,interceptionWon,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,keyPass,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,lastManTackle,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,matchId,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,minutesPlayed,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,onTargetScoringAttempt,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,outfielderBlock,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,ownGoals,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,penaltyConceded,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,penaltyWon,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,pl_code,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,playerId,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,playerName,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,position,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,possessionLostCtrl,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,punches,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,rating,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,savedShotsFromInsideTheBox,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,saves,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,season,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,shotOffTarget,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,slug,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,substitute,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,substitute.1,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,team,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,team_id,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,totalClearance,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,totalContest,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,totalCross,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,totalKeeperSweeper,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,totalLongBalls,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,totalOffside,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,totalOppositionHalfPasses,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,totalOwnHalfPasses,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,totalPass,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,totalShots,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,totalTackle,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,touches,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,unsuccessfulTouch,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,venue,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,wasFouled,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,wonContest,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2014-15,wonTackle,pl_stats/A_Villa_7/players_match_stats/2014-15_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,accurateCross,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,accurateKeeperSweeper,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,accurateLongBalls,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,accurateOppositionHalfPasses,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,accurateOwnHalfPasses,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,accuratePass,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,aerialLost,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,aerialWon,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,ballRecovery,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,bigChanceCreated,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,bigChanceMissed,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,blockedScoringAttempt,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,challengeLost,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,clearanceOffLine,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,crossNotClaimed,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,dispossessed,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,duelLost,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,duelWon,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,errorLeadToAGoal,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,errorLeadToAShot,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,fouls,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,gameweek,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,goalAssist,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,goals,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,goodHighClaim,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,hitWoodwork,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,interceptionWon,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,keyPass,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,lastManTackle,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,matchId,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,minutesPlayed,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,onTargetScoringAttempt,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,outfielderBlock,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,ownGoals,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,penaltyConceded,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
PL_PULSELIVE_HISTORICAL,player_match,2015-16,penaltySave,pl_stats/A_Villa_7/players_match_stats/2015-16_players_match_stats.csv,
