field_name,source_surface,resource,grain,player_link,fixture_link,club_link,matrix_class,canonical_attachment,relationship_kind,identity_contract
game_config.scoring.mng_underdog_win.FWD,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.mng_underdog_win.GKP,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.mng_underdog_win.MID,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.mng_win,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.mng_win.DEF,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.mng_win.FWD,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.mng_win.GKP,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.mng_win.MID,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.own_goals,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.penalties_missed,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.penalties_saved,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.recoveries,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.red_cards,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.saves,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.short_play,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.special_multiplier,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.starts,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.tackles,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.threat,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.scoring.yellow_cards,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.settings,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.settings.entry_per_event,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.settings.price_change_deadlines,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.settings.static_content_url,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_config.settings.timezone,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.cup_qualifying_method,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.cup_start_event_id,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.cup_stop_event_id,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.cup_type,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.element_sell_at_purchase_price,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
game_settings.featured_entries,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.league_h2h_tiebreak_stats,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.league_join_private_max,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.league_join_public_max,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.league_ko_first_instead_of_random,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.league_max_ko_rounds_private_h2h,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.league_max_size_private_h2h,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.league_max_size_public_classic,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.league_max_size_public_h2h,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.league_points_h2h_draw,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.league_points_h2h_lose,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.league_points_h2h_win,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.league_prefix_public,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.max_extra_free_transfers,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.percentile_ranks,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.squad_special_max,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.squad_special_min,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.squad_squadplay,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.squad_squadsize,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.squad_team_limit,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
game_settings.squad_total_spend,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.stats_form_days,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.sys_vice_captain_enabled,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.timezone,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.transfers_cap,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.transfers_sell_on_fee,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.ui_currency_multiplier,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.ui_special_shirt_exclusions,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.ui_use_special_shirts,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
game_settings.underdog_differential,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
phases,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
phases[].highest_score,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
phases[].id,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
phases[].name,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
phases[].start_event,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
phases[].stop_event,fpl,bootstrap-static.json,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
teams,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].code,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].draw,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].form,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].id,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].link_url,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].loss,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].name,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].played,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].points,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].position,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].pulse_id,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].short_name,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].strength,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].strength_attack_away,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].strength_attack_home,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].strength_defence_away,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].strength_defence_home,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].strength_overall_away,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].strength_overall_home,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].team_division,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].unavailable,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
teams[].win,fpl,bootstrap-static.json,team,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
total_players,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
fixtures,fpl,element,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
fixtures[].code,fpl,element,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
fixtures[].difficulty,fpl,element,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
fixtures[].event,fpl,element,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
fixtures[].event_name,fpl,element,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
fixtures[].finished,fpl,element,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
fixtures[].id,fpl,element,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
fixtures[].is_home,fpl,element,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
fixtures[].kickoff_time,fpl,element,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
fixtures[].minutes,fpl,element,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
fixtures[].provisional_start_time,fpl,element,unmapped_review,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,NO_DIRECT_ENTITY_SCOPE,UNMAPPED_REVIEW,UNKNOWN,
fixtures[].team_a,fpl,element,team_match,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
fixtures[].team_a_score,fpl,element,team_match,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
