grain,field_name,state
team_match,opponent_id_h,UPSTREAM_ONLY
team_match,outfielderBlock,BOTH
team_match,outfielderBlock_a,UPSTREAM_ONLY
team_match,outfielderBlock_h,UPSTREAM_ONLY
team_match,overrun,BOTH
team_match,overrun_a,UPSTREAM_ONLY
team_match,overrun_h,UPSTREAM_ONLY
team_match,ownGoals,BOTH
team_match,ownGoals_a,UPSTREAM_ONLY
team_match,ownGoals_h,UPSTREAM_ONLY
team_match,passesLeft,BOTH
team_match,passesLeft_a,UPSTREAM_ONLY
team_match,passesLeft_h,UPSTREAM_ONLY
team_match,passesRight,BOTH
team_match,passesRight_a,UPSTREAM_ONLY
team_match,passesRight_h,UPSTREAM_ONLY
team_match,penAreaEntries,BOTH
team_match,penAreaEntries_a,UPSTREAM_ONLY
team_match,penAreaEntries_h,UPSTREAM_ONLY
team_match,penGoalsConceded,BOTH
team_match,penGoalsConceded_a,UPSTREAM_ONLY
team_match,penGoalsConceded_h,UPSTREAM_ONLY
team_match,penaltyConceded,BOTH
team_match,penaltyConceded_a,UPSTREAM_ONLY
team_match,penaltyConceded_h,UPSTREAM_ONLY
team_match,penaltyFaced,BOTH
team_match,penaltyFaced_a,UPSTREAM_ONLY
team_match,penaltyFaced_h,UPSTREAM_ONLY
team_match,penaltySave,BOTH
team_match,penaltySave_a,UPSTREAM_ONLY
team_match,penaltySave_h,UPSTREAM_ONLY
team_match,penaltyWon,BOTH
team_match,penaltyWon_a,UPSTREAM_ONLY
team_match,penaltyWon_h,UPSTREAM_ONLY
team_match,possLostAll,BOTH
team_match,possLostAll_a,UPSTREAM_ONLY
team_match,possLostAll_h,UPSTREAM_ONLY
team_match,possLostCtrl,BOTH
team_match,possLostCtrl_a,UPSTREAM_ONLY
team_match,possLostCtrl_h,UPSTREAM_ONLY
team_match,possWonAtt3rd,BOTH
team_match,possWonAtt3rd_a,UPSTREAM_ONLY
team_match,possWonAtt3rd_h,UPSTREAM_ONLY
team_match,possWonDef3rd,BOTH
team_match,possWonDef3rd_a,UPSTREAM_ONLY
team_match,possWonDef3rd_h,UPSTREAM_ONLY
team_match,possWonMid3rd,BOTH
team_match,possWonMid3rd_a,UPSTREAM_ONLY
team_match,possWonMid3rd_h,UPSTREAM_ONLY
team_match,possessionPercentage,BOTH
team_match,possessionPercentage_a,UPSTREAM_ONLY
team_match,possessionPercentage_h,UPSTREAM_ONLY
team_match,postScoringAtt,BOTH
team_match,postScoringAtt_a,UPSTREAM_ONLY
team_match,postScoringAtt_h,UPSTREAM_ONLY
team_match,ptsDroppedWinningPos,BOTH
team_match,ptsDroppedWinningPos_a,UPSTREAM_ONLY
team_match,ptsDroppedWinningPos_h,UPSTREAM_ONLY
team_match,ptsGainedLosingPos,BOTH
team_match,ptsGainedLosingPos_a,UPSTREAM_ONLY
team_match,ptsGainedLosingPos_h,UPSTREAM_ONLY
team_match,punches,BOTH
team_match,punches_a,UPSTREAM_ONLY
team_match,punches_h,UPSTREAM_ONLY
team_match,putThrough,BOTH
team_match,putThrough_a,UPSTREAM_ONLY
team_match,putThrough_h,UPSTREAM_ONLY
team_match,redCard,BOTH
team_match,redCard_a,UPSTREAM_ONLY
team_match,redCard_h,UPSTREAM_ONLY
team_match,redCardsAgainst,BOTH
team_match,redCardsAgainst_a,UPSTREAM_ONLY
team_match,redCardsAgainst_h,UPSTREAM_ONLY
team_match,redCardsFor,BOTH
team_match,redCardsFor_a,UPSTREAM_ONLY
team_match,redCardsFor_h,UPSTREAM_ONLY
team_match,rescindedRedCard,FRL_ONLY
team_match,result,BOTH
team_match,result_a,UPSTREAM_ONLY
team_match,result_h,UPSTREAM_ONLY
team_match,rightsidePass,BOTH
team_match,rightsidePass_a,UPSTREAM_ONLY
team_match,rightsidePass_h,UPSTREAM_ONLY
team_match,savedIbox,BOTH
team_match,savedIbox_a,UPSTREAM_ONLY
team_match,savedIbox_h,UPSTREAM_ONLY
team_match,savedObox,BOTH
team_match,savedObox_a,UPSTREAM_ONLY
team_match,savedObox_h,UPSTREAM_ONLY
team_match,saves,BOTH
team_match,saves_a,UPSTREAM_ONLY
team_match,saves_h,UPSTREAM_ONLY
team_match,season,UPSTREAM_ONLY
team_match,secondYellow,FRL_ONLY
team_match,secondYellow_a,UPSTREAM_ONLY
team_match,secondYellow_h,UPSTREAM_ONLY
team_match,shieldBallOop,BOTH
team_match,shieldBallOop_a,UPSTREAM_ONLY
team_match,shieldBallOop_h,UPSTREAM_ONLY
team_match,shotFastbreak,BOTH
team_match,shotFastbreak_a,UPSTREAM_ONLY
team_match,shotFastbreak_h,UPSTREAM_ONLY
team_match,shotOffTarget,BOTH
team_match,shotOffTarget_a,UPSTREAM_ONLY
team_match,shotOffTarget_h,UPSTREAM_ONLY
team_match,sixYardBlock,BOTH
team_match,sixYardBlock_a,UPSTREAM_ONLY
team_match,sixYardBlock_h,UPSTREAM_ONLY
team_match,subsGoals,BOTH
team_match,subsGoals_a,UPSTREAM_ONLY
team_match,subsGoals_h,UPSTREAM_ONLY
team_match,subsMade,BOTH
team_match,subsMade_a,UPSTREAM_ONLY
team_match,subsMade_h,UPSTREAM_ONLY
team_match,successfulFiftyFifty,FRL_ONLY
team_match,successfulFinalThirdPasses,BOTH
team_match,successfulFinalThirdPasses_a,UPSTREAM_ONLY
team_match,successfulFinalThirdPasses_h,UPSTREAM_ONLY
team_match,successfulOpenPlayPass,BOTH
team_match,successfulOpenPlayPass_a,UPSTREAM_ONLY
team_match,successfulOpenPlayPass_h,UPSTREAM_ONLY
team_match,successfulPutThrough,BOTH
team_match,successfulPutThrough_a,UPSTREAM_ONLY
team_match,successfulPutThrough_h,UPSTREAM_ONLY
team_match,team,BOTH
team_match,team_id,BOTH
team_match,totalAttAssist,BOTH
team_match,totalAttAssist_a,UPSTREAM_ONLY
team_match,totalAttAssist_h,UPSTREAM_ONLY
team_match,totalBackZonePass,BOTH
team_match,totalBackZonePass_a,UPSTREAM_ONLY
team_match,totalBackZonePass_h,UPSTREAM_ONLY
team_match,totalChippedPass,BOTH
team_match,totalChippedPass_a,UPSTREAM_ONLY
team_match,totalChippedPass_h,UPSTREAM_ONLY
team_match,totalClearance,BOTH
team_match,totalClearance_a,UPSTREAM_ONLY
team_match,totalClearance_h,UPSTREAM_ONLY
team_match,totalContest,BOTH
team_match,totalContest_a,UPSTREAM_ONLY
team_match,totalContest_h,UPSTREAM_ONLY
team_match,totalCornersIntobox,BOTH
team_match,totalCornersIntobox_a,UPSTREAM_ONLY
team_match,totalCornersIntobox_h,UPSTREAM_ONLY
team_match,totalCross,BOTH
team_match,totalCrossNocorner,BOTH
team_match,totalCrossNocorner_a,UPSTREAM_ONLY
team_match,totalCrossNocorner_h,UPSTREAM_ONLY
team_match,totalCross_a,UPSTREAM_ONLY
team_match,totalCross_h,UPSTREAM_ONLY
team_match,totalDistance,BOTH
team_match,totalDistance_a,UPSTREAM_ONLY
team_match,totalDistance_h,UPSTREAM_ONLY
team_match,totalFastbreak,BOTH
team_match,totalFastbreak_a,UPSTREAM_ONLY
team_match,totalFastbreak_h,UPSTREAM_ONLY
team_match,totalFinalThirdPasses,BOTH
team_match,totalFinalThirdPasses_a,UPSTREAM_ONLY
team_match,totalFinalThirdPasses_h,UPSTREAM_ONLY
team_match,totalFlickOn,BOTH
team_match,totalFlickOn_a,UPSTREAM_ONLY
team_match,totalFlickOn_h,UPSTREAM_ONLY
team_match,totalFwdZonePass,BOTH
team_match,totalFwdZonePass_a,UPSTREAM_ONLY
team_match,totalFwdZonePass_h,UPSTREAM_ONLY
team_match,totalHighClaim,BOTH
team_match,totalHighClaim_a,UPSTREAM_ONLY
team_match,totalHighClaim_h,UPSTREAM_ONLY
team_match,totalKeeperSweeper,BOTH
team_match,totalKeeperSweeper_a,UPSTREAM_ONLY
team_match,totalKeeperSweeper_h,UPSTREAM_ONLY
team_match,totalLaunches,BOTH
team_match,totalLaunches_a,UPSTREAM_ONLY
team_match,totalLaunches_h,UPSTREAM_ONLY
team_match,totalLayoffs,BOTH
team_match,totalLayoffs_a,UPSTREAM_ONLY
team_match,totalLayoffs_h,UPSTREAM_ONLY
team_match,totalLongBalls,BOTH
team_match,totalLongBalls_a,UPSTREAM_ONLY
team_match,totalLongBalls_h,UPSTREAM_ONLY
team_match,totalOffside,BOTH
team_match,totalOffside_a,UPSTREAM_ONLY
team_match,totalOffside_h,UPSTREAM_ONLY
team_match,totalPass,BOTH
team_match,totalPass_a,UPSTREAM_ONLY
team_match,totalPass_h,UPSTREAM_ONLY
team_match,totalPullBack,BOTH
team_match,totalPullBack_a,UPSTREAM_ONLY
team_match,totalPullBack_h,UPSTREAM_ONLY
team_match,totalRedCard,BOTH
team_match,totalRedCard_a,UPSTREAM_ONLY
team_match,totalRedCard_h,UPSTREAM_ONLY
team_match,totalScoringAtt,BOTH
team_match,totalScoringAtt_a,UPSTREAM_ONLY
team_match,totalScoringAtt_h,UPSTREAM_ONLY
team_match,totalTackle,BOTH
team_match,totalTackle_a,UPSTREAM_ONLY
team_match,totalTackle_h,UPSTREAM_ONLY
team_match,totalThroughBall,BOTH
team_match,totalThroughBall_a,UPSTREAM_ONLY
team_match,totalThroughBall_h,UPSTREAM_ONLY
team_match,totalThrows,BOTH
team_match,totalThrows_a,UPSTREAM_ONLY
team_match,totalThrows_h,UPSTREAM_ONLY
team_match,totalYelCard,BOTH
team_match,totalYelCard_a,UPSTREAM_ONLY
team_match,totalYelCard_h,UPSTREAM_ONLY
team_match,touches,BOTH
team_match,touchesInOppBox,BOTH
team_match,touchesInOppBox_a,UPSTREAM_ONLY
team_match,touchesInOppBox_h,UPSTREAM_ONLY
team_match,touches_a,UPSTREAM_ONLY
team_match,touches_h,UPSTREAM_ONLY
team_match,unsuccessfulTouch,BOTH
team_match,unsuccessfulTouch_a,UPSTREAM_ONLY
team_match,unsuccessfulTouch_h,UPSTREAM_ONLY
team_match,venue,BOTH
team_match,winningGoal,BOTH
team_match,winningGoal_a,UPSTREAM_ONLY
team_match,winningGoal_h,UPSTREAM_ONLY
team_match,wonContest,BOTH
team_match,wonContest_a,UPSTREAM_ONLY
team_match,wonContest_h,UPSTREAM_ONLY
team_match,wonCorners,BOTH
team_match,wonCorners_a,UPSTREAM_ONLY
team_match,wonCorners_h,UPSTREAM_ONLY
team_match,wonTackle,BOTH
team_match,wonTackle_a,UPSTREAM_ONLY
team_match,wonTackle_h,UPSTREAM_ONLY
team_match,yellowCard,BOTH
team_match,yellowCard_a,UPSTREAM_ONLY
team_match,yellowCard_h,UPSTREAM_ONLY
