season,player_code,source_player_id,shots,shots_on_target,shots_off_target,blocked_shots,xgot,touches,hit_woodwork,passes,accurate_passes,accurate_opposition_half_passes,long_balls,accurate_long_balls,successful_crosses,key_passes_rich,big_chances_created_rich,successful_dribbles,unsuccessful_dribbles,ball_carries,progressive_carries,progressive_carry_distance,total_progression,possession_lost,tackles_rich,tackles_won,interceptions_won,clearances,aerial_duels_won,aerial_duels_lost,duels_won,duels_lost,contests_won,blocks,recoveries_rich,errors_leading_to_shot,errors_leading_to_goal,fouls_conceded,fouls_won,penalties_won,penalties_conceded,saves_rich,saves_inside_box,high_claims,keeper_sweeper_actions,accurate_keeper_sweeper_actions,penalties_faced
2016-17,154976,328145,26.0,7.0,8.0,11.0,,796.0,,355.0,251.0,214.0,31.0,14.0,15.0,34.0,1.0,,,,,,,333.0,17.0,15.0,9.0,19.0,13.0,39.0,125.0,168.0,57.0,1.0,72.0,,,26.0,38.0,,,,,,,,
2016-17,155408,548188,5.0,2.0,2.0,1.0,,341.0,,274.0,234.0,141.0,39.0,28.0,,7.0,1.0,,,,,,,63.0,10.0,8.0,7.0,2.0,1.0,11.0,16.0,32.0,2.0,3.0,32.0,,,2.0,3.0,,,,,,,,
2016-17,155509,846028,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,155569,308526,14.0,5.0,6.0,3.0,,1005.0,,786.0,636.0,334.0,70.0,38.0,1.0,15.0,,,,,,,,194.0,41.0,25.0,25.0,33.0,33.0,32.0,85.0,104.0,2.0,7.0,153.0,1.0,,29.0,9.0,,,,,,,,
2016-17,155851,107128,9.0,4.0,1.0,4.0,,167.0,1.0,116.0,89.0,73.0,2.0,2.0,1.0,7.0,,,,,,,,48.0,3.0,2.0,2.0,1.0,2.0,2.0,8.0,13.0,1.0,,14.0,,,2.0,2.0,,,,,,,,
2016-17,156074,793228,5.0,2.0,1.0,2.0,,591.0,,465.0,384.0,150.0,48.0,25.0,2.0,3.0,,,,,,,,91.0,12.0,9.0,10.0,47.0,27.0,19.0,48.0,40.0,7.0,6.0,42.0,1.0,,10.0,2.0,,1.0,,,,,,
2016-17,15633,19979,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,156658,372342,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,156660,878595,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,156686,353214,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,156690,2079932,2.0,1.0,1.0,,,68.0,,41.0,40.0,34.0,,,1.0,1.0,,,,,,,,9.0,6.0,4.0,,1.0,,,8.0,7.0,1.0,,4.0,,,4.0,1.0,,,,,,,,
2016-17,15749,16817,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,157665,325119,0.0,,,,,7.0,,6.0,6.0,2.0,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,,,,
2016-17,157668,545780,6.0,2.0,2.0,2.0,,451.0,,366.0,330.0,186.0,33.0,26.0,,8.0,1.0,,,,,,,53.0,10.0,8.0,5.0,6.0,1.0,4.0,32.0,27.0,11.0,2.0,36.0,,,10.0,10.0,,,,,,,,
2016-17,158074,124737,9.0,2.0,6.0,1.0,,1183.0,,872.0,759.0,309.0,51.0,24.0,2.0,4.0,,,,,,,,151.0,25.0,16.0,30.0,85.0,49.0,39.0,90.0,78.0,9.0,9.0,104.0,2.0,,20.0,11.0,,1.0,,,,,,
2016-17,158544,783888,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,15885,13159,0.0,,,,,73.0,,54.0,29.0,14.0,41.0,16.0,,,,,,,,,,25.0,,,,1.0,,,,,,,21.0,,,,,,,5.0,3.0,1.0,1.0,1.0,1.0
2016-17,15944,19346,1.0,,1.0,,,57.0,,28.0,19.0,11.0,4.0,1.0,1.0,,,,,,,,,24.0,4.0,4.0,,2.0,1.0,2.0,7.0,8.0,,,6.0,,,2.0,2.0,,,,,,,,
2016-17,159506,800417,1.0,1.0,,,,24.0,,16.0,14.0,7.0,1.0,,,,,,,,,,,6.0,,,,1.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,
2016-17,159533,286165,11.0,2.0,6.0,3.0,,882.0,,369.0,258.0,191.0,24.0,12.0,16.0,19.0,1.0,,,,,,,343.0,30.0,27.0,6.0,5.0,15.0,23.0,223.0,146.0,136.0,2.0,97.0,,,20.0,42.0,,,,,,,,
2016-17,15982,940,12.0,3.0,7.0,2.0,,939.0,,731.0,587.0,293.0,126.0,70.0,1.0,5.0,1.0,,,,,,,178.0,36.0,25.0,27.0,29.0,12.0,13.0,70.0,88.0,3.0,16.0,86.0,1.0,,35.0,20.0,,,,,,,,
2016-17,16045,642,0.0,,,,,33.0,,25.0,19.0,8.0,3.0,2.0,,,,,,,,,,6.0,2.0,1.0,4.0,1.0,,2.0,3.0,5.0,1.0,,6.0,,,2.0,,,,,,,,,
2016-17,160729,352664,6.0,2.0,2.0,2.0,,869.0,,586.0,469.0,207.0,87.0,41.0,1.0,2.0,,,,,,,,158.0,35.0,22.0,34.0,80.0,27.0,35.0,74.0,80.0,5.0,19.0,97.0,1.0,,17.0,7.0,,1.0,,,,,,
2016-17,160816,812158,2.0,1.0,,1.0,,413.0,,215.0,146.0,82.0,53.0,12.0,5.0,4.0,1.0,,,,,,,109.0,20.0,13.0,14.0,24.0,9.0,17.0,36.0,37.0,3.0,7.0,37.0,,,9.0,4.0,,,,,,,,
2016-17,160817,592876,1.0,,1.0,,,168.0,,116.0,88.0,45.0,9.0,8.0,2.0,3.0,,,,,,,,44.0,9.0,6.0,3.0,4.0,11.0,9.0,24.0,26.0,1.0,2.0,20.0,,,5.0,3.0,,,,,,,,
2016-17,1616,2921,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,1632,544,17.0,7.0,5.0,5.0,,1732.0,,1375.0,1092.0,634.0,201.0,100.0,5.0,28.0,1.0,,,,,,,338.0,70.0,48.0,35.0,57.0,32.0,23.0,136.0,120.0,12.0,22.0,168.0,,,48.0,24.0,,,,,,,,
2016-17,163526,330099,20.0,4.0,3.0,13.0,,687.0,1.0,473.0,409.0,252.0,44.0,23.0,2.0,6.0,,,,,,,,120.0,22.0,15.0,19.0,10.0,3.0,12.0,42.0,67.0,10.0,2.0,78.0,1.0,,16.0,7.0,,,,,,,,
2016-17,165911,309648,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,165990,339901,30.0,14.0,11.0,5.0,,409.0,1.0,225.0,179.0,141.0,7.0,5.0,1.0,16.0,2.0,,,,,,,124.0,15.0,13.0,2.0,2.0,3.0,14.0,48.0,86.0,5.0,,23.0,,,31.0,25.0,1.0,1.0,,,,,,
2016-17,167767,801391,3.0,,,3.0,,60.0,,29.0,20.0,11.0,2.0,1.0,,1.0,,,,,,,,20.0,3.0,,2.0,,,,5.0,6.0,1.0,,5.0,,,2.0,1.0,,,,,,,,
2016-17,167789,369020,0.0,,,,,4.0,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,
2016-17,168196,788135,0.0,,,,,33.0,,27.0,13.0,2.0,16.0,2.0,,,,,,,,,,14.0,,,,1.0,,,,,,,10.0,,,,,,,1.0,,1.0,1.0,1.0,
2016-17,168287,340519,16.0,3.0,6.0,7.0,,242.0,,119.0,71.0,58.0,7.0,4.0,4.0,7.0,,,,,,,,110.0,5.0,5.0,4.0,3.0,9.0,14.0,29.0,65.0,7.0,,27.0,,,10.0,8.0,,,,,,,,
2016-17,168566,342909,2.0,1.0,1.0,,,64.0,,30.0,24.0,21.0,2.0,1.0,1.0,,,,,,,,,20.0,,,,3.0,,,10.0,9.0,7.0,,3.0,,,2.0,3.0,,,,,,,,
2016-17,168717,814808,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,168763,795972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,168765,361332,1.0,,,1.0,,33.0,,19.0,15.0,13.0,,,,,,,,,,,,9.0,2.0,2.0,,2.0,2.0,,6.0,4.0,1.0,,1.0,,,,1.0,,,,,,,,
2016-17,169061,548194,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,169187,795064,3.0,2.0,,1.0,,137.0,,71.0,46.0,29.0,11.0,3.0,1.0,1.0,,,,,,,,47.0,4.0,2.0,3.0,11.0,,1.0,7.0,10.0,1.0,1.0,9.0,,,1.0,2.0,,,,,,,,
2016-17,169359,368134,2.0,,2.0,,,317.0,,205.0,161.0,105.0,27.0,13.0,4.0,5.0,,,,,,,,74.0,10.0,8.0,8.0,10.0,8.0,5.0,22.0,10.0,1.0,,24.0,,,1.0,3.0,,,,,,,,
2016-17,169432,367228,2.0,1.0,1.0,,,42.0,,33.0,26.0,20.0,2.0,1.0,1.0,2.0,,,,,,,,10.0,1.0,1.0,,,3.0,10.0,4.0,14.0,,,5.0,,,1.0,,,,,,,,,
2016-17,169527,784501,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,169535,149795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,170154,788216,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,170851,814809,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,17127,369,0.0,,,,,16.0,,8.0,8.0,1.0,1.0,1.0,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,,3.0,,,2.0,,,,,1.0,,,,,,,,
2016-17,171277,548196,0.0,,,,,81.0,,50.0,43.0,26.0,4.0,1.0,1.0,2.0,,,,,,,,15.0,5.0,4.0,3.0,2.0,,,9.0,3.0,2.0,,2.0,,,,2.0,,,,,,,,
2016-17,171287,318927,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,1718,1205,8.0,2.0,5.0,1.0,,372.0,,320.0,295.0,71.0,17.0,10.0,,2.0,1.0,,,,,,,33.0,3.0,2.0,4.0,21.0,14.0,6.0,20.0,16.0,,2.0,16.0,,1.0,5.0,3.0,,,,,,,,
2016-17,172632,355152,27.0,8.0,11.0,8.0,,641.0,,326.0,244.0,198.0,40.0,14.0,14.0,17.0,3.0,,,,,,,230.0,19.0,12.0,8.0,10.0,5.0,33.0,74.0,99.0,36.0,1.0,62.0,,,11.0,14.0,1.0,,,,,,,
2016-17,172850,802695,7.0,2.0,3.0,2.0,,524.0,,301.0,207.0,108.0,49.0,14.0,1.0,3.0,1.0,,,,,,,152.0,23.0,18.0,23.0,16.0,27.0,18.0,76.0,51.0,11.0,3.0,54.0,1.0,,7.0,15.0,,,,,,,,
2016-17,17336,532,2.0,1.0,1.0,,,1980.0,,1454.0,1239.0,732.0,123.0,44.0,7.0,16.0,1.0,,,,,,,274.0,44.0,32.0,53.0,86.0,30.0,40.0,91.0,85.0,9.0,2.0,132.0,,,12.0,8.0,,2.0,,,,,,
2016-17,17339,559,31.0,6.0,14.0,11.0,,2160.0,1.0,1714.0,1478.0,877.0,175.0,114.0,10.0,32.0,2.0,,,,,,,384.0,54.0,39.0,24.0,45.0,11.0,29.0,98.0,132.0,20.0,11.0,217.0,1.0,,18.0,13.0,,1.0,,,,,,
2016-17,17349,9692,5.0,,2.0,3.0,,216.0,,134.0,108.0,82.0,7.0,3.0,2.0,6.0,1.0,,,,,,,51.0,13.0,12.0,3.0,9.0,,5.0,19.0,17.0,3.0,1.0,25.0,,,1.0,3.0,,,,,,,,
2016-17,173514,359640,14.0,7.0,3.0,4.0,,323.0,,131.0,92.0,54.0,11.0,4.0,4.0,5.0,,,,,,,,116.0,16.0,8.0,7.0,9.0,5.0,8.0,66.0,58.0,21.0,2.0,30.0,,,12.0,24.0,,,,,,,,
2016-17,173515,359642,22.0,7.0,4.0,11.0,,296.0,,192.0,147.0,98.0,6.0,4.0,,13.0,3.0,,,,,,,97.0,6.0,5.0,,2.0,5.0,25.0,21.0,62.0,8.0,,17.0,,,8.0,2.0,,,,,,,,
2016-17,173792,788768,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,173807,795058,14.0,5.0,3.0,6.0,,1059.0,1.0,783.0,648.0,398.0,58.0,32.0,,15.0,3.0,,,,,,,240.0,36.0,24.0,18.0,10.0,10.0,26.0,97.0,122.0,15.0,5.0,94.0,,,25.0,37.0,,,,,,,,
2016-17,173809,817559,0.0,,,,,64.0,,16.0,13.0,12.0,,,2.0,2.0,,,,,,,,31.0,,,2.0,,,4.0,12.0,14.0,7.0,,4.0,,,,5.0,,,,,,,,
2016-17,17476,6019,9.0,3.0,5.0,1.0,,666.0,1.0,558.0,490.0,171.0,61.0,35.0,1.0,2.0,1.0,,,,,,,73.0,14.0,10.0,16.0,41.0,19.0,9.0,41.0,32.0,2.0,4.0,51.0,,,19.0,6.0,,,,,,,,
2016-17,176295,788129,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,176296,353224,9.0,5.0,4.0,,,159.0,,91.0,74.0,55.0,1.0,1.0,2.0,4.0,,,,,,,,50.0,3.0,2.0,,3.0,12.0,27.0,23.0,49.0,3.0,,18.0,,,9.0,5.0,,,,,,,,
2016-17,176297,814590,44.0,17.0,16.0,11.0,,976.0,1.0,544.0,428.0,365.0,15.0,8.0,13.0,21.0,3.0,,,,,,,344.0,16.0,11.0,12.0,6.0,4.0,24.0,91.0,132.0,39.0,,50.0,,,16.0,32.0,1.0,,,,,,,
2016-17,17740,11869,8.0,2.0,4.0,2.0,,890.0,1.0,582.0,487.0,370.0,48.0,27.0,16.0,20.0,3.0,,,,,,,213.0,19.0,18.0,22.0,13.0,9.0,16.0,54.0,44.0,15.0,1.0,60.0,,,6.0,11.0,,,,,,,,
2016-17,17745,1076,0.0,,,,,1171.0,,888.0,354.0,244.0,840.0,310.0,,,,,,,,,,548.0,2.0,2.0,1.0,28.0,11.0,,15.0,3.0,2.0,,273.0,,1.0,,3.0,,,113.0,59.0,36.0,30.0,25.0,4.0
2016-17,17761,145188,5.0,,3.0,2.0,,385.0,,262.0,177.0,72.0,59.0,24.0,,4.0,,,,,,,,98.0,19.0,14.0,11.0,38.0,26.0,19.0,56.0,40.0,3.0,7.0,31.0,,,10.0,9.0,,,,,,,,
2016-17,177815,372344,7.0,1.0,5.0,1.0,,165.0,1.0,87.0,58.0,38.0,3.0,2.0,,,,,,,,,,62.0,7.0,4.0,5.0,7.0,17.0,6.0,31.0,35.0,,1.0,22.0,,,4.0,7.0,,,,,,,,
2016-17,178186,552884,3.0,,2.0,1.0,,99.0,,74.0,57.0,39.0,4.0,2.0,,,,,,,,,,22.0,2.0,1.0,,,,4.0,15.0,10.0,5.0,,5.0,,,3.0,8.0,,,,,,,,
2016-17,178304,377108,10.0,3.0,4.0,3.0,,142.0,,63.0,43.0,33.0,1.0,1.0,,4.0,,,,,,,,55.0,4.0,2.0,,5.0,7.0,7.0,20.0,30.0,4.0,1.0,10.0,,,6.0,5.0,,,,,,,,
2016-17,17878,518,26.0,9.0,12.0,5.0,,1600.0,2.0,1326.0,1120.0,803.0,160.0,97.0,20.0,62.0,11.0,,,,,,,295.0,30.0,23.0,16.0,16.0,9.0,14.0,68.0,67.0,12.0,2.0,102.0,,1.0,23.0,17.0,,,,,,,,
2016-17,178871,796047,0.0,,,,,113.0,,97.0,90.0,51.0,8.0,4.0,,1.0,,,,,,,,11.0,3.0,2.0,4.0,,1.0,,8.0,2.0,,,8.0,,,,4.0,,,,,,,,
2016-17,179261,882023,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,179596,855652,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,179725,865046,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,17997,768,11.0,2.0,8.0,1.0,,740.0,,397.0,290.0,181.0,73.0,30.0,8.0,10.0,2.0,,,,,,,196.0,32.0,26.0,27.0,27.0,8.0,16.0,59.0,61.0,3.0,6.0,65.0,,,25.0,16.0,,1.0,,,,,,
2016-17,18008,822,23.0,8.0,10.0,5.0,,1029.0,,764.0,616.0,419.0,73.0,41.0,1.0,24.0,1.0,,,,,,,247.0,26.0,17.0,23.0,11.0,9.0,25.0,66.0,109.0,15.0,4.0,111.0,,,19.0,16.0,,,,,,,,
2016-17,1801,921,0.0,,,,,120.0,,102.0,42.0,35.0,100.0,40.0,,,,,,,,,,61.0,,,,2.0,,,1.0,,,,24.0,,,,1.0,,,10.0,4.0,2.0,1.0,1.0,
2016-17,18073,9741,25.0,7.0,13.0,5.0,,1767.0,3.0,1437.0,1238.0,686.0,186.0,126.0,3.0,25.0,1.0,,,,,,,277.0,50.0,30.0,36.0,10.0,3.0,8.0,110.0,106.0,15.0,6.0,184.0,2.0,,27.0,43.0,,,,,,,,
2016-17,180804,817979,2.0,,1.0,1.0,,188.0,,143.0,131.0,56.0,7.0,2.0,,1.0,,,,,,,,16.0,9.0,5.0,7.0,8.0,2.0,5.0,16.0,17.0,1.0,,13.0,,,6.0,4.0,,,,,,,,
2016-17,18155,519,1.0,1.0,,,,140.0,,112.0,88.0,38.0,9.0,3.0,,1.0,,,,,,,,28.0,2.0,1.0,5.0,7.0,1.0,,3.0,3.0,,1.0,13.0,,,1.0,,,,,,,,,
2016-17,182156,293519,33.0,14.0,14.0,5.0,,1117.0,2.0,690.0,562.0,440.0,17.0,8.0,9.0,36.0,7.0,,,,,,,338.0,35.0,22.0,17.0,5.0,19.0,20.0,124.0,135.0,53.0,1.0,117.0,,,14.0,17.0,2.0,,,,,,,
2016-17,1822,766,0.0,,,,,181.0,,132.0,85.0,39.0,101.0,54.0,,,,,,,,,,49.0,,,,3.0,2.0,,2.0,2.0,,,50.0,,,,1.0,,,19.0,9.0,6.0,8.0,7.0,2.0
2016-17,182436,843270,2.0,,,2.0,,56.0,,32.0,29.0,17.0,,,1.0,,,,,,,,,17.0,4.0,3.0,,,1.0,3.0,7.0,12.0,1.0,,6.0,,,2.0,1.0,,,,,,,,
2016-17,182960,548848,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,183487,795059,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,185056,798951,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,18507,21212,111.0,42.0,37.0,32.0,,1763.0,4.0,1034.0,778.0,562.0,42.0,28.0,1.0,42.0,5.0,,,,,,,581.0,18.0,9.0,7.0,39.0,44.0,110.0,207.0,362.0,56.0,3.0,93.0,,,43.0,92.0,1.0,,,,,,,
2016-17,18656,2490,0.0,,,,,1460.0,,1034.0,505.0,242.0,833.0,306.0,,1.0,,,,,,,,573.0,,,2.0,58.0,13.0,,17.0,2.0,1.0,,388.0,1.0,1.0,1.0,3.0,,1.0,115.0,68.0,49.0,30.0,28.0,4.0
2016-17,18726,8994,0.0,,,,,1265.0,,888.0,490.0,145.0,628.0,235.0,,1.0,,,,,,,,407.0,,,1.0,25.0,10.0,,15.0,4.0,1.0,,280.0,1.0,2.0,,6.0,,,114.0,66.0,32.0,12.0,8.0,4.0
2016-17,18759,14167,1.0,,1.0,,,165.0,,104.0,90.0,54.0,9.0,3.0,1.0,2.0,,,,,,,,23.0,5.0,4.0,9.0,7.0,4.0,1.0,12.0,10.0,,1.0,17.0,,,5.0,3.0,,,,,,,,
2016-17,18805,9921,3.0,1.0,1.0,1.0,,707.0,,564.0,470.0,213.0,40.0,19.0,1.0,6.0,,,,,,,,119.0,25.0,15.0,28.0,26.0,12.0,18.0,52.0,48.0,5.0,3.0,45.0,,2.0,7.0,10.0,,,,,,,,
2016-17,18892,10589,5.0,,3.0,2.0,,674.0,,428.0,356.0,214.0,49.0,18.0,6.0,11.0,1.0,,,,,,,142.0,18.0,13.0,16.0,25.0,3.0,5.0,47.0,36.0,11.0,2.0,73.0,,,9.0,15.0,,,,,,,,
2016-17,18987,9127,50.0,19.0,18.0,13.0,,1588.0,1.0,1008.0,831.0,575.0,58.0,34.0,51.0,65.0,4.0,,,,,,,455.0,38.0,31.0,14.0,20.0,23.0,51.0,134.0,206.0,26.0,2.0,128.0,2.0,,46.0,48.0,1.0,2.0,,,,,,
2016-17,19057,524,16.0,3.0,7.0,6.0,,906.0,,642.0,514.0,310.0,97.0,50.0,22.0,23.0,2.0,,,,,,,212.0,37.0,26.0,12.0,32.0,14.0,13.0,62.0,81.0,3.0,9.0,110.0,1.0,,30.0,9.0,,1.0,,,,,,
2016-17,19101,19777,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,19115,10281,10.0,3.0,7.0,,,1289.0,1.0,856.0,710.0,162.0,86.0,33.0,,2.0,1.0,,,,,,,162.0,40.0,24.0,91.0,176.0,75.0,52.0,133.0,77.0,4.0,35.0,73.0,,2.0,12.0,20.0,,1.0,,,,,,
2016-17,19151,10540,38.0,11.0,17.0,10.0,,1526.0,,910.0,666.0,456.0,206.0,90.0,44.0,41.0,6.0,,,,,,,463.0,36.0,25.0,33.0,54.0,27.0,21.0,87.0,86.0,17.0,4.0,129.0,,,17.0,9.0,,,,,,,,
2016-17,19159,20204,15.0,6.0,6.0,3.0,,2264.0,,1720.0,1410.0,390.0,357.0,166.0,,10.0,1.0,,,,,,,330.0,53.0,38.0,57.0,286.0,82.0,62.0,149.0,123.0,2.0,27.0,178.0,2.0,,38.0,13.0,1.0,1.0,,,,,,
2016-17,191769,341453,1.0,1.0,,,,8.0,,4.0,1.0,1.0,,,,,,,,,,,,4.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
2016-17,19188,20278,21.0,10.0,8.0,3.0,,849.0,,608.0,451.0,141.0,137.0,63.0,1.0,6.0,1.0,,,,,,,168.0,17.0,10.0,32.0,102.0,68.0,52.0,99.0,76.0,2.0,19.0,93.0,2.0,,14.0,13.0,,1.0,,,,,,
2016-17,19197,19593,45.0,11.0,20.0,14.0,,2109.0,,1468.0,1193.0,799.0,158.0,78.0,47.0,62.0,5.0,,,,,,,510.0,73.0,57.0,37.0,36.0,26.0,14.0,174.0,178.0,38.0,6.0,255.0,,2.0,62.0,37.0,,,,,,,,
2016-17,192182,788128,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,192290,804613,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,19272,13357,16.0,7.0,8.0,1.0,,1266.0,2.0,740.0,487.0,178.0,236.0,106.0,2.0,5.0,,,,,,,,280.0,51.0,37.0,71.0,229.0,113.0,47.0,191.0,97.0,18.0,31.0,136.0,,2.0,27.0,12.0,,1.0,,,,,,
2016-17,19342,20364,0.0,,,,,3.0,,3.0,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,
2016-17,194164,781544,6.0,3.0,2.0,1.0,,1030.0,,643.0,481.0,248.0,102.0,35.0,6.0,9.0,3.0,,,,,,,256.0,41.0,27.0,21.0,67.0,33.0,26.0,96.0,69.0,7.0,5.0,81.0,,,12.0,15.0,,,,,,,,
2016-17,19419,9628,24.0,10.0,10.0,4.0,,2273.0,,1849.0,1634.0,545.0,202.0,112.0,,5.0,,,,,,,,250.0,53.0,38.0,46.0,167.0,91.0,56.0,168.0,103.0,4.0,19.0,136.0,,2.0,34.0,24.0,,1.0,,,,,,
2016-17,19524,17651,8.0,4.0,2.0,2.0,,695.0,,561.0,511.0,391.0,25.0,20.0,9.0,10.0,1.0,,,,,,,109.0,10.0,2.0,7.0,3.0,,5.0,21.0,32.0,9.0,2.0,44.0,,,4.0,2.0,,,,,,,,
2016-17,195473,878705,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,195480,852145,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,19556,773,0.0,,,,,50.0,,37.0,28.0,17.0,3.0,,1.0,,,,,,,,,19.0,,,1.0,,2.0,1.0,2.0,2.0,,,5.0,,,1.0,,,,,,,,,
2016-17,19568,2525,6.0,1.0,3.0,2.0,,262.0,,189.0,168.0,110.0,9.0,4.0,2.0,1.0,1.0,,,,,,,55.0,3.0,2.0,4.0,1.0,1.0,4.0,20.0,24.0,9.0,,35.0,,,3.0,7.0,,,,,,,,
2016-17,195851,879346,1.0,1.0,,,,70.0,,57.0,52.0,26.0,3.0,2.0,1.0,1.0,,,,,,,,7.0,,,2.0,3.0,1.0,2.0,3.0,5.0,,1.0,8.0,,,2.0,2.0,,,,,,,,
2016-17,195859,831418,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,195864,839819,1.0,,1.0,,,141.0,,106.0,85.0,50.0,12.0,4.0,2.0,3.0,,,,,,,,34.0,5.0,5.0,4.0,1.0,3.0,3.0,11.0,14.0,1.0,,25.0,,,5.0,2.0,,,,,,,,
2016-17,197365,606346,6.0,1.0,3.0,2.0,,1273.0,1.0,876.0,749.0,265.0,122.0,59.0,,1.0,,,,,,,,169.0,60.0,43.0,60.0,126.0,37.0,30.0,136.0,77.0,14.0,16.0,172.0,,,28.0,25.0,,1.0,,,,,,
2016-17,19760,11692,52.0,26.0,19.0,7.0,,1253.0,2.0,900.0,597.0,411.0,29.0,18.0,2.0,26.0,2.0,,,,,,,443.0,18.0,14.0,2.0,37.0,156.0,122.0,212.0,246.0,9.0,4.0,73.0,1.0,,51.0,31.0,,,,,,,,
2016-17,198044,815927,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,20037,11764,18.0,6.0,7.0,5.0,,778.0,,496.0,403.0,264.0,23.0,15.0,4.0,19.0,2.0,,,,,,,208.0,22.0,13.0,12.0,21.0,21.0,17.0,94.0,88.0,31.0,2.0,55.0,,,7.0,21.0,2.0,,,,,,,
2016-17,200455,848680,2.0,,,2.0,,31.0,,11.0,11.0,9.0,,,,1.0,,,,,,,,11.0,2.0,1.0,,,,1.0,6.0,7.0,3.0,,,,,,1.0,,,,,,,,
2016-17,20046,13148,27.0,12.0,9.0,6.0,,446.0,1.0,230.0,154.0,123.0,8.0,7.0,,14.0,2.0,,,,,,,169.0,12.0,8.0,1.0,10.0,40.0,53.0,96.0,121.0,23.0,1.0,40.0,,,30.0,23.0,,,,,,,,
2016-17,20047,32020,6.0,4.0,2.0,,,64.0,,42.0,26.0,14.0,3.0,,,2.0,,,,,,,,19.0,1.0,1.0,,2.0,4.0,17.0,10.0,24.0,2.0,2.0,2.0,,,3.0,3.0,,,,,,,,
2016-17,200617,828639,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
