season,name,persistent_team_code,research_player_ids,source_player_ids,status
2017-18,konstantinos mavropanos,36,,829022,MISSING_RESEARCH_RECORD
2017-18,kyle scott,38,,788257,MISSING_RESEARCH_RECORD
2017-18,kyle walker peters,31,,823085,MISSING_RESEARCH_RECORD
2017-18,laurent koscielny,36,,51340,MISSING_RESEARCH_RECORD
2017-18,layton ndukwu,4,,795061,MISSING_RESEARCH_RECORD
2017-18,leighton baines,43,,9766,MISSING_RESEARCH_RECORD
2017-18,leonardo ulloa,4,,52691,MISSING_RESEARCH_RECORD
2017-18,loris karius,20,,174135,MISSING_RESEARCH_RECORD
2017-18,lucas moura,31,,149710,MISSING_RESEARCH_RECORD
2017-18,luke garbutt,43,,98429,MISSING_RESEARCH_RECORD
2017-18,luke shaw,3,,190839,MISSING_RESEARCH_RECORD
2017-18,maarten stekelenburg,43,,1941,MISSING_RESEARCH_RECORD
2017-18,manolo gabbiadini,21,,53816,MISSING_RESEARCH_RECORD
2017-18,marc albrighton,4,,47737,MISSING_RESEARCH_RECORD
2017-18,marcos alonso,38,,69408,MISSING_RESEARCH_RECORD
2017-18,marcos rojo,3,,46998,MISSING_RESEARCH_RECORD
2017-18,marcus rashford,3,,814590,MISSING_RESEARCH_RECORD
2017-18,mario lemina,21,,307284,MISSING_RESEARCH_RECORD
2017-18,marko grujic,20,,280835,MISSING_RESEARCH_RECORD
2017-18,marouane fellaini,3,,21764,MISSING_RESEARCH_RECORD
2017-18,martin dubravka,90,,42209,MISSING_RESEARCH_RECORD
2017-18,mason holgate,43,,781544,MISSING_RESEARCH_RECORD
2017-18,massadio haidara,90,,143344,MISSING_RESEARCH_RECORD
2017-18,mathieu debuchy,36,,3579,MISSING_RESEARCH_RECORD
2017-18,matt macey,36,,225096,MISSING_RESEARCH_RECORD
2017-18,matt ritchie,90,,42699,MISSING_RESEARCH_RECORD
2017-18,matt targett,21,,368134,MISSING_RESEARCH_RECORD
2017-18,matteo darmian,3,,19352,MISSING_RESEARCH_RECORD
2017-18,matty james,4,,54331,MISSING_RESEARCH_RECORD
2017-18,maya yoshida,21,,24248,MISSING_RESEARCH_RECORD
2017-18,mesut ozil,36,,16176,MISSING_RESEARCH_RECORD
2017-18,michael carrick,3,,938,MISSING_RESEARCH_RECORD
2017-18,michael keane,43,,110846,MISSING_RESEARCH_RECORD
2017-18,michael obafemi,21,,921216,MISSING_RESEARCH_RECORD
2017-18,michel vorm,31,,16944,MISSING_RESEARCH_RECORD
2017-18,michy batshuayi,38,,147745,MISSING_RESEARCH_RECORD
2017-18,mikel merino,90,,592010,MISSING_RESEARCH_RECORD
2017-18,mohamed diame,90,,14209,MISSING_RESEARCH_RECORD
2017-18,mohamed elneny,36,,159675,MISSING_RESEARCH_RECORD
2017-18,mohamed salah,20,,159665,MISSING_RESEARCH_RECORD
2017-18,morgan schneiderlin,43,,27009,MISSING_RESEARCH_RECORD
2017-18,mousa dembele,31,,9865,MISSING_RESEARCH_RECORD
2017-18,moussa sissoko,31,,27014,MISSING_RESEARCH_RECORD
2017-18,muhamed besic,43,,124960,MISSING_RESEARCH_RECORD
2017-18,nacho monreal,36,,17088,MISSING_RESEARCH_RECORD
2017-18,nathan redmond,21,,115346,MISSING_RESEARCH_RECORD
2017-18,nathaniel clyne,20,,43215,MISSING_RESEARCH_RECORD
2017-18,nemanja matic,3,,44241,MISSING_RESEARCH_RECORD
2017-18,ngolo kante,38,,234148,MISSING_RESEARCH_RECORD
2017-18,nikola vlasic,43,,357596,MISSING_RESEARCH_RECORD
2017-18,olivier giroud,36,,39070,MISSING_RESEARCH_RECORD
2017-18,olivier giroud,38,,39070,MISSING_RESEARCH_RECORD
2017-18,oriol romeu,21,,69416,MISSING_RESEARCH_RECORD
2017-18,oumar niasse,43,,226780,MISSING_RESEARCH_RECORD
2017-18,paul dummett,90,,185995,MISSING_RESEARCH_RECORD
2017-18,paul pogba,3,,111802,MISSING_RESEARCH_RECORD
2017-18,paulo gazzaniga,31,,164343,MISSING_RESEARCH_RECORD
2017-18,pedro,38,,35428,MISSING_RESEARCH_RECORD
2017-18,per mertesacker,36,,369,MISSING_RESEARCH_RECORD
2017-18,petr cech,36,,1185,MISSING_RESEARCH_RECORD
2017-18,phil jagielka,43,,10507,MISSING_RESEARCH_RECORD
2017-18,phil jones,3,,93868,MISSING_RESEARCH_RECORD
2017-18,philippe coutinho,20,,119159,MISSING_RESEARCH_RECORD
2017-18,pierre emerick aubameyang,36,,51498,MISSING_RESEARCH_RECORD
2017-18,pierre emile h jbjerg,21,,149593,MISSING_RESEARCH_RECORD
2017-18,rafael camacho,20,,902086,MISSING_RESEARCH_RECORD
2017-18,ragnar klavan,20,,10122,MISSING_RESEARCH_RECORD
2017-18,ramiro funes mori,43,,252313,MISSING_RESEARCH_RECORD
2017-18,reiss nelson,36,,826139,MISSING_RESEARCH_RECORD
2017-18,riyad mahrez,4,,158213,MISSING_RESEARCH_RECORD
2017-18,rob holding,36,,793228,MISSING_RESEARCH_RECORD
2017-18,robert elliot,90,,20581,MISSING_RESEARCH_RECORD
2017-18,roberto firmino,20,,143697,MISSING_RESEARCH_RECORD
2017-18,rolando aarons,90,,581032,MISSING_RESEARCH_RECORD
2017-18,romelu lukaku,3,,78893,MISSING_RESEARCH_RECORD
2017-18,ross barkley,38,,98435,MISSING_RESEARCH_RECORD
2017-18,ryan bertrand,21,,20756,MISSING_RESEARCH_RECORD
2017-18,sadio mane,20,,217704,MISSING_RESEARCH_RECORD
2017-18,sam hughes,4,,825453,MISSING_RESEARCH_RECORD
2017-18,sam mcqueen,21,,387082,MISSING_RESEARCH_RECORD
2017-18,sandro ramirez,43,,188407,MISSING_RESEARCH_RECORD
2017-18,scott mctominay,3,,879346,MISSING_RESEARCH_RECORD
2017-18,sead kolasinac,36,,142148,MISSING_RESEARCH_RECORD
2017-18,seamus coleman,43,,76632,MISSING_RESEARCH_RECORD
2017-18,serge aurier,31,,105697,MISSING_RESEARCH_RECORD
2017-18,sergio romero,3,,25566,MISSING_RESEARCH_RECORD
2017-18,shane long,21,,10486,MISSING_RESEARCH_RECORD
2017-18,shinji okazaki,4,,19303,MISSING_RESEARCH_RECORD
2017-18,shkodran mustafi,36,,89894,MISSING_RESEARCH_RECORD
2017-18,simon mignolet,20,,10406,MISSING_RESEARCH_RECORD
2017-18,sofiane boufal,21,,257205,MISSING_RESEARCH_RECORD
2017-18,son heung min,31,,111505,MISSING_RESEARCH_RECORD
2017-18,steven davis,21,,559,MISSING_RESEARCH_RECORD
2017-18,stuart taylor,21,,10,MISSING_RESEARCH_RECORD
2017-18,tashan oakley boothe,31,,859900,MISSING_RESEARCH_RECORD
2017-18,theo walcott,36,,10501,MISSING_RESEARCH_RECORD
2017-18,theo walcott,43,,10501,MISSING_RESEARCH_RECORD
2017-18,thibaut courtois,38,,70988,MISSING_RESEARCH_RECORD
2017-18,tiemoue bakayoko,38,,149735,MISSING_RESEARCH_RECORD
2017-18,toby alderweireld,31,,44575,MISSING_RESEARCH_RECORD
2017-18,tom davies,43,,795058,MISSING_RESEARCH_RECORD
2017-18,trent alexander arnold,20,,795064,MISSING_RESEARCH_RECORD
2017-18,trevoh chalobah,38,,826134,MISSING_RESEARCH_RECORD
2017-18,vicente iborra,4,,32690,MISSING_RESEARCH_RECORD
2017-18,victor lindelof,3,,143334,MISSING_RESEARCH_RECORD
2017-18,victor moses,38,,31585,MISSING_RESEARCH_RECORD
2017-18,victor wanyama,31,,45956,MISSING_RESEARCH_RECORD
2017-18,vincent janssen,31,,339901,MISSING_RESEARCH_RECORD
2017-18,virgil van dijk,20,,151545,MISSING_RESEARCH_RECORD
2017-18,virgil van dijk,21,,151545,MISSING_RESEARCH_RECORD
2017-18,wayne rooney,43,,751,MISSING_RESEARCH_RECORD
2017-18,wes morgan,4,,20375,MISSING_RESEARCH_RECORD
2017-18,wesley hoedt,21,,336813,MISSING_RESEARCH_RECORD
2017-18,wilfred ndidi,4,,787885,MISSING_RESEARCH_RECORD
2017-18,willian,38,,31417,MISSING_RESEARCH_RECORD
2017-18,willy caballero,38,,52741,MISSING_RESEARCH_RECORD
2017-18,yannick bolasie,43,,46620,MISSING_RESEARCH_RECORD
2017-18,yohan benalouane,4,,21515,MISSING_RESEARCH_RECORD
2017-18,zlatan ibrahimovic,3,,2089,MISSING_RESEARCH_RECORD
2018-19,aaron ramsey,36,,23571,MISSING_RESEARCH_RECORD
2018-19,adam lallana,1,,17054,MISSING_RESEARCH_RECORD
2018-19,ademola lookman,13,,824200,MISSING_RESEARCH_RECORD
2018-19,adrien silva,43,,30127,MISSING_RESEARCH_RECORD
2018-19,ainsley maitland niles,36,,352768,MISSING_RESEARCH_RECORD
2018-19,alberto moreno,1,,229740,MISSING_RESEARCH_RECORD
2018-19,alex iwobi,36,,352770,MISSING_RESEARCH_RECORD
2018-19,alex mccarthy,39,,45502,MISSING_RESEARCH_RECORD
2018-19,alex oxlade chamberlain,1,,10577,MISSING_RESEARCH_RECORD
2018-19,alexandre lacazette,36,,50070,MISSING_RESEARCH_RECORD
2018-19,alexis sanchez,3,,34120,MISSING_RESEARCH_RECORD
2018-19,alfie jones,39,,845426,MISSING_RESEARCH_RECORD
2018-19,alfie whiteman,8,,822504,MISSING_RESEARCH_RECORD
2018-19,alisson,1,,243609,MISSING_RESEARCH_RECORD
2018-19,alvaro morata,11,,125407,MISSING_RESEARCH_RECORD
2018-19,ander herrera,3,,82474,MISSING_RESEARCH_RECORD
2018-19,andre gomes,13,,235460,MISSING_RESEARCH_RECORD
2018-19,andreas christensen,11,,186795,MISSING_RESEARCH_RECORD
2018-19,andreas pereira,3,,285949,MISSING_RESEARCH_RECORD
2018-19,andy robertson,1,,262911,MISSING_RESEARCH_RECORD
2018-19,angel gomes,3,,867441,MISSING_RESEARCH_RECORD
2018-19,angus gunn,39,,227946,MISSING_RESEARCH_RECORD
2018-19,anthony martial,3,,191176,MISSING_RESEARCH_RECORD
2018-19,antonio barreca,90,,541574,MISSING_RESEARCH_RECORD
2018-19,antonio rudiger,11,,142622,MISSING_RESEARCH_RECORD
2018-19,antonio valencia,3,,11820,MISSING_RESEARCH_RECORD
2018-19,ashley young,3,,10589,MISSING_RESEARCH_RECORD
2018-19,ayoze perez,90,,345195,MISSING_RESEARCH_RECORD
2018-19,ben chilwell,43,,802695,MISSING_RESEARCH_RECORD
2018-19,ben davies,8,,94758,MISSING_RESEARCH_RECORD
2018-19,bernard,13,,241488,MISSING_RESEARCH_RECORD
2018-19,bernd leno,36,,103335,MISSING_RESEARCH_RECORD
2018-19,bukayo saka,36,,934235,MISSING_RESEARCH_RECORD
2018-19,caglar soyuncu,43,,758608,MISSING_RESEARCH_RECORD
2018-19,callum hudson odoi,11,,867442,MISSING_RESEARCH_RECORD
2018-19,callum roberts,90,,786012,MISSING_RESEARCH_RECORD
2018-19,callum slattery,39,,920371,MISSING_RESEARCH_RECORD
2018-19,carl jenkinson,36,,137844,MISSING_RESEARCH_RECORD
2018-19,cedric soares,39,,44760,MISSING_RESEARCH_RECORD
2018-19,cenk tosun,13,,72127,MISSING_RESEARCH_RECORD
2018-19,cesar azpilicueta,11,,21555,MISSING_RESEARCH_RECORD
2018-19,cesc fabregas,11,,518,MISSING_RESEARCH_RECORD
2018-19,charlie austin,39,,97905,MISSING_RESEARCH_RECORD
2018-19,chris smalling,3,,47741,MISSING_RESEARCH_RECORD
2018-19,christian atsu,90,,152390,MISSING_RESEARCH_RECORD
2018-19,christian eriksen,8,,105734,MISSING_RESEARCH_RECORD
2018-19,christian fuchs,43,,1262,MISSING_RESEARCH_RECORD
2018-19,ciaran clark,90,,45680,MISSING_RESEARCH_RECORD
2018-19,curtis jones,1,,927353,MISSING_RESEARCH_RECORD
2018-19,daniel amartey,43,,308526,MISSING_RESEARCH_RECORD
2018-19,daniel sturridge,1,,20963,MISSING_RESEARCH_RECORD
2018-19,danny drinkwater,11,,54330,MISSING_RESEARCH_RECORD
2018-19,danny ings,39,,130181,MISSING_RESEARCH_RECORD
2018-19,danny rose,8,,16586,MISSING_RESEARCH_RECORD
2018-19,danny simpson,43,,30502,MISSING_RESEARCH_RECORD
2018-19,danny ward,43,,197428,MISSING_RESEARCH_RECORD
2018-19,danny welbeck,36,,33902,MISSING_RESEARCH_RECORD
2018-19,david de gea,3,,69378,MISSING_RESEARCH_RECORD
2018-19,david luiz,11,,21300,MISSING_RESEARCH_RECORD
2018-19,davide zappacosta,11,,132318,MISSING_RESEARCH_RECORD
2018-19,davinson sanchez,8,,566102,MISSING_RESEARCH_RECORD
2018-19,deandre yedlin,90,,314040,MISSING_RESEARCH_RECORD
2018-19,dejan lovren,1,,39480,MISSING_RESEARCH_RECORD
2018-19,dele alli,8,,198028,MISSING_RESEARCH_RECORD
2018-19,demarai gray,43,,355152,MISSING_RESEARCH_RECORD
2018-19,denis suarez,36,,138383,MISSING_RESEARCH_RECORD
2018-19,diogo dalot,3,,843200,MISSING_RESEARCH_RECORD
2018-19,divock origi,1,,190399,MISSING_RESEARCH_RECORD
2018-19,dominic calvert lewin,13,,372344,MISSING_RESEARCH_RECORD
2018-19,eddie nketiah,36,,858194,MISSING_RESEARCH_RECORD
2018-19,eden hazard,11,,27583,MISSING_RESEARCH_RECORD
2018-19,emerson,11,,155997,MISSING_RESEARCH_RECORD
2018-19,emile smith rowe,36,,867445,MISSING_RESEARCH_RECORD
2018-19,emiliano martinez,36,,158263,MISSING_RESEARCH_RECORD
2018-19,eric bailly,3,,606346,MISSING_RESEARCH_RECORD
2018-19,eric dier,8,,146101,MISSING_RESEARCH_RECORD
2018-19,erik lamela,8,,122702,MISSING_RESEARCH_RECORD
2018-19,ethan ampadu,11,,847097,MISSING_RESEARCH_RECORD
2018-19,fabian schar,90,,101882,MISSING_RESEARCH_RECORD
2018-19,fabinho,1,,243585,MISSING_RESEARCH_RECORD
2018-19,federico fernandez,90,,38393,MISSING_RESEARCH_RECORD
2018-19,fernando llorente,8,,11692,MISSING_RESEARCH_RECORD
2018-19,florian lejeune,90,,88528,MISSING_RESEARCH_RECORD
2018-19,fousseni diabate,43,,796374,MISSING_RESEARCH_RECORD
2018-19,fraser forster,39,,19314,MISSING_RESEARCH_RECORD
2018-19,fred,3,,243623,MISSING_RESEARCH_RECORD
2018-19,freddie woodman,90,,284417,MISSING_RESEARCH_RECORD
2018-19,gary cahill,11,,9628,MISSING_RESEARCH_RECORD
2018-19,george marsh,8,,920342,MISSING_RESEARCH_RECORD
2018-19,georges kevin nkoudou,8,,342909,MISSING_RESEARCH_RECORD
2018-19,georginio wijnaldum,1,,22126,MISSING_RESEARCH_RECORD
2018-19,gonzalo higuain,11,,19438,MISSING_RESEARCH_RECORD
2018-19,granit xhaka,36,,117777,MISSING_RESEARCH_RECORD
2018-19,guangtai jiang,13,,1401160,MISSING_RESEARCH_RECORD
2018-19,gylfi sigur sson,13,,43192,MISSING_RESEARCH_RECORD
2018-19,hamza choudhury,43,,833057,MISSING_RESEARCH_RECORD
2018-19,harry kane,8,,108579,MISSING_RESEARCH_RECORD
2018-19,harry maguire,43,,149380,MISSING_RESEARCH_RECORD
2018-19,harry winks,8,,545780,MISSING_RESEARCH_RECORD
2018-19,harvey barnes,43,,855647,MISSING_RESEARCH_RECORD
2018-19,hector bellerin,36,,188365,MISSING_RESEARCH_RECORD
2018-19,henrikh mkhitaryan,36,,37151,MISSING_RESEARCH_RECORD
2018-19,hugo lloris,8,,9048,MISSING_RESEARCH_RECORD
2018-19,idrissa gana gueye,13,,106337,MISSING_RESEARCH_RECORD
2018-19,isaac hayden,90,,190843,MISSING_RESEARCH_RECORD
2018-19,jack stephens,39,,134361,MISSING_RESEARCH_RECORD
2018-19,jacob murphy,90,,372336,MISSING_RESEARCH_RECORD
2018-19,jamaal lascelles,90,,153444,MISSING_RESEARCH_RECORD
2018-19,james garner,3,,927361,MISSING_RESEARCH_RECORD
2018-19,james maddison,43,,356398,MISSING_RESEARCH_RECORD
2018-19,james mccarthy,13,,39283,MISSING_RESEARCH_RECORD
2018-19,james milner,1,,791,MISSING_RESEARCH_RECORD
2018-19,james ward prowse,39,,161717,MISSING_RESEARCH_RECORD
2018-19,jamie sterry,90,,794106,MISSING_RESEARCH_RECORD
2018-19,jamie vardy,43,,173827,MISSING_RESEARCH_RECORD
2018-19,jan bednarek,39,,286085,MISSING_RESEARCH_RECORD
2018-19,jan vertonghen,8,,16921,MISSING_RESEARCH_RECORD
2018-19,jannik vestergaard,39,,120538,MISSING_RESEARCH_RECORD
2018-19,javier manquillo,90,,210082,MISSING_RESEARCH_RECORD
2018-19,jesse lingard,3,,205508,MISSING_RESEARCH_RECORD
2018-19,joe gomez,1,,318927,MISSING_RESEARCH_RECORD
2018-19,joe willock,36,,888550,MISSING_RESEARCH_RECORD
2018-19,joel matip,1,,51501,MISSING_RESEARCH_RECORD
2018-19,jonjo shelvey,90,,36465,MISSING_RESEARCH_RECORD
2018-19,jonjoe kenny,13,,361310,MISSING_RESEARCH_RECORD
2018-19,jonny evans,43,,30144,MISSING_RESEARCH_RECORD
2018-19,jordan henderson,1,,42694,MISSING_RESEARCH_RECORD
2018-19,jordan pickford,13,,138530,MISSING_RESEARCH_RECORD
2018-19,jorginho,11,,132874,MISSING_RESEARCH_RECORD
2018-19,joselu,90,,69418,MISSING_RESEARCH_RECORD
2018-19,josh knight,43,,895567,MISSING_RESEARCH_RECORD
2018-19,josh sims,39,,548198,MISSING_RESEARCH_RECORD
2018-19,juan foyth,8,,873189,MISSING_RESEARCH_RECORD
2018-19,juan mata,3,,28367,MISSING_RESEARCH_RECORD
2018-19,karl darlow,90,,123689,MISSING_RESEARCH_RECORD
2018-19,kasper schmeichel,43,,1076,MISSING_RESEARCH_RECORD
2018-19,kayne ramsay,39,,967457,MISSING_RESEARCH_RECORD
2018-19,kazaiah sterling,8,,803187,MISSING_RESEARCH_RECORD
2018-19,kelechi iheanacho,43,,359642,MISSING_RESEARCH_RECORD
2018-19,kell watts,90,,941670,MISSING_RESEARCH_RECORD
2018-19,kenedy,90,,801391,MISSING_RESEARCH_RECORD
2018-19,kepa arrizabalaga,11,,232422,MISSING_RESEARCH_RECORD
2018-19,kieran dowell,13,,784503,MISSING_RESEARCH_RECORD
2018-19,kieran trippier,8,,69256,MISSING_RESEARCH_RECORD
2018-19,konstantinos mavropanos,36,,829022,MISSING_RESEARCH_RECORD
2018-19,kurt zouma,13,,139227,MISSING_RESEARCH_RECORD
2018-19,kyle walker peters,8,,823085,MISSING_RESEARCH_RECORD
2018-19,laurent koscielny,36,,51340,MISSING_RESEARCH_RECORD
2018-19,lee grant,3,,10011,MISSING_RESEARCH_RECORD
2018-19,leighton baines,13,,9766,MISSING_RESEARCH_RECORD
2018-19,lewis cass,90,,970368,MISSING_RESEARCH_RECORD
2018-19,loris karius,1,,174135,MISSING_RESEARCH_RECORD
2018-19,lucas digne,13,,96538,MISSING_RESEARCH_RECORD
2018-19,lucas moura,8,,149710,MISSING_RESEARCH_RECORD
2018-19,lucas torreira,36,,754794,MISSING_RESEARCH_RECORD
2018-19,luke amos,8,,844669,MISSING_RESEARCH_RECORD
2018-19,luke shaw,3,,190839,MISSING_RESEARCH_RECORD
2018-19,maarten stekelenburg,13,,1941,MISSING_RESEARCH_RECORD
2018-19,manolo gabbiadini,39,,53816,MISSING_RESEARCH_RECORD
2018-19,marc albrighton,43,,47737,MISSING_RESEARCH_RECORD
2018-19,marc guehi,11,,877994,MISSING_RESEARCH_RECORD
2018-19,marcos alonso,11,,69408,MISSING_RESEARCH_RECORD
2018-19,marcos rojo,3,,46998,MISSING_RESEARCH_RECORD
2018-19,marcus rashford,3,,814590,MISSING_RESEARCH_RECORD
2018-19,mario lemina,39,,307284,MISSING_RESEARCH_RECORD
2018-19,marouane fellaini,3,,21764,MISSING_RESEARCH_RECORD
2018-19,martin dubravka,90,,42209,MISSING_RESEARCH_RECORD
2018-19,mason greenwood,3,,942116,MISSING_RESEARCH_RECORD
2018-19,mason holgate,13,,781544,MISSING_RESEARCH_RECORD
2018-19,mateo kovacic,11,,136710,MISSING_RESEARCH_RECORD
2018-19,matt ritchie,90,,42699,MISSING_RESEARCH_RECORD
2018-19,matt targett,39,,368134,MISSING_RESEARCH_RECORD
2018-19,matteo darmian,3,,19352,MISSING_RESEARCH_RECORD
2018-19,matteo guendouzi,36,,852404,MISSING_RESEARCH_RECORD
2018-19,maya yoshida,39,,24248,MISSING_RESEARCH_RECORD
2018-19,mesut ozil,36,,16176,MISSING_RESEARCH_RECORD
2018-19,michael keane,13,,110846,MISSING_RESEARCH_RECORD
2018-19,michael obafemi,39,,921216,MISSING_RESEARCH_RECORD
2018-19,michel vorm,8,,16944,MISSING_RESEARCH_RECORD
2018-19,miguel almiron,90,,333373,MISSING_RESEARCH_RECORD
2018-19,mohamed diame,90,,14209,MISSING_RESEARCH_RECORD
2018-19,mohamed elneny,36,,159675,MISSING_RESEARCH_RECORD
2018-19,mohamed elyounoussi,39,,119151,MISSING_RESEARCH_RECORD
2018-19,mohamed salah,1,,159665,MISSING_RESEARCH_RECORD
2018-19,morgan schneiderlin,13,,27009,MISSING_RESEARCH_RECORD
2018-19,mousa dembele,8,,9865,MISSING_RESEARCH_RECORD
2018-19,moussa sissoko,8,,27014,MISSING_RESEARCH_RECORD
2018-19,naby keita,1,,365772,MISSING_RESEARCH_RECORD
2018-19,nacho monreal,36,,17088,MISSING_RESEARCH_RECORD
2018-19,nampalys mendy,43,,123166,MISSING_RESEARCH_RECORD
2018-19,nathan redmond,39,,115346,MISSING_RESEARCH_RECORD
2018-19,nathaniel clyne,1,,43215,MISSING_RESEARCH_RECORD
2018-19,nemanja matic,3,,44241,MISSING_RESEARCH_RECORD
2018-19,ngolo kante,11,,234148,MISSING_RESEARCH_RECORD
2018-19,oliver skipp,8,,859901,MISSING_RESEARCH_RECORD
2018-19,olivier giroud,11,,39070,MISSING_RESEARCH_RECORD
2018-19,oriol romeu,39,,69416,MISSING_RESEARCH_RECORD
2018-19,oumar niasse,13,,226780,MISSING_RESEARCH_RECORD
2018-19,paul dummett,90,,185995,MISSING_RESEARCH_RECORD
2018-19,paul pogba,3,,111802,MISSING_RESEARCH_RECORD
2018-19,paulo gazzaniga,8,,164343,MISSING_RESEARCH_RECORD
2018-19,pedro,11,,35428,MISSING_RESEARCH_RECORD
2018-19,petr cech,36,,1185,MISSING_RESEARCH_RECORD
2018-19,phil jagielka,13,,10507,MISSING_RESEARCH_RECORD
2018-19,phil jones,3,,93868,MISSING_RESEARCH_RECORD
2018-19,pierre emerick aubameyang,36,,51498,MISSING_RESEARCH_RECORD
2018-19,pierre emile h jbjerg,39,,149593,MISSING_RESEARCH_RECORD
2018-19,rachid ghezzal,43,,123228,MISSING_RESEARCH_RECORD
2018-19,rafael camacho,1,,902086,MISSING_RESEARCH_RECORD
2018-19,ricardo pereira,43,,221200,MISSING_RESEARCH_RECORD
2018-19,richarlison,13,,840217,MISSING_RESEARCH_RECORD
2018-19,rob holding,36,,793228,MISSING_RESEARCH_RECORD
2018-19,roberto firmino,1,,143697,MISSING_RESEARCH_RECORD
2018-19,romelu lukaku,3,,78893,MISSING_RESEARCH_RECORD
2018-19,ross barkley,11,,98435,MISSING_RESEARCH_RECORD
2018-19,ruben loftus cheek,11,,284441,MISSING_RESEARCH_RECORD
2018-19,ryan bertrand,39,,20756,MISSING_RESEARCH_RECORD
2018-19,sadio mane,1,,217704,MISSING_RESEARCH_RECORD
2018-19,salomon rondon,90,,35532,MISSING_RESEARCH_RECORD
2018-19,sam gallagher,39,,362704,MISSING_RESEARCH_RECORD
2018-19,sandro ramirez,13,,188407,MISSING_RESEARCH_RECORD
2018-19,scott mctominay,3,,879346,MISSING_RESEARCH_RECORD
2018-19,sead kolasinac,36,,142148,MISSING_RESEARCH_RECORD
2018-19,seamus coleman,13,,76632,MISSING_RESEARCH_RECORD
2018-19,sean longstaff,90,,866191,MISSING_RESEARCH_RECORD
2018-19,serge aurier,8,,105697,MISSING_RESEARCH_RECORD
2018-19,sergio romero,3,,25566,MISSING_RESEARCH_RECORD
2018-19,shane long,39,,10486,MISSING_RESEARCH_RECORD
2018-19,shinji okazaki,43,,19303,MISSING_RESEARCH_RECORD
2018-19,shkodran mustafi,36,,89894,MISSING_RESEARCH_RECORD
2018-19,simon mignolet,1,,10406,MISSING_RESEARCH_RECORD
2018-19,sokratis papastathopoulos,36,,2322979,MISSING_RESEARCH_RECORD
2018-19,son heung min,8,,111505,MISSING_RESEARCH_RECORD
2018-19,stephan lichtsteiner,36,,4392,MISSING_RESEARCH_RECORD
2018-19,steven davis,39,,559,MISSING_RESEARCH_RECORD
2018-19,stuart armstrong,39,,117083,MISSING_RESEARCH_RECORD
2018-19,sung yueng ki,90,,38642,MISSING_RESEARCH_RECORD
2018-19,tahith chong,3,,825845,MISSING_RESEARCH_RECORD
2018-19,theo walcott,13,,10501,MISSING_RESEARCH_RECORD
2018-19,timothy eyoma,8,,859899,MISSING_RESEARCH_RECORD
2018-19,toby alderweireld,8,,44575,MISSING_RESEARCH_RECORD
2018-19,tom davies,13,,795058,MISSING_RESEARCH_RECORD
2018-19,trent alexander arnold,1,,795064,MISSING_RESEARCH_RECORD
2018-19,tyreke johnson,39,,920376,MISSING_RESEARCH_RECORD
2018-19,vicente iborra,43,,32690,MISSING_RESEARCH_RECORD
2018-19,victor lindelof,3,,143334,MISSING_RESEARCH_RECORD
2018-19,victor moses,11,,31585,MISSING_RESEARCH_RECORD
2018-19,victor wanyama,8,,45956,MISSING_RESEARCH_RECORD
2018-19,vincent janssen,8,,339901,MISSING_RESEARCH_RECORD
2018-19,virgil van dijk,1,,151545,MISSING_RESEARCH_RECORD
2018-19,wes morgan,43,,20375,MISSING_RESEARCH_RECORD
2018-19,wesley hoedt,39,,336813,MISSING_RESEARCH_RECORD
2018-19,wilfred ndidi,43,,787885,MISSING_RESEARCH_RECORD
2018-19,willian,11,,31417,MISSING_RESEARCH_RECORD
2018-19,willy caballero,11,,52741,MISSING_RESEARCH_RECORD
2018-19,xherdan shaqiri,1,,65953,MISSING_RESEARCH_RECORD
2018-19,yan valery,39,,826202,MISSING_RESEARCH_RECORD
2018-19,yerry mina,13,,360396,MISSING_RESEARCH_RECORD
2018-19,yoshinori muto,90,,335047,MISSING_RESEARCH_RECORD
2018-19,youri tielemans,43,,331737,MISSING_RESEARCH_RECORD
2018-19,zech medley,36,,960257,MISSING_RESEARCH_RECORD
2019-20,aaron wan bissaka,3,,863653,MISSING_RESEARCH_RECORD
2019-20,adam lallana,45,,17054,MISSING_RESEARCH_RECORD
2019-20,adrian,45,,50539,MISSING_RESEARCH_RECORD
2019-20,ahmed elmohamady,31,,32787,MISSING_RESEARCH_RECORD
2019-20,ainsley maitland niles,91,,352768,MISSING_RESEARCH_RECORD
2019-20,alex iwobi,43,,352770,MISSING_RESEARCH_RECORD
2019-20,alex mccarthy,39,,45502,MISSING_RESEARCH_RECORD
2019-20,alex oxlade chamberlain,45,,10577,MISSING_RESEARCH_RECORD
2019-20,alexandre jankewitz,39,,909987,MISSING_RESEARCH_RECORD
2019-20,alexandre lacazette,91,,50070,MISSING_RESEARCH_RECORD
2019-20,alfie whiteman,8,,822504,MISSING_RESEARCH_RECORD
2019-20,alisson,45,,243609,MISSING_RESEARCH_RECORD
2019-20,allan saint maximin,36,,347010,MISSING_RESEARCH_RECORD
2019-20,ally samatta,31,,825088,MISSING_RESEARCH_RECORD
2019-20,andre gomes,43,,235460,MISSING_RESEARCH_RECORD
