field_name,source_surface,resource,grain,family,player_status,player_reason,fixture_status,fixture_reason,team_club_status,team_club_reason,relationship_contract,identity_route,temporal_route
resources.stats.payload[].stats.penaltyWon,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.possLostAll,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.possLostCtrl,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.possWonAtt3rd,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.possWonDef3rd,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.possWonMid3rd,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.possessionPercentage,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.ptsDroppedWinningPos,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.punches,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.putThrough,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.redCard,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.rightsidePass,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.savedIbox,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.savedObox,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.saves,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.shieldBallOop,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.shotOffTarget,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.subsMade,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.successfulFinalThirdPasses,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.successfulOpenPlayPass,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.successfulPutThrough,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalAttAssist,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalBackZonePass,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalChippedPass,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalClearance,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalContest,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalCornersIntobox,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalCross,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalCrossNocorner,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalFinalThirdPasses,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalFlickOn,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalFwdZonePass,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalHighClaim,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalKeeperSweeper,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalLaunches,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalLayoffs,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalLongBalls,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalOffside,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalPass,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalPullBack,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalRedCard,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalScoringAtt,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalTackle,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalThroughBall,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalThrows,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.totalYelCard,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.touches,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.touchesInOppBox,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.unsuccessfulTouch,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.wonContest,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.wonCorners,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.wonTackle,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].stats.yellowCard,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.payload[].teamId,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
resources.stats.retrieved_at,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
result,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
retrieved_at,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
rightFootGoals,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
rightsidePass,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
rightsidePasses,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
savedIbox,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
savedObox,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
savedShotsFromInsideTheBox,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
saves,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
savesFromPenalty,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
savesMade,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
savesMadeCaught,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
savesMadeFromInsideBox,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
savesMadeFromOutsideBox,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
savesMadeParried,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
season,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
secondGoalAssists,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
secondYellow,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
setPiecesGoals,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
shieldBallOop,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
shirtNumber,FRL_LOCAL_CSV,squad,squad,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
shotFastbreak,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
shotOffTarget,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
shotsBlockedInBox,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
shotsBlockedOutsideBox,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
shotsOffTargetIncWoodwork,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
shotsOnTargetInBox,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
shotsOnTargetIncGoals,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
shotsOnTargetOutsideBox,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
sixYardBlock,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
slug,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
source,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
source_match_id,pulselive,match,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
sources,local_json,raw_upstream,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
sources.fpl,local_json,raw_upstream,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
sources.pulselive,local_json,raw_upstream,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
starts,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
straightRedCards,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
subsGoals,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
subsMade,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
substitute,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
substitute.1,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
substituteOff,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
substituteOn,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulCornersIntoBox,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulCrossesAndCorners,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulCrossesOpenPlay,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulDribbles,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulFiftyFifty,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulFinalThirdPasses,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulLaunches,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulLayoffs,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulLongPasses,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulOpenPlayPass,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulPassesOppositionHalf,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulPassesOwnHalf,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulPutThrough,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
successfulShortPasses,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
tacklesLost,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
tacklesWon,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
team,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
team_id,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
team_name,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].code,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].draw,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].form,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].id,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].link_url,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].loss,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].name,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].played,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].points,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].position,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].pulse_id,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].short_name,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].strength,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].strength_attack_away,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].strength_attack_home,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].strength_defence_away,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].strength_defence_home,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].strength_overall_away,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].strength_overall_home,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].team_division,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].unavailable,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
teams[].win,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
throughBalls,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
throwInsToOppositionPlayer,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
throwInsToOwnPlayer,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
timePlayed,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
timesTackled,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
tool,local_json,raw_upstream,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalAttAssist,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalBackZonePass,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalBallCarriesDistance,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalChippedPass,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalClearance,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalClearances,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalContest,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalCornersIntobox,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalCross,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalCrossNocorner,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalDistance,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalFastbreak,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalFinalThirdPasses,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalFlickOn,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
totalFoulsConceded,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
