season,source_player_id,source_player_name,source_position,source_appearances,source_starts,source_minutes,expected_goals,expected_assists,accurate_opposition_half_passes,forward_passes,recoveries,tackles_won
2016-17,51934,Ron-Robert Zieler,Goalkeeper,9.0,8.0,753.0,,0.0384,51.0,241.0,64.0,
2016-17,51938,Marc Albrighton,Midfielder,33.0,29.0,2423.0,1.3814,3.5346,426.0,399.0,226.0,41.0
2016-17,51940,David de Gea,Goalkeeper,35.0,35.0,3150.0,,0.0588,217.0,714.0,219.0,
2016-17,52153,Miguel Britos,Defender,27.0,27.0,2283.0,1.6191,1.143,265.0,551.0,140.0,31.0
2016-17,52287,Evandro,Midfielder,11.0,7.0,576.0,0.1213,0.8023,147.0,76.0,51.0,15.0
2016-17,52538,Fernando,Midfielder,15.0,5.0,560.0,0.1121,0.3283,199.0,86.0,32.0,14.0
2016-17,52940,Daryl Janmaat,Defender,27.0,18.0,1615.0,1.6624,1.5552,217.0,264.0,102.0,31.0
2016-17,53371,David Meyler,Midfielder,20.0,9.0,954.0,0.4748,0.4549,194.0,160.0,57.0,19.0
2016-17,54102,Jack Wilshere,Midfielder,29.0,22.0,1949.0,1.8596,3.3598,642.0,278.0,144.0,18.0
2016-17,54316,Leonardo Ulloa,Forward,16.0,3.0,435.0,1.9088,0.1393,115.0,65.0,31.0,7.0
2016-17,54469,Adam Smith,Defender,36.0,34.0,3099.0,1.2129,3.5764,709.0,433.0,175.0,60.0
2016-17,54756,Victor Wanyama,Midfielder,36.0,35.0,3015.0,3.6104,1.5691,967.0,509.0,242.0,62.0
2016-17,54771,Fábio,Defender,24.0,21.0,1849.0,0.1535,1.053,301.0,335.0,102.0,49.0
2016-17,54861,Christian Benteke,Forward,36.0,36.0,3137.0,16.2014,1.6582,403.0,272.0,61.0,6.0
2016-17,54908,Nacer Chadli,Midfielder,31.0,27.0,2147.0,5.805,3.4648,390.0,189.0,105.0,18.0
2016-17,55037,Cheikhou Kouyaté,Midfielder,31.0,31.0,2727.0,1.3806,1.0247,393.0,374.0,187.0,48.0
2016-17,55317,Bernardo Espinosa,Defender,11.0,10.0,975.0,0.0592,0.1716,132.0,209.0,41.0,16.0
2016-17,55422,Gylfi Sigurdsson,Midfielder,38.0,37.0,3328.0,8.8873,6.8515,620.0,323.0,122.0,28.0
2016-17,55452,Yannick Bolasie,Forward,14.0,12.0,1052.0,,0.0394,182.0,104.0,51.0,13.0
2016-17,55459,Aaron Cresswell,Defender,26.0,24.0,2117.0,0.555,1.7167,326.0,323.0,102.0,15.0
2016-17,55494,Joel Ward,Defender,38.0,38.0,3418.0,1.1046,1.2682,558.0,667.0,194.0,68.0
2016-17,55605,Toby Alderweireld,Defender,30.0,30.0,2604.0,1.8691,0.8371,433.0,586.0,130.0,35.0
2016-17,55829,Claudio Yacob,Midfielder,33.0,27.0,2417.0,0.3454,0.2774,363.0,279.0,176.0,65.0
2016-17,55909,Chris Smalling,Defender,18.0,13.0,1215.0,0.4063,0.5157,89.0,119.0,45.0,9.0
2016-17,56192,Cuco Martina,Defender,9.0,6.0,591.0,0.034,0.6574,161.0,95.0,26.0,9.0
2016-17,56827,Costel Pantilimon,Goalkeeper,2.0,,81.0,,0.0017,8.0,30.0,7.0,
2016-17,56864,Francis Coquelin,Midfielder,29.0,22.0,1785.0,0.8492,1.2534,702.0,341.0,135.0,46.0
2016-17,56872,Junior Stanislas,Midfielder,21.0,18.0,1476.0,4.5197,3.2336,367.0,187.0,82.0,8.0
2016-17,56917,Steve Cook,Defender,38.0,38.0,3420.0,1.9496,0.4078,509.0,647.0,229.0,30.0
2016-17,56979,Jordan Henderson,Midfielder,24.0,24.0,2118.0,0.753,2.599,1003.0,584.0,212.0,64.0
2016-17,57001,Wilfried Bony,Forward,10.0,9.0,690.0,1.6213,0.5218,104.0,52.0,23.0,3.0
2016-17,57134,Salomón Rondón,Forward,38.0,32.0,2895.0,9.1394,2.2131,349.0,155.0,104.0,13.0
2016-17,57145,Federico Fernández,Defender,27.0,27.0,2430.0,1.3719,1.0864,301.0,575.0,112.0,32.0
2016-17,57187,Giedrius Arlauskis,Goalkeeper,,,,,,,,,
2016-17,57249,Henrikh Mkhitaryan,Midfielder,24.0,15.0,1349.0,2.4701,3.073,487.0,177.0,99.0,16.0
2016-17,57328,Nathaniel Clyne,Defender,37.0,37.0,3324.0,1.3293,3.5939,1033.0,630.0,174.0,61.0
2016-17,57410,Nicolás Otamendi,Defender,30.0,29.0,2592.0,1.0581,1.2002,628.0,753.0,173.0,51.0
2016-17,57531,Michail Antonio,Forward,29.0,29.0,2439.0,9.7592,2.9984,332.0,177.0,101.0,27.0
2016-17,57586,Luciano Narsingh,Forward,13.0,3.0,410.0,0.1563,0.4164,89.0,18.0,17.0,
2016-17,57736,Jan Kirchhoff,Defender,7.0,5.0,436.0,0.2212,0.0888,88.0,79.0,29.0,10.0
2016-17,58376,Alex McCarthy,Goalkeeper,,,,,,,,,
2016-17,58621,Kyle Walker,Defender,33.0,31.0,2704.0,0.6823,2.9185,748.0,522.0,159.0,51.0
2016-17,58786,Martin Kelly,Defender,29.0,25.0,2128.0,0.3875,0.4495,200.0,318.0,79.0,34.0
2016-17,58791,Ryan Mason,Midfielder,16.0,11.0,928.0,0.6899,0.4459,166.0,96.0,55.0,9.0
2016-17,58822,Cédric Soares,Defender,30.0,30.0,2520.0,0.7183,2.9182,596.0,571.0,150.0,64.0
2016-17,58877,Daley Blind,Defender,23.0,20.0,1829.0,0.4141,1.609,506.0,461.0,120.0,33.0
2016-17,58893,Marcos Rojo,Defender,21.0,18.0,1660.0,0.8302,0.6075,292.0,398.0,98.0,22.0
2016-17,59044,Adam Clayton,Midfielder,34.0,32.0,2806.0,0.3938,1.4052,652.0,422.0,215.0,56.0
2016-17,59125,Connor Wickham,Forward,8.0,4.0,411.0,1.0599,0.1233,54.0,28.0,3.0,2.0
2016-17,59741,Max Gradel,Midfielder,11.0,,125.0,0.2497,0.0485,32.0,16.0,16.0,4.0
2016-17,59779,Pedro Obiang,Midfielder,22.0,21.0,1766.0,0.4284,0.7562,405.0,345.0,136.0,54.0
2016-17,59796,Gökhan Töre,Midfielder,5.0,3.0,239.0,0.2771,0.9658,32.0,8.0,7.0,3.0
2016-17,59846,Ander Herrera,Midfielder,31.0,27.0,2464.0,1.5664,4.1317,1109.0,602.0,207.0,62.0
2016-17,59856,Abel Hernández,Forward,24.0,16.0,1428.0,4.9317,0.5482,117.0,54.0,29.0,5.0
2016-17,59859,Ilkay Gündogan,Midfielder,10.0,9.0,709.0,1.4996,1.0156,314.0,126.0,48.0,7.0
2016-17,59949,Séamus Coleman,Defender,26.0,26.0,2317.0,1.1806,2.1758,405.0,337.0,135.0,43.0
2016-17,60165,Wahbi Khazri,Forward,21.0,7.0,838.0,1.2192,1.7172,190.0,84.0,53.0,8.0
2016-17,60232,Craig Dawson,Defender,37.0,37.0,3278.0,2.5617,1.1688,342.0,575.0,149.0,46.0
2016-17,60252,Andros Townsend,Midfielder,36.0,30.0,2526.0,3.4056,5.7287,421.0,225.0,159.0,62.0
2016-17,60551,Ashley Westwood,Midfielder,9.0,6.0,550.0,0.0588,0.1897,113.0,97.0,41.0,4.0
2016-17,60586,Jóhann Gudmundsson,Forward,20.0,10.0,994.0,0.7143,1.2289,158.0,79.0,58.0,17.0
2016-17,60706,Adrián,Goalkeeper,16.0,16.0,1440.0,,0.0381,103.0,350.0,145.0,
2016-17,60772,Thibaut Courtois,Goalkeeper,36.0,36.0,3240.0,,0.0124,60.0,496.0,248.0,
2016-17,60914,Joël Matip,Defender,29.0,27.0,2456.0,3.1561,0.8379,601.0,631.0,149.0,35.0
2016-17,61302,Ryan Allsop,Goalkeeper,1.0,1.0,90.0,,0.0002,3.0,22.0,10.0,
2016-17,61366,Kevin De Bruyne,Midfielder,36.0,33.0,2883.0,6.8172,13.0884,1228.0,588.0,207.0,35.0
2016-17,61548,Manolo Gabbiadini,Forward,11.0,10.0,731.0,4.5248,0.299,49.0,23.0,12.0,2.0
2016-17,61566,Roberto Pereyra,Midfielder,13.0,12.0,1040.0,1.4288,1.3885,200.0,96.0,81.0,6.0
2016-17,61595,Marc Muniesa,Defender,10.0,7.0,648.0,0.2427,0.1415,106.0,123.0,34.0,13.0
2016-17,61603,Danny Drinkwater,Midfielder,29.0,27.0,2467.0,1.1388,0.9107,771.0,637.0,266.0,54.0
2016-17,61604,Matty James,Midfielder,1.0,,1.0,,,,,,
2016-17,61760,Kristoffer Nordfeldt,Goalkeeper,1.0,1.0,90.0,,0.0001,,8.0,5.0,
2016-17,61858,Mame Biram Diouf,Forward,27.0,15.0,1382.0,2.8042,0.9426,163.0,136.0,54.0,26.0
2016-17,62398,Nemanja Matic,Midfielder,35.0,30.0,2697.0,0.9211,3.0622,922.0,583.0,241.0,37.0
2016-17,62399,Dusan Tadic,Forward,33.0,30.0,2426.0,6.6582,5.9164,710.0,330.0,105.0,13.0
2016-17,62974,Érik Lamela,Midfielder,9.0,6.0,592.0,1.6935,1.0424,195.0,68.0,32.0,11.0
2016-17,63370,James McClean,Midfielder,34.0,13.0,1464.0,1.0709,2.2695,175.0,92.0,92.0,41.0
2016-17,66749,Romelu Lukaku,Forward,37.0,36.0,3267.0,15.3165,3.5751,499.0,256.0,84.0,6.0
2016-17,66797,Simon Mignolet,Goalkeeper,28.0,28.0,2520.0,,0.044,96.0,572.0,280.0,
2016-17,66975,Luka Milivojevic,Midfielder,14.0,14.0,1227.0,2.1009,0.5117,162.0,171.0,86.0,17.0
2016-17,67527,Allan Nyom,Defender,32.0,29.0,2637.0,0.4658,1.2836,276.0,349.0,151.0,53.0
2016-17,68312,Xherdan Shaqiri,Midfielder,21.0,21.0,1707.0,2.6143,4.8634,366.0,183.0,94.0,6.0
2016-17,68983,Matthew Lowton,Defender,36.0,36.0,3240.0,0.6802,1.9751,378.0,550.0,189.0,69.0
2016-17,69140,Shkodran Mustafi,Defender,26.0,26.0,2275.0,1.4039,1.2214,552.0,708.0,139.0,43.0
2016-17,69960,Philipp Wollscheid,Defender,2.0,2.0,180.0,0.0399,0.0058,21.0,46.0,9.0,2.0
2016-17,73426,Andre Gray,Forward,32.0,26.0,2267.0,6.9686,1.6559,197.0,61.0,48.0,2.0
2016-17,73889,Diafra Sakho,Forward,4.0,2.0,181.0,0.335,0.0342,15.0,6.0,6.0,1.0
2016-17,74033,Sam Clucas,Midfielder,37.0,36.0,3188.0,2.7839,2.2523,616.0,433.0,192.0,60.0
2016-17,74208,Paul Pogba,Midfielder,30.0,29.0,2608.0,6.0363,6.7478,1244.0,686.0,221.0,40.0
2016-17,74230,Patrick van Aanholt,Defender,32.0,28.0,2498.0,2.58,1.9923,484.0,391.0,170.0,32.0
2016-17,75115,Callum Wilson,Forward,20.0,16.0,1363.0,5.1494,0.4607,101.0,33.0,29.0,6.0
2016-17,75773,Lee Chung-yong,Midfielder,15.0,4.0,466.0,0.2633,0.5354,94.0,49.0,29.0,12.0
2016-17,75880,Daniel Ayala,Defender,14.0,11.0,917.0,1.8631,0.0901,84.0,155.0,57.0,5.0
2016-17,76359,Phil Jones,Defender,18.0,18.0,1585.0,0.1863,0.117,192.0,235.0,99.0,24.0
2016-17,76542,Ki Sung-Yueng,Midfielder,23.0,13.0,1287.0,0.4182,0.4459,330.0,152.0,90.0,18.0
2016-17,77454,Fabio Borini,Forward,24.0,19.0,1740.0,1.9616,0.3971,238.0,122.0,88.0,15.0
2016-17,77762,Bryan Oviedo,Defender,16.0,16.0,1326.0,0.1881,0.4069,198.0,235.0,86.0,40.0
2016-17,77794,Kieran Trippier,Defender,12.0,6.0,566.0,0.0638,1.5764,155.0,115.0,32.0,13.0
2016-17,78007,Joshua King,Forward,36.0,31.0,2719.0,9.5586,2.2324,401.0,138.0,141.0,38.0
2016-17,78056,Oriol Romeu,Midfielder,35.0,35.0,3072.0,2.0093,1.8707,866.0,678.0,304.0,87.0
2016-17,78091,Gastón Ramírez,Midfielder,24.0,20.0,1549.0,2.971,2.9609,336.0,181.0,137.0,37.0
2016-17,78315,Joel Robles,Goalkeeper,20.0,19.0,1736.0,,0.0638,130.0,471.0,178.0,
2016-17,78356,Charlie Austin,Forward,15.0,11.0,939.0,6.8206,1.259,109.0,66.0,28.0,11.0
2016-17,78412,Shinji Okazaki,Forward,30.0,21.0,1572.0,3.4568,1.0917,201.0,105.0,65.0,24.0
2016-17,78830,Harry Kane,Forward,30.0,29.0,2531.0,18.5913,2.3246,352.0,161.0,68.0,15.0
2016-17,79228,Pape Souaré,Defender,3.0,3.0,269.0,0.0387,0.2078,34.0,43.0,14.0,3.0
2016-17,80146,Jordan Ayew,Forward,14.0,9.0,863.0,0.764,1.2083,144.0,39.0,33.0,11.0
2016-17,80179,Adam Forshaw,Midfielder,34.0,30.0,2700.0,1.6488,2.0003,634.0,289.0,176.0,43.0
2016-17,80254,Carl Jenkinson,Defender,1.0,1.0,83.0,,0.0094,9.0,13.0,4.0,3.0
2016-17,80447,Maya Yoshida,Defender,23.0,23.0,2070.0,2.1848,0.5262,251.0,457.0,144.0,20.0
2016-17,80607,Christian Eriksen,Midfielder,36.0,36.0,3164.0,8.6755,8.1447,1230.0,595.0,187.0,34.0
2016-17,80789,Jordi Amat,Defender,17.0,15.0,1408.0,0.593,0.1028,177.0,248.0,83.0,23.0
2016-17,80801,Idrissa Gueye,Midfielder,33.0,32.0,2685.0,1.8206,1.6019,946.0,583.0,245.0,100.0
2016-17,80935,Papy Djilobodji,Defender,18.0,17.0,1577.0,0.4241,0.2013,179.0,355.0,96.0,17.0
2016-17,81061,Mika,Goalkeeper,,,,,,,,,
2016-17,81880,Alex Oxlade-Chamberlain,Midfielder,29.0,16.0,1562.0,2.2165,3.404,471.0,209.0,100.0,30.0
2016-17,82257,Raphael Spiegel,Goalkeeper,,,,,,,,,
2016-17,82263,Marcos Alonso,Defender,31.0,30.0,2694.0,3.3935,2.437,579.0,416.0,146.0,38.0
2016-17,82403,Wilfried Zaha,Forward,35.0,34.0,3025.0,5.684,4.0571,405.0,180.0,198.0,54.0
2016-17,82428,Marten de Roon,Midfielder,33.0,32.0,2777.0,2.7763,0.8378,548.0,419.0,177.0,43.0
2016-17,82771,Markus Henriksen,Midfielder,15.0,6.0,633.0,0.1202,0.3011,84.0,53.0,27.0,8.0
2016-17,83091,Borja Bastón,Forward,18.0,4.0,547.0,1.7387,0.2559,81.0,27.0,19.0,2.0
2016-17,83283,Nathan Redmond,Forward,37.0,32.0,2907.0,4.7735,5.0106,698.0,248.0,182.0,26.0
2016-17,83312,Ben Gibson,Defender,38.0,38.0,3420.0,1.2574,1.0906,441.0,671.0,135.0,22.0
2016-17,83314,Jeff Hendrick,Midfielder,32.0,31.0,2695.0,1.1348,0.7717,419.0,291.0,161.0,19.0
2016-17,84395,Florin Gardos,Defender,,,,,,,,,
2016-17,84450,Granit Xhaka,Midfielder,32.0,28.0,2486.0,1.034,3.3794,1333.0,656.0,215.0,55.0
2016-17,84583,Philippe Coutinho,Midfielder,31.0,28.0,2243.0,8.4674,6.631,963.0,415.0,129.0,23.0
2016-17,85017,Tendayi Darikwa,Defender,,,,,,,,,
2016-17,85352,Bruno Martins Indi,Defender,35.0,35.0,3147.0,1.756,0.5169,277.0,420.0,173.0,44.0
2016-17,85624,Christian Kabasele,Defender,16.0,7.0,767.0,1.3315,0.1758,67.0,117.0,26.0,12.0
2016-17,85654,Jordy Clasie,Midfielder,16.0,12.0,1026.0,0.5762,0.3679,291.0,172.0,66.0,10.0
2016-17,85971,Son Heung-Min,Forward,34.0,23.0,2068.0,6.7348,3.4733,543.0,150.0,85.0,11.0
2016-17,86173,Nolito,Forward,19.0,9.0,778.0,3.5452,1.4322,239.0,84.0,40.0,11.0
2016-17,86417,Jeffrey Schlupp,Midfielder,19.0,12.0,1136.0,0.0973,0.258,168.0,175.0,73.0,27.0
2016-17,86881,Nampalys Mendy,Midfielder,4.0,4.0,271.0,,0.0465,40.0,36.0,12.0,1.0
2016-17,86934,Manuel Lanzini,Midfielder,35.0,31.0,2711.0,6.3153,3.7672,890.0,404.0,227.0,29.0
2016-17,87447,Muhamed Besic,Midfielder,,,,,,,,,
2016-17,88498,Benik Afobe,Forward,31.0,14.0,1454.0,8.0029,0.673,175.0,52.0,30.0,8.0
2016-17,88894,Ross Barkley,Midfielder,36.0,32.0,2905.0,6.0028,4.5565,987.0,439.0,163.0,25.0
2016-17,88900,Jack Stephens,Defender,17.0,15.0,1469.0,0.401,0.48,173.0,283.0,105.0,15.0
2016-17,89085,Nathaniel Chalobah,Midfielder,10.0,1.0,159.0,0.0287,0.2732,33.0,33.0,12.0,4.0
2016-17,90105,Ryan Fraser,Midfielder,28.0,19.0,1767.0,1.9452,2.8502,404.0,156.0,77.0,12.0
2016-17,90263,James Husband,Defender,1.0,1.0,59.0,,0.0045,7.0,12.0,2.0,
2016-17,90517,Robert Brady,Midfielder,14.0,7.0,716.0,0.8428,1.9912,137.0,94.0,50.0,17.0
2016-17,90714,Ahmed Musa,Forward,21.0,7.0,753.0,1.3836,1.5437,99.0,58.0,45.0,12.0
2016-17,91126,Will Keane,Forward,5.0,4.0,282.0,0.223,0.0899,38.0,11.0,11.0,
2016-17,91972,Saido Berahino,Forward,17.0,11.0,966.0,0.9114,0.0681,86.0,30.0,30.0,6.0
2016-17,91979,Jon Flanagan,Defender,6.0,3.0,359.0,,0.0954,47.0,64.0,27.0,13.0
2016-17,92217,Roberto Firmino,Forward,35.0,34.0,3068.0,8.8778,7.3835,944.0,360.0,167.0,44.0
2016-17,92293,Omar Elabdellaoui,Defender,8.0,7.0,616.0,,0.1286,91.0,70.0,27.0,4.0
2016-17,93264,Eric Dier,Defender,36.0,34.0,3044.0,1.1614,1.5456,687.0,730.0,161.0,35.0
2016-17,93464,Tom Carroll,Midfielder,18.0,16.0,1389.0,0.2823,1.2704,402.0,311.0,81.0,23.0
2016-17,94245,Michy Batshuayi,Forward,20.0,1.0,239.0,3.2101,0.1038,48.0,13.0,8.0,2.0
2016-17,94924,Gerard Deulofeu,Forward,11.0,4.0,457.0,0.6822,0.6683,82.0,37.0,32.0,4.0
2016-17,94926,Freddie Ladapo,Forward,,,,,,,,,
2016-17,95508,Fredrik Ulvestad,Midfielder,,,,,,,,,
2016-17,95658,Harry Maguire,Defender,29.0,25.0,2307.0,2.1414,0.7581,365.0,558.0,148.0,39.0
2016-17,96305,Jay Fulton,Midfielder,11.0,9.0,692.0,0.1025,0.2627,112.0,109.0,46.0,19.0
2016-17,96306,Stephen Kingsley,Defender,13.0,12.0,1036.0,0.1087,0.3206,194.0,203.0,67.0,10.0
2016-17,96764,M'Baye Niang,Forward,16.0,15.0,1254.0,1.3293,1.175,205.0,90.0,82.0,6.0
2016-17,97032,Virgil van Dijk,Defender,21.0,21.0,1854.0,1.4967,0.5252,290.0,404.0,109.0,30.0
2016-17,97296,Tommie Hoban,Defender,,,,,,,,,
2016-17,97299,John Stones,Defender,27.0,23.0,2013.0,1.1529,0.3481,445.0,443.0,114.0,20.0
2016-17,97485,Kevin Wimmer,Defender,5.0,4.0,356.0,,0.0913,69.0,102.0,8.0,2.0
2016-17,97615,Mike van der Hoorn,Defender,8.0,7.0,661.0,0.8656,0.0547,64.0,156.0,53.0,8.0
2016-17,98745,Héctor Bellerín,Defender,33.0,27.0,2499.0,2.1589,4.3091,737.0,370.0,146.0,19.0
2016-17,98747,Nick Pope,Goalkeeper,,,,,,,,,
2016-17,98980,Emiliano Martínez,Goalkeeper,2.0,2.0,180.0,,0.0003,2.0,25.0,16.0,
2016-17,99323,Lazar Markovic,Midfielder,12.0,12.0,1011.0,2.3827,0.5666,170.0,90.0,66.0,11.0
2016-17,100059,Alberto Moreno,Defender,12.0,2.0,298.0,0.2187,0.407,96.0,66.0,15.0,6.0
2016-17,101178,James Ward-Prowse,Midfielder,30.0,22.0,1884.0,4.248,3.1539,551.0,268.0,137.0,19.0
2016-17,101179,Lloyd Isgrove,Midfielder,,,,,,,,,
2016-17,101184,Calum Chambers,Defender,25.0,25.0,2250.0,0.1434,0.0052,281.0,484.0,130.0,37.0
2016-17,101668,Jamie Vardy,Forward,35.0,33.0,2808.0,10.0456,3.9003,246.0,103.0,56.0,14.0
2016-17,102738,Giannelli Imbula,Midfielder,12.0,9.0,796.0,0.3139,0.5448,197.0,105.0,46.0,7.0
2016-17,103025,Riyad Mahrez,Forward,36.0,33.0,2835.0,8.8273,5.5449,582.0,322.0,192.0,23.0
2016-17,103192,Kurt Zouma,Defender,9.0,3.0,246.0,0.0702,0.0158,29.0,43.0,15.0,5.0
2016-17,103912,Jordon Ibe,Midfielder,25.0,13.0,1057.0,0.8032,1.1605,209.0,77.0,68.0,10.0
2016-17,103955,Raheem Sterling,Forward,33.0,29.0,2515.0,7.5369,3.7172,662.0,218.0,138.0,17.0
2016-17,104542,Loris Karius,Goalkeeper,10.0,10.0,900.0,,0.0066,28.0,166.0,68.0,
2016-17,105666,Jack Butland,Goalkeeper,5.0,5.0,450.0,,0.0125,42.0,116.0,50.0,
2016-17,105717,Arthur Masuaku,Defender,13.0,11.0,971.0,0.062,1.0294,225.0,173.0,89.0,31.0
2016-17,106449,Kevin Stewart,Midfielder,4.0,,18.0,,0.0017,3.0,7.0,1.0,
2016-17,106603,Ezekiel Fryers,Defender,8.0,,182.0,,0.5505,30.0,27.0,17.0,1.0
2016-17,106611,Michael Keane,Defender,35.0,35.0,3150.0,1.901,1.6897,293.0,552.0,151.0,24.0
2016-17,106617,Patrick Bamford,Forward,14.0,2.0,315.0,0.0297,0.003,40.0,22.0,16.0,5.0
2016-17,106760,Luke Shaw,Defender,11.0,9.0,692.0,0.2198,0.8824,212.0,150.0,43.0,6.0
2016-17,107265,Angus Gunn,Goalkeeper,,,,,,,,,
2016-17,108823,Dele Alli,Midfielder,37.0,35.0,3043.0,13.2661,3.4092,814.0,349.0,165.0,36.0
2016-17,109322,Jesse Lingard,Midfielder,25.0,18.0,1366.0,3.8534,2.2984,485.0,146.0,56.0,13.0
2016-17,109528,Javier Manquillo,Defender,20.0,15.0,1428.0,0.2441,0.8987,215.0,179.0,58.0,22.0
2016-17,109646,Tosin Adarabioyo,Defender,,,,,,,,,
2016-17,110979,Sadio Mané,Forward,27.0,26.0,2240.0,8.6098,4.608,620.0,297.0,151.0,16.0
2016-17,111234,Jordan Pickford,Goalkeeper,29.0,29.0,2610.0,,0.1173,283.0,855.0,354.0,
2016-17,111787,Modou Barrow,Forward,18.0,12.0,1149.0,1.1446,1.8344,196.0,72.0,45.0,18.0
2016-17,111847,Adama Diomande,Forward,22.0,13.0,1169.0,2.8074,0.5867,162.0,64.0,53.0,19.0
2016-17,112316,Jakob Haugaard,Goalkeeper,,,,,,,,,
2016-17,112338,Emre Can,Midfielder,32.0,26.0,2368.0,2.9399,2.7407,771.0,471.0,180.0,47.0
2016-17,112507,Jack Rose,Goalkeeper,,,,,,,,,
2016-17,112520,Alex Palmer,Goalkeeper,,,,,,,,,
2016-17,113534,Matt Macey,Goalkeeper,,,,,,,,,
2016-17,113564,Sam Byram,Defender,18.0,13.0,1247.0,0.2822,1.2231,177.0,212.0,69.0,18.0
2016-17,113688,Oumar Niasse,Forward,17.0,12.0,1095.0,3.7125,0.5763,108.0,51.0,27.0,10.0
2016-17,114000,George Honeyman,Midfielder,5.0,2.0,233.0,0.2836,0.1765,60.0,29.0,13.0,9.0
2016-17,114093,Matthew Pennington,Defender,3.0,2.0,180.0,0.5091,0.0043,11.0,30.0,10.0,1.0
2016-17,115357,Mouez Hassen,Goalkeeper,,,,,,,,,
2016-17,115556,Ben Davies,Defender,23.0,18.0,1735.0,0.4386,2.1861,541.0,412.0,61.0,28.0
2016-17,115854,Duncan Watmore,Forward,14.0,11.0,1028.0,0.9314,1.2057,98.0,62.0,50.0,9.0
2016-17,116594,N'Golo Kanté,Midfielder,35.0,35.0,3139.0,1.9837,2.5209,1120.0,593.0,275.0,82.0
2016-17,120447,Brad Smith,Defender,5.0,3.0,272.0,0.0737,0.0338,53.0,34.0,14.0,2.0
2016-17,121221,Ramiro Funes Mori,Defender,23.0,16.0,1539.0,0.7313,0.199,194.0,313.0,108.0,16.0
2016-17,121599,Abdoulaye Doucouré,Midfielder,20.0,14.0,1359.0,1.9775,0.672,319.0,183.0,142.0,13.0
2016-17,122798,Andy Robertson,Defender,33.0,31.0,2736.0,0.258,1.7982,490.0,460.0,183.0,36.0
2016-17,123125,Viktor Fischer,Forward,13.0,6.0,438.0,0.6851,0.57,85.0,27.0,27.0,3.0
2016-17,126184,Nathan Aké,Defender,12.0,9.0,831.0,1.904,0.2827,117.0,181.0,50.0,17.0
2016-17,126187,Ruben Loftus-Cheek,Midfielder,6.0,,31.0,0.0954,0.0153,12.0,4.0,7.0,
2016-17,128198,Sofiane Boufal,Forward,24.0,12.0,1101.0,1.2561,2.0575,293.0,157.0,86.0,25.0
2016-17,130103,Hiram Boateng,Midfielder,,,,,,,,,
2016-17,132015,Pierre-Emile Højbjerg,Midfielder,22.0,14.0,1299.0,1.5867,0.7733,509.0,284.0,147.0,31.0
2016-17,133801,Jerome Sinclair,Forward,5.0,1.0,114.0,0.0464,0.0204,12.0,4.0,2.0,
2016-17,134383,Connor Randall,Defender,,,,,,,,,
2016-17,138009,Sullay Kaikai,Forward,1.0,,23.0,,0.0008,4.0,2.0,1.0,
2016-17,144660,Didier Ndong,Midfielder,31.0,27.0,2519.0,0.7731,0.9838,457.0,246.0,209.0,61.0
2016-17,147675,Chuba Akpom,Forward,,,,,,,,,
2016-17,148179,Enner Valencia,Forward,24.0,8.0,921.0,0.4061,0.0192,142.0,68.0,43.0,13.0
2016-17,148225,Anthony Martial,Forward,25.0,18.0,1559.0,3.0292,3.6366,368.0,139.0,82.0,14.0
2016-17,149016,Lynden Gooch,Defender,11.0,4.0,364.0,0.1944,0.2486,57.0,31.0,15.0,11.0
2016-17,149051,Ethan Robson,Midfielder,,,,,,,,,
2016-17,149266,Alfie Mawson,Defender,27.0,27.0,2430.0,1.8287,0.2792,261.0,531.0,137.0,22.0
2016-17,149484,Tyrone Mings,Defender,7.0,5.0,506.0,0.0427,0.1217,72.0,124.0,38.0,10.0
2016-17,149828,Islam Slimani,Forward,23.0,13.0,1279.0,6.0662,1.2534,204.0,90.0,47.0,8.0
2016-17,152760,Divock Origi,Forward,34.0,14.0,1459.0,5.0712,0.894,225.0,60.0,43.0,10.0
2016-17,153133,Alex Iwobi,Forward,26.0,18.0,1462.0,2.8537,3.1105,591.0,219.0,98.0,15.0
2016-17,153256,Mohamed Elneny,Midfielder,14.0,8.0,694.0,0.547,0.6039,368.0,149.0,41.0,13.0
2016-17,153366,Harrison Reed,Midfielder,3.0,1.0,62.0,,0.0049,12.0,11.0,6.0,2.0
2016-17,153373,Sam McQueen,Defender,13.0,5.0,608.0,0.0297,0.2173,136.0,143.0,53.0,12.0
2016-17,153379,Josh Sims,Midfielder,7.0,1.0,206.0,0.4734,0.8592,48.0,17.0,14.0,3.0
2016-17,153673,Jonjoe Kenny,Defender,1.0,,12.0,,0.0037,4.0,5.0,,
2016-17,153682,Harry Wilson,Forward,,,,,,,,,
2016-17,154043,Ainsley Maitland-Niles,Midfielder,1.0,,1.0,,,,1.0,2.0,1.0
2016-17,154050,Olufela Olomola,Forward,,,,,,,,,
2016-17,154051,Ovie Ejaria,Midfielder,2.0,,6.0,,0.0351,6.0,1.0,,
2016-17,154566,Dominic Solanke,Forward,,,,,,,,,
2016-17,154976,Adnan Januzaj,Midfielder,25.0,18.0,1629.0,1.3332,3.238,214.0,117.0,72.0,15.0
2016-17,155408,Lewis Cook,Midfielder,6.0,4.0,431.0,0.1273,0.3184,141.0,76.0,32.0,8.0
2016-17,155509,Greg Olley,Midfielder,,,,,,,,,
