field_name,source_surface,resource,grain,field_type,semantic_status,relationship_kind,identity_contract,source_identity_required,player_attachment_status,fixture_attachment_status,team_attachment_status,matrix_attachment_status,coverage_player_status,coverage_fixture_status,coverage_club_status,attachment_basis,provenance_requirement,eligibility_player,eligibility_fixture,eligibility_team
elements[].stats.expected_goal_involvements,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.expected_goal_involvements,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.expected_goals,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.expected_goals,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.expected_goals,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.expected_goals_conceded,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.expected_goals_conceded,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.expected_goals_conceded,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.goals_conceded,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.goals_conceded,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.goals_conceded,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.goals_scored,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.goals_scored,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.goals_scored,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.ict_index,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.ict_index,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.ict_index,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.in_dreamteam,fpl,event,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.in_dreamteam,fpl,event,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.in_dreamteam,fpl,event,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.influence,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.influence,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.influence,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.minutes,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.minutes,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.minutes,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.own_goals,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.own_goals,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.own_goals,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.penalties_missed,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.penalties_missed,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.penalties_missed,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.penalties_saved,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.penalties_saved,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.penalties_saved,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.played,fpl,event,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.played,fpl,event,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.played,fpl,event,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.recoveries,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.recoveries,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.recoveries,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.red_cards,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.red_cards,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.red_cards,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.saves,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.saves,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.saves,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.starts,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.starts,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.starts,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.tackles,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.tackles,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.tackles,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.threat,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.threat,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.threat,fpl,event,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.total_points,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.total_points,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.total_points,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].stats.yellow_cards,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_UNMAPPED,,
elements[].stats.yellow_cards,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,GRAIN_OR_CONTRACT_COMPATIBLE,
elements[].stats.yellow_cards,fpl,event,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,OBSERVATION,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,GRAIN_UNMAPPED
elements[].status,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,
elements[].status,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,
elements[].status,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED
elements[].tackles,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,
elements[].tackles,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,
elements[].tackles,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED
elements[].team,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,
elements[].team,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,
elements[].team,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED
elements[].team_code,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,
elements[].team_code,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,
elements[].team_code,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED
elements[].team_join_date,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,
elements[].team_join_date,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,
elements[].team_join_date,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED
elements[].threat,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,
elements[].threat,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,
elements[].threat,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED
elements[].threat_rank,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,
elements[].threat_rank,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,
elements[].threat_rank,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED
elements[].threat_rank_type,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,
elements[].threat_rank_type,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,
elements[].threat_rank_type,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED
elements[].total_points,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,
elements[].total_points,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,
elements[].total_points,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED
elements[].transfers_in,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,
