field_name,source_surface,resource,grain,field_type,semantic_status,relationship_kind,identity_contract,source_identity_required,player_attachment_status,fixture_attachment_status,team_attachment_status,matrix_attachment_status,coverage_player_status,coverage_fixture_status,coverage_club_status,attachment_basis,provenance_requirement,eligibility_player,eligibility_fixture,eligibility_team,target_entity,eligibility_status_normalized,verification_result,explicit_contract_detected
teams[].strength_defence_away,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_defence_away,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,TEAM,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_defence_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,PLAYER,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_defence_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_defence_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_defence_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,PLAYER,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_defence_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,FIXTURE,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_defence_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_defence_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,PLAYER,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_defence_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_defence_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,TEAM,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_away,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,PLAYER,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_away,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_away,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_away,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,PLAYER,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_away,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,FIXTURE,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_away,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_away,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,PLAYER,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_away,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_away,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,TEAM,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,PLAYER,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,PLAYER,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,FIXTURE,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,PLAYER,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].strength_overall_home,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,TEAM,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].team_division,fpl,bootstrap-static.json,sample_payload,NoneType,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,PLAYER,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].team_division,fpl,bootstrap-static.json,sample_payload,NoneType,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].team_division,fpl,bootstrap-static.json,sample_payload,NoneType,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].team_division,fpl,bootstrap-static.json,sample_payload,NoneType,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,PLAYER,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].team_division,fpl,bootstrap-static.json,sample_payload,NoneType,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,FIXTURE,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].team_division,fpl,bootstrap-static.json,sample_payload,NoneType,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].team_division,fpl,bootstrap-static.json,sample_payload,NoneType,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,PLAYER,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].team_division,fpl,bootstrap-static.json,sample_payload,NoneType,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].team_division,fpl,bootstrap-static.json,sample_payload,NoneType,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,TEAM,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].unavailable,fpl,bootstrap-static.json,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,PLAYER,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].unavailable,fpl,bootstrap-static.json,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].unavailable,fpl,bootstrap-static.json,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].unavailable,fpl,bootstrap-static.json,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,PLAYER,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].unavailable,fpl,bootstrap-static.json,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,FIXTURE,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].unavailable,fpl,bootstrap-static.json,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].unavailable,fpl,bootstrap-static.json,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,PLAYER,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].unavailable,fpl,bootstrap-static.json,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].unavailable,fpl,bootstrap-static.json,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,TEAM,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].win,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,PLAYER,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].win,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].win,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,GRAIN_UNMAPPED,,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].win,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,PLAYER,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].win,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,FIXTURE,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].win,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,GRAIN_UNMAPPED,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].win,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,PLAYER,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].win,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
teams[].win,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,,,GRAIN_UNMAPPED,TEAM,GRAIN_UNMAPPED,NOT_STRUCTURALLY_ELIGIBLE,FALSE
throughBalls,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_COMPATIBLE,,,PLAYER,GRAIN_COMPATIBLE,EXPLICIT_CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,TRUE
throughBalls,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_COMPATIBLE,,,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
throughBalls,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_COMPATIBLE,,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
throughBalls,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,NO_DIRECT_FIXTURE_GRAIN,,PLAYER,,EXPLICIT_CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,TRUE
throughBalls,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,NO_DIRECT_FIXTURE_GRAIN,,FIXTURE,NO_DIRECT_FIXTURE_GRAIN,NOT_STRUCTURALLY_ELIGIBLE,FALSE
throughBalls,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,NO_DIRECT_FIXTURE_GRAIN,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
throughBalls,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,NO_DIRECT_TEAM_GRAIN,PLAYER,,EXPLICIT_CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,TRUE
throughBalls,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,NO_DIRECT_TEAM_GRAIN,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
throughBalls,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,NO_DIRECT_TEAM_GRAIN,TEAM,NO_DIRECT_TEAM_GRAIN,NOT_STRUCTURALLY_ELIGIBLE,FALSE
throwInsToOppositionPlayer,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_COMPATIBLE,,,PLAYER,GRAIN_COMPATIBLE,EXPLICIT_CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,TRUE
throwInsToOppositionPlayer,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_COMPATIBLE,,,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
throwInsToOppositionPlayer,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,GRAIN_COMPATIBLE,,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
throwInsToOppositionPlayer,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,NO_DIRECT_FIXTURE_GRAIN,,PLAYER,,EXPLICIT_CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,TRUE
throwInsToOppositionPlayer,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,NO_DIRECT_FIXTURE_GRAIN,,FIXTURE,NO_DIRECT_FIXTURE_GRAIN,NOT_STRUCTURALLY_ELIGIBLE,FALSE
throwInsToOppositionPlayer,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,NO_DIRECT_FIXTURE_GRAIN,,TEAM,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
throwInsToOppositionPlayer,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,NO_DIRECT_TEAM_GRAIN,PLAYER,,EXPLICIT_CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,TRUE
throwInsToOppositionPlayer,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,,,NO_DIRECT_TEAM_GRAIN,FIXTURE,,NOT_STRUCTURALLY_ELIGIBLE,FALSE
